event_id,timestamp_ms,event_type,station_id,unit_id,checkpoint_id
CE000212,5783605,RFID_CHECKPOINT,S13,U000085,CP_ALIGN_RFID
CE000213,5788942,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000214,5828643,RFID_CHECKPOINT,S30,U000069,CP_FINAL_RFID
CE000215,5845660,RFID_CHECKPOINT,S13,U000086,CP_ALIGN_RFID
CE000216,5847267,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000217,5906301,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000218,5922025,RFID_CHECKPOINT,S30,U000070,CP_FINAL_RFID
CE000219,5947797,RFID_CHECKPOINT,S13,U000088,CP_ALIGN_RFID
CE000220,5959006,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000221,5991182,RFID_CHECKPOINT,S30,U000071,CP_FINAL_RFID
CE000222,6011933,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000223,6013259,RFID_CHECKPOINT,S13,U000089,CP_ALIGN_RFID
CE000224,6045366,RFID_CHECKPOINT,S30,U000072,CP_FINAL_RFID
CE000225,6076504,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000226,6080378,RFID_CHECKPOINT,S13,U000090,CP_ALIGN_RFID
CE000227,6135465,RFID_CHECKPOINT,S30,U000073,CP_FINAL_RFID
CE000228,6137793,RFID_CHECKPOINT,S13,U000091,CP_ALIGN_RFID
CE000229,6142782,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000230,6187038,RFID_CHECKPOINT,S13,U000092,CP_ALIGN_RFID
CE000231,6190047,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000232,6202249,RFID_CHECKPOINT,S30,U000074,CP_FINAL_RFID
CE000233,6271301,RFID_CHECKPOINT,S30,U000075,CP_FINAL_RFID
CE000234,6288790,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000235,6294183,RFID_CHECKPOINT,S13,U000094,CP_ALIGN_RFID
CE000236,6334189,RFID_CHECKPOINT,S30,U000076,CP_FINAL_RFID
CE000237,6350927,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000238,6352090,RFID_CHECKPOINT,S13,U000095,CP_ALIGN_RFID
CE000239,6388876,RFID_CHECKPOINT,S30,U000077,CP_FINAL_RFID
CE000240,6406231,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000241,6416513,RFID_CHECKPOINT,S13,U000096,CP_ALIGN_RFID
CE000242,6453980,RFID_CHECKPOINT,S30,U000078,CP_FINAL_RFID
CE000243,6483344,RFID_CHECKPOINT,S13,U000097,CP_ALIGN_RFID
CE000244,6490411,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000245,6534064,RFID_CHECKPOINT,S30,U000079,CP_FINAL_RFID
CE000246,6539410,RFID_CHECKPOINT,S13,U000098,CP_ALIGN_RFID
CE000247,6594066,RFID_CHECKPOINT,S30,U000080,CP_FINAL_RFID
CE000248,6602974,RFID_CHECKPOINT,S13,U000099,CP_ALIGN_RFID
CE000249,6646044,RFID_CHECKPOINT,S30,U000081,CP_FINAL_RFID
CE000250,6666538,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000251,6668847,RFID_CHECKPOINT,S13,U000100,CP_ALIGN_RFID
CE000252,6700879,RFID_CHECKPOINT,S30,U000082,CP_FINAL_RFID
CE000253,6734654,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000254,6743253,RFID_CHECKPOINT,S13,U000101,CP_ALIGN_RFID
CE000255,6758626,RFID_CHECKPOINT,S30,U000083,CP_FINAL_RFID
CE000256,6816286,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000257,6816580,RFID_CHECKPOINT,S13,U000102,CP_ALIGN_RFID
CE000258,6819677,RFID_CHECKPOINT,S30,U000084,CP_FINAL_RFID
CE000259,6876111,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000260,6882402,RFID_CHECKPOINT,S30,U000085,CP_FINAL_RFID
CE000261,6950453,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000262,6951669,RFID_CHECKPOINT,S30,U000086,CP_FINAL_RFID
CE000263,6998180,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000264,6999031,RFID_CHECKPOINT,S13,U000105,CP_ALIGN_RFID
CE000265,7020546,RFID_CHECKPOINT,S30,U000087,CP_FINAL_RFID
CE000266,7065834,RFID_CHECKPOINT,S13,U000106,CP_ALIGN_RFID
CE000267,7068936,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000268,7083526,RFID_CHECKPOINT,S30,U000088,CP_FINAL_RFID
CE000269,7127246,RFID_CHECKPOINT,S13,U000107,CP_ALIGN_RFID
CE000270,7142441,RFID_CHECKPOINT,S30,U000089,CP_FINAL_RFID
CE000271,7187013,RFID_CHECKPOINT,S30,U000090,CP_FINAL_RFID
CE000272,7189001,RFID_CHECKPOINT,S13,U000108,CP_ALIGN_RFID
CE000273,7192893,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000274,7238759,RFID_CHECKPOINT,S30,U000091,CP_FINAL_RFID
CE000275,7245782,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000276,7289378,RFID_CHECKPOINT,S13,U000110,CP_ALIGN_RFID
CE000277,7299050,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000278,7299758,RFID_CHECKPOINT,S30,U000092,CP_FINAL_RFID
CE000279,7346008,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000280,7347789,RFID_CHECKPOINT,S13,U000111,CP_ALIGN_RFID
CE000281,7356996,RFID_CHECKPOINT,S30,U000093,CP_FINAL_RFID
CE000282,7404027,RFID_CHECKPOINT,S13,U000112,CP_ALIGN_RFID
CE000283,7413952,RFID_CHECKPOINT,S30,U000094,CP_FINAL_RFID
CE000284,7452310,RFID_CHECKPOINT,S13,U000113,CP_ALIGN_RFID
CE000285,7460658,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000286,7475646,RFID_CHECKPOINT,S30,U000095,CP_FINAL_RFID
CE000287,7499681,RFID_CHECKPOINT,S13,U000114,CP_ALIGN_RFID
CE000288,7506118,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000289,7527345,RFID_CHECKPOINT,S30,U000096,CP_FINAL_RFID
CE000290,7551799,RFID_CHECKPOINT,S13,U000115,CP_ALIGN_RFID
CE000291,7558093,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000292,7580303,RFID_CHECKPOINT,S30,U000097,CP_FINAL_RFID
CE000293,7613607,RFID_CHECKPOINT,S13,U000116,CP_ALIGN_RFID
CE000294,7614366,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000295,7638585,RFID_CHECKPOINT,S30,U000098,CP_FINAL_RFID
CE000296,7674671,RFID_CHECKPOINT,S13,U000117,CP_ALIGN_RFID
CE000297,7675813,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000298,7716371,RFID_CHECKPOINT,S30,U000099,CP_FINAL_RFID
CE000299,7731704,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000300,7737742,RFID_CHECKPOINT,S13,U000118,CP_ALIGN_RFID
CE000301,7772487,RFID_CHECKPOINT,S30,U000100,CP_FINAL_RFID
CE000302,7797125,RFID_CHECKPOINT,S13,U000119,CP_ALIGN_RFID
CE000303,7797144,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000304,7842566,RFID_CHECKPOINT,S13,U000120,CP_ALIGN_RFID
CE000305,7846565,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000306,7849519,RFID_CHECKPOINT,S30,U000101,CP_FINAL_RFID
CE000307,7890792,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000308,7904947,RFID_CHECKPOINT,S30,U000102,CP_FINAL_RFID
CE000309,7955617,RFID_CHECKPOINT,S30,U000103,CP_FINAL_RFID
CE000310,7966591,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000311,7987779,RFID_CHECKPOINT,S13,U000122,CP_ALIGN_RFID
CE000312,8050754,RFID_CHECKPOINT,S30,U000104,CP_FINAL_RFID
CE000313,8073388,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000314,8076964,RFID_CHECKPOINT,S13,U000123,CP_ALIGN_RFID
CE000315,8113069,RFID_CHECKPOINT,S30,U000105,CP_FINAL_RFID
CE000316,8274635,RFID_CHECKPOINT,S30,U000107,CP_FINAL_RFID
CE000317,8306505,RFID_CHECKPOINT,S13,U000126,CP_ALIGN_RFID
CE000318,8343291,RFID_CHECKPOINT,S30,U000108,CP_FINAL_RFID
CE000319,8362396,RFID_CHECKPOINT,S13,U000127,CP_ALIGN_RFID
CE000320,8402030,RFID_CHECKPOINT,S30,U000109,CP_FINAL_RFID
CE000321,8413322,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000322,8415232,RFID_CHECKPOINT,S13,U000128,CP_ALIGN_RFID
CE000323,8456576,RFID_CHECKPOINT,S30,U000110,CP_FINAL_RFID
CE000324,8472891,RFID_CHECKPOINT,S13,U000129,CP_ALIGN_RFID
CE000325,8474631,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000326,8504233,RFID_CHECKPOINT,S30,U000111,CP_FINAL_RFID
CE000327,8529498,RFID_CHECKPOINT,S13,U000130,CP_ALIGN_RFID
CE000328,8554356,RFID_CHECKPOINT,S30,U000112,CP_FINAL_RFID
CE000329,8578820,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000330,8587890,RFID_CHECKPOINT,S13,U000131,CP_ALIGN_RFID
CE000331,8602520,RFID_CHECKPOINT,S30,U000113,CP_FINAL_RFID
CE000332,8651102,RFID_CHECKPOINT,S13,U000132,CP_ALIGN_RFID
CE000333,8663678,RFID_CHECKPOINT,S30,U000114,CP_FINAL_RFID
CE000334,8710502,RFID_CHECKPOINT,S13,U000133,CP_ALIGN_RFID
CE000335,8725114,RFID_CHECKPOINT,S30,U000115,CP_FINAL_RFID
CE000336,8761311,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000337,8771619,RFID_CHECKPOINT,S13,U000134,CP_ALIGN_RFID
CE000338,8788730,RFID_CHECKPOINT,S30,U000116,CP_FINAL_RFID
CE000339,8835584,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000340,8838126,RFID_CHECKPOINT,S13,U000135,CP_ALIGN_RFID
CE000341,8870107,RFID_CHECKPOINT,S30,U000117,CP_FINAL_RFID
CE000342,8899517,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000343,8955698,RFID_CHECKPOINT,S30,U000118,CP_FINAL_RFID
CE000344,9026143,RFID_CHECKPOINT,S30,U000119,CP_FINAL_RFID
CE000345,9037354,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000346,9043845,RFID_CHECKPOINT,S13,U000138,CP_ALIGN_RFID
CE000347,9087663,RFID_CHECKPOINT,S30,U000120,CP_FINAL_RFID
CE000348,9111647,RFID_CHECKPOINT,S13,U000139,CP_ALIGN_RFID
CE000349,9122450,POWER_DRAW,S14,,CP_ALIGN_POWER
CE000350,9163371,RFID_CHECKPOINT,S30,U000121,CP_FINAL_RFID
CE000351,9172353,RFID_CHECKPOINT,S13,U000140,CP_ALIGN_RFID
CE000352,9226551,RFID_CHECKPOINT,S30,U000122,CP_FINAL_RFID
CE000353,9231285,RFID_CHECKPOINT,S13,U000141,CP_ALIGN_RFID
CE000354,9247861,POWER_DRAW,S14,,CP_ALIGN_POWER
