unit_id,created_at_ms,vehicle_model,supplier_batch
U000078,2843474,MODEL_A,BATCH_01
U000079,2877970,MODEL_A,BATCH_01
U000080,2910169,MODEL_B,BATCH_01
U000081,2948826,MODEL_A,BATCH_01
U000082,2985223,MODEL_A,BATCH_01
U000083,3020414,MODEL_A,BATCH_01
U000084,3059389,MODEL_A,BATCH_02
U000085,3097292,MODEL_B,BATCH_01
U000086,3134332,MODEL_A,BATCH_01
U000087,3171640,MODEL_A,BATCH_01
U000088,3206390,MODEL_A,BATCH_01
U000089,3249760,MODEL_A,BATCH_01
U000090,3283201,MODEL_B,BATCH_01
U000091,3323889,MODEL_A,BATCH_02
U000092,3363754,MODEL_A,BATCH_01
U000093,3395625,MODEL_A,BATCH_01
U000094,3436925,MODEL_A,BATCH_01
U000095,3470388,MODEL_B,BATCH_01
U000096,3510058,MODEL_A,BATCH_01
U000097,3546786,MODEL_A,BATCH_01
U000098,3591447,MODEL_A,BATCH_02
U000099,3628296,MODEL_A,BATCH_01
U000100,3663094,MODEL_B,BATCH_01
U000101,3698346,MODEL_A,BATCH_01
U000102,3740380,MODEL_A,BATCH_01
U000103,3774558,MODEL_A,BATCH_01
U000104,3809503,MODEL_A,BATCH_01
U000105,3843474,MODEL_B,BATCH_02
U000106,3892079,MODEL_A,BATCH_01
U000107,3927481,MODEL_A,BATCH_01
U000108,3960111,MODEL_A,BATCH_01
U000109,3992840,MODEL_A,BATCH_01
U000110,4029648,MODEL_B,BATCH_01
U000111,4063139,MODEL_A,BATCH_01
U000112,4094761,MODEL_A,BATCH_02
U000113,4135216,MODEL_A,BATCH_01
U000114,4166718,MODEL_A,BATCH_01
U000115,4203507,MODEL_B,BATCH_01
U000116,4237381,MODEL_A,BATCH_01
U000117,4270495,MODEL_A,BATCH_01
U000118,4306227,MODEL_A,BATCH_01
U000119,4337042,MODEL_A,BATCH_02
U000120,4371327,MODEL_B,BATCH_01
U000121,4403950,MODEL_A,BATCH_01
U000122,4444019,MODEL_A,BATCH_01
U000123,4474175,MODEL_A,BATCH_01
U000124,4510554,MODEL_A,BATCH_01
U000125,4546705,MODEL_B,BATCH_01
U000126,4578268,MODEL_A,BATCH_02
U000127,4614302,MODEL_A,BATCH_01
U000128,4651000,MODEL_A,BATCH_01
U000129,4688604,MODEL_A,BATCH_01
U000130,4720847,MODEL_B,BATCH_01
U000131,4753453,MODEL_A,BATCH_01
U000132,4793293,MODEL_A,BATCH_01
U000133,4832011,MODEL_A,BATCH_02
U000134,4865262,MODEL_A,BATCH_01
U000135,4899330,MODEL_B,BATCH_01
U000136,4931874,MODEL_A,BATCH_01
U000137,4965748,MODEL_A,BATCH_01
U000138,5002108,MODEL_A,BATCH_01
U000139,5039893,MODEL_A,BATCH_01
U000140,5071065,MODEL_B,BATCH_02
U000141,5102821,MODEL_A,BATCH_01
U000142,5137732,MODEL_A,BATCH_01
U000143,5173258,MODEL_A,BATCH_01
U000144,5210387,MODEL_A,BATCH_01
U000145,5247204,MODEL_B,BATCH_01
U000146,5284821,MODEL_A,BATCH_01
U000147,5324579,MODEL_A,BATCH_02
U000148,5365242,MODEL_A,BATCH_01
U000149,5408159,MODEL_A,BATCH_01
U000150,5445467,MODEL_B,BATCH_01
U000151,5483439,MODEL_A,BATCH_01
U000152,5519209,MODEL_A,BATCH_01
U000153,5557022,MODEL_A,BATCH_01
U000154,5596945,MODEL_A,BATCH_02
U000155,5626773,MODEL_B,BATCH_01
U000156,5666163,MODEL_A,BATCH_01
U000157,5703214,MODEL_A,BATCH_01
U000158,5741931,MODEL_A,BATCH_01
U000159,5780975,MODEL_A,BATCH_01
U000160,5814289,MODEL_B,BATCH_01
U000161,5848333,MODEL_A,BATCH_02
U000162,5890222,MODEL_A,BATCH_01
U000163,5924367,MODEL_A,BATCH_01
U000164,5963805,MODEL_A,BATCH_01
U000165,5999459,MODEL_B,BATCH_01
U000166,6033716,MODEL_A,BATCH_01
U000167,6073444,MODEL_A,BATCH_01
U000168,6115492,MODEL_A,BATCH_02
U000169,6151580,MODEL_A,BATCH_01
U000170,6194210,MODEL_B,BATCH_01
U000171,6234868,MODEL_A,BATCH_01
U000172,6276534,MODEL_A,BATCH_01
U000173,6315380,MODEL_A,BATCH_01
U000174,6352071,MODEL_A,BATCH_01
U000175,6404533,MODEL_B,BATCH_02
U000176,6453124,MODEL_A,BATCH_01
U000177,6497075,MODEL_A,BATCH_01
U000178,6536494,MODEL_A,BATCH_01
U000179,6581077,MODEL_A,BATCH_01
U000180,6619798,MODEL_B,BATCH_01
U000181,6661517,MODEL_A,BATCH_01
U000182,6700026,MODEL_A,BATCH_02
U000183,6740605,MODEL_A,BATCH_01
U000184,6779307,MODEL_A,BATCH_01
U000185,6824223,MODEL_B,BATCH_01
U000186,6866701,MODEL_A,BATCH_01
U000187,6904211,MODEL_A,BATCH_01
U000188,6946228,MODEL_A,BATCH_01
U000189,6984661,MODEL_A,BATCH_02
U000190,7020886,MODEL_B,BATCH_01
U000191,7054492,MODEL_A,BATCH_01
U000192,7089337,MODEL_A,BATCH_01
U000193,7125445,MODEL_A,BATCH_01
U000194,7164327,MODEL_A,BATCH_01
U000195,7200597,MODEL_B,BATCH_01
U000196,7234919,MODEL_A,BATCH_02
U000197,7276672,MODEL_A,BATCH_01
U000198,7315299,MODEL_A,BATCH_01
U000199,7357761,MODEL_A,BATCH_01
U000200,7392468,MODEL_B,BATCH_01
U000201,7427013,MODEL_A,BATCH_01
U000202,7477695,MODEL_A,BATCH_01
U000203,7511953,MODEL_A,BATCH_02
U000204,7550243,MODEL_A,BATCH_01
U000205,7592218,MODEL_B,BATCH_01
U000206,7627322,MODEL_A,BATCH_01
U000207,7664597,MODEL_A,BATCH_01
U000208,7707301,MODEL_A,BATCH_01
U000209,7747243,MODEL_A,BATCH_01
U000210,7786639,MODEL_B,BATCH_02
U000211,7829681,MODEL_A,BATCH_01
U000212,7868893,MODEL_A,BATCH_01
U000213,7909763,MODEL_A,BATCH_01
U000214,7947680,MODEL_A,BATCH_01
U000215,7988655,MODEL_B,BATCH_01
U000216,8030860,MODEL_A,BATCH_01
U000217,8068460,MODEL_A,BATCH_02
U000218,8108259,MODEL_A,BATCH_01
U000219,8151265,MODEL_A,BATCH_01
U000220,8190552,MODEL_B,BATCH_01
U000221,8225303,MODEL_A,BATCH_01
U000222,8264036,MODEL_A,BATCH_01
U000223,8302831,MODEL_A,BATCH_01
U000224,8350406,MODEL_A,BATCH_02
U000225,8406697,MODEL_B,BATCH_01
U000226,8475697,MODEL_A,BATCH_01
U000227,8546901,MODEL_A,BATCH_01
U000228,8605075,MODEL_A,BATCH_01
U000229,8670033,MODEL_A,BATCH_01
U000230,8746085,MODEL_B,BATCH_01
U000231,8808789,MODEL_A,BATCH_02
U000232,8861013,MODEL_A,BATCH_01
U000233,8920606,MODEL_A,BATCH_01
U000234,8977032,MODEL_A,BATCH_01
U000235,9034687,MODEL_B,BATCH_01
U000236,9091975,MODEL_A,BATCH_01
U000237,9149658,MODEL_A,BATCH_01
U000238,9200137,MODEL_A,BATCH_02
U000239,9262222,MODEL_A,BATCH_01
U000240,9316833,MODEL_B,BATCH_01
U000241,9369080,MODEL_A,BATCH_01
U000242,9422142,MODEL_A,BATCH_01
U000243,9468852,MODEL_A,BATCH_01
U000244,9547416,MODEL_A,BATCH_01
U000245,9594207,MODEL_B,BATCH_02
U000246,9652061,MODEL_A,BATCH_01
U000247,9696401,MODEL_A,BATCH_01
U000248,9773735,MODEL_A,BATCH_01
U000249,9840504,MODEL_A,BATCH_01
U000250,9893628,MODEL_B,BATCH_01
U000251,9943995,MODEL_A,BATCH_01
U000252,9991674,MODEL_A,BATCH_02
U000253,10057460,MODEL_A,BATCH_01
U000254,10113530,MODEL_A,BATCH_01
U000255,10181724,MODEL_B,BATCH_01
U000256,10234765,MODEL_A,BATCH_01
U000257,10301263,MODEL_A,BATCH_01
U000258,10350060,MODEL_A,BATCH_01
U000259,10400312,MODEL_A,BATCH_02
U000260,10450533,MODEL_B,BATCH_01
U000261,10506474,MODEL_A,BATCH_01
U000262,10561980,MODEL_A,BATCH_01
U000263,10630758,MODEL_A,BATCH_01
U000264,10715684,MODEL_A,BATCH_01
U000265,10769728,MODEL_B,BATCH_01
U000266,10820546,MODEL_A,BATCH_02
U000267,10881141,MODEL_A,BATCH_01
U000268,10926213,MODEL_A,BATCH_01
U000269,10969127,MODEL_A,BATCH_01
U000270,11021302,MODEL_B,BATCH_01
U000271,11083029,MODEL_A,BATCH_01
U000272,11138989,MODEL_A,BATCH_01
U000273,11193052,MODEL_A,BATCH_02
U000274,11251387,MODEL_A,BATCH_01
U000275,11310177,MODEL_B,BATCH_01
U000276,11368036,MODEL_A,BATCH_01
U000277,11415773,MODEL_A,BATCH_01
U000278,11469281,MODEL_A,BATCH_01
U000279,11529913,MODEL_A,BATCH_01
U000280,11612257,MODEL_B,BATCH_02
U000281,11664990,MODEL_A,BATCH_01
U000282,11715308,MODEL_A,BATCH_01
U000283,11758490,MODEL_A,BATCH_01
U000284,11813569,MODEL_A,BATCH_01
U000285,11869656,MODEL_B,BATCH_01
U000286,11936960,MODEL_A,BATCH_01
U000287,12002533,MODEL_A,BATCH_02
U000288,12058631,MODEL_A,BATCH_01
U000289,12112806,MODEL_A,BATCH_01
U000290,12168251,MODEL_B,BATCH_01
U000291,12237329,MODEL_A,BATCH_01
U000292,12303947,MODEL_A,BATCH_01
U000293,12372763,MODEL_A,BATCH_01
U000294,12429649,MODEL_A,BATCH_02
U000295,12475815,MODEL_B,BATCH_01
U000296,12538338,MODEL_A,BATCH_01
U000297,12589994,MODEL_A,BATCH_01
U000298,12636235,MODEL_A,BATCH_01
U000299,12694201,MODEL_A,BATCH_01
U000300,12746544,MODEL_B,BATCH_01
U000301,12815000,MODEL_A,BATCH_02
U000302,12879158,MODEL_A,BATCH_01
U000303,12943214,MODEL_A,BATCH_01
U000304,12994744,MODEL_A,BATCH_01
U000305,13054613,MODEL_B,BATCH_01
U000306,13106264,MODEL_A,BATCH_01
U000307,13172779,MODEL_A,BATCH_01
U000308,13221030,MODEL_A,BATCH_02
U000309,13276157,MODEL_A,BATCH_01
U000310,13328377,MODEL_B,BATCH_01
U000311,13374507,MODEL_A,BATCH_01
U000312,13426558,MODEL_A,BATCH_01
U000313,13482412,MODEL_A,BATCH_01
U000314,13551140,MODEL_A,BATCH_01
U000315,13617161,MODEL_B,BATCH_02
U000316,13693326,MODEL_A,BATCH_01
U000317,13744741,MODEL_A,BATCH_01
U000318,13809368,MODEL_A,BATCH_01
U000319,13872392,MODEL_A,BATCH_01
U000320,13925366,MODEL_B,BATCH_01
U000321,13988830,MODEL_A,BATCH_01
U000322,14041108,MODEL_A,BATCH_02
U000323,14086467,MODEL_A,BATCH_01
U000324,14143209,MODEL_A,BATCH_01
U000325,14194624,MODEL_B,BATCH_01
U000326,14242467,MODEL_A,BATCH_01
U000327,14290915,MODEL_A,BATCH_01
U000328,14336758,MODEL_A,BATCH_01
U000329,14400904,MODEL_A,BATCH_02
U000330,14449270,MODEL_B,BATCH_01
U000331,14501827,MODEL_A,BATCH_01
U000332,14564915,MODEL_A,BATCH_01
U000333,14633617,MODEL_A,BATCH_01
U000334,14698733,MODEL_A,BATCH_01
U000335,14747845,MODEL_B,BATCH_01
U000336,14810752,MODEL_A,BATCH_02
U000337,14869539,MODEL_A,BATCH_01
U000338,14923132,MODEL_A,BATCH_01
U000339,14983038,MODEL_A,BATCH_01
U000340,15055303,MODEL_B,BATCH_01
U000341,15103946,MODEL_A,BATCH_01
U000342,15157739,MODEL_A,BATCH_01
U000343,15279757,MODEL_A,BATCH_02
U000344,15354966,MODEL_A,BATCH_01
U000345,15418036,MODEL_B,BATCH_01
U000346,15473018,MODEL_A,BATCH_01
U000347,15549454,MODEL_A,BATCH_01
U000348,15603320,MODEL_A,BATCH_01
U000349,15664647,MODEL_A,BATCH_01
U000350,15718277,MODEL_B,BATCH_02
U000351,15768085,MODEL_A,BATCH_01
U000352,15819784,MODEL_A,BATCH_01
U000353,15866857,MODEL_A,BATCH_01
U000354,15915547,MODEL_A,BATCH_01
U000355,15973678,MODEL_B,BATCH_01
U000356,16043760,MODEL_A,BATCH_01
U000357,16121276,MODEL_A,BATCH_02
U000358,16174128,MODEL_A,BATCH_01
U000359,16227408,MODEL_A,BATCH_01
U000360,16279743,MODEL_B,BATCH_01
U000361,16342584,MODEL_A,BATCH_01
U000362,16439028,MODEL_A,BATCH_01
U000363,16495185,MODEL_A,BATCH_01
U000364,16549117,MODEL_A,BATCH_02
U000365,16601447,MODEL_B,BATCH_01
U000366,16654994,MODEL_A,BATCH_01
U000367,16703750,MODEL_A,BATCH_01
U000368,16766079,MODEL_A,BATCH_01
U000369,16828943,MODEL_A,BATCH_01
U000370,16903606,MODEL_B,BATCH_01
U000371,16969591,MODEL_A,BATCH_02
U000372,17026539,MODEL_A,BATCH_01
U000373,17087846,MODEL_A,BATCH_01
U000374,17137067,MODEL_A,BATCH_01
U000375,17189695,MODEL_B,BATCH_01
U000376,17239368,MODEL_A,BATCH_01
U000377,17296999,MODEL_A,BATCH_01
U000378,17356693,MODEL_A,BATCH_02
U000379,17411467,MODEL_A,BATCH_01
U000380,17467960,MODEL_B,BATCH_01
U000381,17527890,MODEL_A,BATCH_01
U000382,17577921,MODEL_A,BATCH_01
U000383,17620112,MODEL_A,BATCH_01
U000384,17673218,MODEL_A,BATCH_01
U000385,17730733,MODEL_B,BATCH_02
U000386,17808373,MODEL_A,BATCH_01
U000387,17888107,MODEL_A,BATCH_01
U000388,17947327,MODEL_A,BATCH_01
U000389,18001955,MODEL_A,BATCH_01
U000390,18050054,MODEL_B,BATCH_01
U000391,18124732,MODEL_A,BATCH_01
U000392,18183003,MODEL_A,BATCH_02
U000393,18240017,MODEL_A,BATCH_01
U000394,18291604,MODEL_A,BATCH_01
U000395,18343504,MODEL_B,BATCH_01
U000396,18418258,MODEL_A,BATCH_01
U000397,18466615,MODEL_A,BATCH_01
U000398,18530845,MODEL_A,BATCH_01
U000399,18595171,MODEL_A,BATCH_02
U000400,18659910,MODEL_B,BATCH_01
U000401,18735576,MODEL_A,BATCH_01
U000402,18783434,MODEL_A,BATCH_01
U000403,18836730,MODEL_A,BATCH_01
U000404,18899142,MODEL_A,BATCH_01
U000405,18946801,MODEL_B,BATCH_01
U000406,19008288,MODEL_A,BATCH_02
U000407,19057857,MODEL_A,BATCH_01
U000408,19102466,MODEL_A,BATCH_01
U000409,19148166,MODEL_A,BATCH_01
U000410,19196460,MODEL_B,BATCH_01
U000411,19258779,MODEL_A,BATCH_01
U000412,19309423,MODEL_A,BATCH_01
U000413,19356837,MODEL_A,BATCH_02
U000414,19414865,MODEL_A,BATCH_01
U000415,19459819,MODEL_B,BATCH_01
U000416,19521139,MODEL_A,BATCH_01
U000417,19574506,MODEL_A,BATCH_01
U000418,19623181,MODEL_A,BATCH_01
U000419,19703748,MODEL_A,BATCH_01
U000420,19757840,MODEL_B,BATCH_02
U000421,19816669,MODEL_A,BATCH_01
U000422,19865889,MODEL_A,BATCH_01
U000423,19913503,MODEL_A,BATCH_01
U000424,19981575,MODEL_A,BATCH_01
U000425,20031763,MODEL_B,BATCH_01
U000426,20089897,MODEL_A,BATCH_01
U000427,20152725,MODEL_A,BATCH_02
U000428,20203166,MODEL_A,BATCH_01
U000429,20251979,MODEL_A,BATCH_01
U000430,20309672,MODEL_B,BATCH_01
U000431,20367559,MODEL_A,BATCH_01
U000432,20426936,MODEL_A,BATCH_01
U000433,20496047,MODEL_A,BATCH_01
U000434,20558239,MODEL_A,BATCH_02
U000435,20633622,MODEL_B,BATCH_01
U000436,20685485,MODEL_A,BATCH_01
U000437,20761938,MODEL_A,BATCH_01
U000438,20810937,MODEL_A,BATCH_01
U000439,20874637,MODEL_A,BATCH_01
U000440,20955207,MODEL_B,BATCH_01
U000441,21029154,MODEL_A,BATCH_02
U000442,21087654,MODEL_A,BATCH_01
U000443,21148141,MODEL_A,BATCH_01
U000444,21238340,MODEL_A,BATCH_01
U000445,21312673,MODEL_B,BATCH_01
U000446,21373432,MODEL_A,BATCH_01
U000447,21434406,MODEL_A,BATCH_01
U000448,21483261,MODEL_A,BATCH_02
U000449,21550193,MODEL_A,BATCH_01
U000450,21612198,MODEL_B,BATCH_01
U000451,21665361,MODEL_A,BATCH_01
U000452,21719618,MODEL_A,BATCH_01
U000453,21779556,MODEL_A,BATCH_01
U000454,21835343,MODEL_A,BATCH_01
U000455,21894467,MODEL_B,BATCH_02
U000456,21946795,MODEL_A,BATCH_01
U000457,21998870,MODEL_A,BATCH_01
U000458,22068565,MODEL_A,BATCH_01
U000459,22130388,MODEL_A,BATCH_01
U000460,22191595,MODEL_B,BATCH_01
U000461,22271689,MODEL_A,BATCH_01
U000462,22326976,MODEL_A,BATCH_02
U000463,22392390,MODEL_A,BATCH_01
U000464,22470865,MODEL_A,BATCH_01
U000465,22525755,MODEL_B,BATCH_01
U000466,22585527,MODEL_A,BATCH_01
U000467,22640115,MODEL_A,BATCH_01
U000468,22734060,MODEL_A,BATCH_01
U000469,22792972,MODEL_A,BATCH_02
U000470,22848212,MODEL_B,BATCH_01
U000471,22903194,MODEL_A,BATCH_01
U000472,22983118,MODEL_A,BATCH_01
U000473,23044442,MODEL_A,BATCH_01
U000474,23101874,MODEL_A,BATCH_01
U000475,23167674,MODEL_B,BATCH_01
U000476,23219978,MODEL_A,BATCH_02
U000477,23287218,MODEL_A,BATCH_01
U000478,23348154,MODEL_A,BATCH_01
U000479,23401752,MODEL_A,BATCH_01
U000480,23469774,MODEL_B,BATCH_01
U000481,23530051,MODEL_A,BATCH_01
U000482,23580121,MODEL_A,BATCH_01
U000483,23628613,MODEL_A,BATCH_02
U000484,23681360,MODEL_A,BATCH_01
U000485,23735819,MODEL_B,BATCH_01
U000486,23798659,MODEL_A,BATCH_01
U000487,23850745,MODEL_A,BATCH_01
U000488,23898584,MODEL_A,BATCH_01
U000489,23950988,MODEL_A,BATCH_01
U000490,24010548,MODEL_B,BATCH_02
U000491,24060938,MODEL_A,BATCH_01
U000492,24128591,MODEL_A,BATCH_01
U000493,24193826,MODEL_A,BATCH_01
U000494,24246645,MODEL_A,BATCH_01
U000495,24300622,MODEL_B,BATCH_01
U000496,24369440,MODEL_A,BATCH_01
U000497,24434908,MODEL_A,BATCH_02
U000498,24494218,MODEL_A,BATCH_01
U000499,24557317,MODEL_A,BATCH_01
U000500,24615992,MODEL_B,BATCH_01
U000501,24667945,MODEL_A,BATCH_01
U000502,24739273,MODEL_A,BATCH_01
U000503,24789256,MODEL_A,BATCH_01
U000504,24843752,MODEL_A,BATCH_02
U000505,24906560,MODEL_B,BATCH_01
U000506,24953271,MODEL_A,BATCH_01
U000507,25006175,MODEL_A,BATCH_01
U000508,25067068,MODEL_A,BATCH_01
U000509,25115960,MODEL_A,BATCH_01
U000510,25191509,MODEL_B,BATCH_01
U000511,25267480,MODEL_A,BATCH_02
U000512,25315083,MODEL_A,BATCH_01
U000513,25370000,MODEL_A,BATCH_01
U000514,25422340,MODEL_A,BATCH_01
U000515,25470053,MODEL_B,BATCH_01
U000516,25521769,MODEL_A,BATCH_01
U000517,25572900,MODEL_A,BATCH_01
U000518,25628482,MODEL_A,BATCH_02
U000519,25689024,MODEL_A,BATCH_01
U000520,25738470,MODEL_B,BATCH_01
U000521,25788439,MODEL_A,BATCH_01
U000522,25845418,MODEL_A,BATCH_01
U000523,25924326,MODEL_A,BATCH_01
U000524,26042388,MODEL_A,BATCH_01
U000525,26090457,MODEL_B,BATCH_02
U000526,26141735,MODEL_A,BATCH_01
U000527,26200874,MODEL_A,BATCH_01
U000528,26254572,MODEL_A,BATCH_01
U000529,26308919,MODEL_A,BATCH_01
U000530,26371344,MODEL_B,BATCH_01
U000531,26426560,MODEL_A,BATCH_01
U000532,26485800,MODEL_A,BATCH_02
U000533,26542954,MODEL_A,BATCH_01
U000534,26598977,MODEL_A,BATCH_01
U000535,26653398,MODEL_B,BATCH_01
U000536,26699385,MODEL_A,BATCH_01
U000537,26752872,MODEL_A,BATCH_01
U000538,26812565,MODEL_A,BATCH_01
U000539,26866757,MODEL_A,BATCH_02
U000540,26941178,MODEL_B,BATCH_01
U000541,26986052,MODEL_A,BATCH_01
U000542,27036593,MODEL_A,BATCH_01
U000543,27093948,MODEL_A,BATCH_01
U000544,27144990,MODEL_A,BATCH_01
U000545,27195034,MODEL_B,BATCH_01
U000546,27251194,MODEL_A,BATCH_02
U000547,27306046,MODEL_A,BATCH_01
U000548,27367893,MODEL_A,BATCH_01
U000549,27426760,MODEL_A,BATCH_01
U000550,27495929,MODEL_B,BATCH_01
U000551,27555039,MODEL_A,BATCH_01
U000552,27601341,MODEL_A,BATCH_01
U000553,27650987,MODEL_A,BATCH_02
U000554,27705770,MODEL_A,BATCH_01
U000555,27752821,MODEL_B,BATCH_01
U000556,27809445,MODEL_A,BATCH_01
U000557,27855660,MODEL_A,BATCH_01
U000558,27907085,MODEL_A,BATCH_01
U000559,27958713,MODEL_A,BATCH_01
U000560,28005766,MODEL_B,BATCH_02
U000561,28059343,MODEL_A,BATCH_01
U000562,28102932,MODEL_A,BATCH_01
U000563,28151011,MODEL_A,BATCH_01
U000564,28230260,MODEL_A,BATCH_01
U000565,28285691,MODEL_B,BATCH_01
U000566,28351560,MODEL_A,BATCH_01
U000567,28405786,MODEL_A,BATCH_02
U000568,28471949,MODEL_A,BATCH_01
U000569,28521866,MODEL_A,BATCH_01
U000570,28573248,MODEL_B,BATCH_01
U000571,28632837,MODEL_A,BATCH_01
U000572,28694094,MODEL_A,BATCH_01
U000573,28746281,MODEL_A,BATCH_01
