timestamp_ms,station_id,unit_id,defect_type,severity,result
3650110,S31,U000034,,,PASS
3666608,S21,U000042,,,PASS
3710402,S10,U000054,,,PASS
3710709,S21,U000043,,,PASS
3744489,S31,U000035,,,PASS
3753407,S10,U000055,,,PASS
3794628,S21,U000044,,,PASS
3798275,S31,U000036,,,PASS
3839193,S10,U000056,,,PASS
3850017,S31,U000037,,,PASS
3870304,S21,U000045,,,PASS
3891786,S10,U000057,,,PASS
3921331,S21,U000046,,,PASS
3948879,S31,U000038,,,PASS
3958009,S10,U000058,,,PASS
3975073,S21,U000047,,,PASS
3998430,S10,U000059,,,PASS
4017871,S31,U000039,,,PASS
4027451,S21,U000048,,,PASS
4047045,S10,U000060,,,PASS
4066167,S31,U000040,,,PASS
4085301,S21,U000049,,,PASS
4106798,S10,U000061,,,PASS
4114733,S31,U000041,,,PASS
4124683,S21,U000050,,,PASS
4153965,S10,U000062,,,PASS
4206772,S10,U000063,,,PASS
4207896,S31,U000042,,,PASS
4219378,S21,U000051,,,PASS
4259883,S10,U000064,,,PASS
4262014,S31,U000043,,,PASS
4272928,S21,U000052,SEALER_VOID,2,FAIL
4313898,S31,U000044,,,PASS
4334607,S21,U000053,,,PASS
4340940,S10,U000065,,,PASS
4367165,S31,U000045,,,PASS
4385896,S10,U000066,,,PASS
4420240,S21,U000054,,,PASS
4443259,S31,U000046,,,PASS
4445617,S10,U000067,,,PASS
4476838,S21,U000055,,,PASS
4501158,S10,U000068,,,PASS
4503429,S31,U000047,,,PASS
4554634,S10,U000069,,,PASS
4562304,S31,U000048,,,PASS
4577287,S21,U000056,,,PASS
4605243,S31,U000049,,,PASS
4616953,S10,U000070,,,PASS
4637130,S21,U000057,,,PASS
4670110,S31,U000050,,,PASS
4675870,S10,U000071,,,PASS
4699270,S21,U000058,,,PASS
4729882,S10,U000072,,,PASS
4732006,S31,U000051,,,PASS
4765813,S21,U000059,,,PASS
4785234,S10,U000073,,,PASS
4808079,S31,U000052,SEALER_VOID,2,FAIL
4829346,S21,U000060,,,PASS
4840025,S10,U000074,,,PASS
4871072,S31,U000053,,,PASS
4877196,S21,U000061,,,PASS
4884996,S10,U000075,,,PASS
4919328,S21,U000062,,,PASS
4920739,S31,U000054,,,PASS
4943528,S10,U000076,,,PASS
4979445,S21,U000063,,,PASS
4991268,S31,U000055,,,PASS
5011236,S10,U000077,,,PASS
5045558,S21,U000064,,,PASS
5069083,S10,U000078,,,PASS
5081972,S31,U000056,,,PASS
5098623,S21,U000065,,,PASS
5152689,S10,U000079,,,PASS
5152977,S31,U000057,,,PASS
5165094,S21,U000066,,,PASS
5225822,S21,U000067,,,PASS
5228418,S10,U000080,,,PASS
5229145,S31,U000058,,,PASS
5284513,S10,U000081,,,PASS
5288250,S21,U000068,,,PASS
5293096,S31,U000059,,,PASS
5333165,S10,U000082,,,PASS
5336084,S21,U000069,,,PASS
5344458,S31,U000060,,,PASS
5394960,S10,U000083,,,PASS
5401199,S21,U000070,,,PASS
5411129,S31,U000061,,,PASS
5447291,S10,U000084,,,PASS
5452687,S21,U000071,WELD_MISALIGNMENT,4,FAIL
5468880,S31,U000062,,,PASS
5501412,S21,U000072,,,PASS
5513453,S10,U000085,,,PASS
5529817,S31,U000063,,,PASS
5543513,S21,U000073,,,PASS
5567335,S10,U000086,,,PASS
5592552,S31,U000064,,,PASS
5608447,S21,U000074,,,PASS
5622069,S10,U000087,,,PASS
5644780,S31,U000065,,,PASS
5664597,S10,U000088,,,PASS
5678183,S21,U000075,,,PASS
5697429,S31,U000066,,,PASS
5715578,S10,U000089,,,PASS
5738268,S21,U000076,,,PASS
5745559,S31,U000067,,,PASS
5764971,S10,U000090,,,PASS
5787506,S21,U000077,,,PASS
5823430,S10,U000091,,,PASS
5836240,S31,U000068,,,PASS
5859914,S21,U000078,,,PASS
5900869,S31,U000069,,,PASS
5904484,S10,U000092,,,PASS
5915150,S21,U000079,,,PASS
5972545,S21,U000080,,,PASS
5976540,S10,U000093,,,PASS
6016959,S31,U000070,,,PASS
6031599,S10,U000094,,,PASS
6071431,S31,U000071,WELD_MISALIGNMENT,4,FAIL
6075986,S21,U000081,,,PASS
6084783,S10,U000095,,,PASS
6116438,S31,U000072,,,PASS
6129320,S21,U000082,,,PASS
6142996,S10,U000096,,,PASS
6186727,S21,U000083,,,PASS
6192596,S10,U000097,,,PASS
6215030,S31,U000073,,,PASS
6236044,S21,U000084,,,PASS
6245295,S10,U000098,,,PASS
6293713,S31,U000074,,,PASS
6296370,S10,U000099,,,PASS
6301924,S21,U000085,,,PASS
6357948,S31,U000075,,,PASS
6358642,S10,U000100,,,PASS
6359627,S21,U000086,,,PASS
6401954,S21,U000087,,,PASS
6414090,S10,U000101,,,PASS
6417600,S31,U000076,,,PASS
6461279,S31,U000077,,,PASS
6469378,S10,U000102,,,PASS
6487406,S21,U000088,SEALER_VOID,2,FAIL
6521393,S10,U000103,,,PASS
6540086,S21,U000089,,,PASS
6540473,S31,U000078,,,PASS
6564900,S10,U000104,,,PASS
6622744,S10,U000105,,,PASS
6623137,S31,U000079,,,PASS
6623138,S21,U000090,,,PASS
6669613,S21,U000091,,,PASS
6677808,S31,U000080,,,PASS
6686802,S10,U000106,,,PASS
6719481,S21,U000092,,,PASS
6720839,S31,U000081,,,PASS
6750831,S10,U000107,,,PASS
6784611,S31,U000082,,,PASS
6798028,S10,U000108,,,PASS
6798305,S21,U000093,,,PASS
6844955,S31,U000083,,,PASS
6861458,S10,U000109,,,PASS
6891624,S21,U000094,,,PASS
6907505,S31,U000084,,,PASS
6909681,S10,U000110,,,PASS
6940302,S21,U000095,,,PASS
6960466,S31,U000085,,,PASS
6969647,S10,U000111,,,PASS
6998504,S21,U000096,,,PASS
7021385,S10,U000112,,,PASS
7048292,S31,U000086,,,PASS
7050941,S21,U000097,WELD_MISALIGNMENT,4,FAIL
7071592,S10,U000113,,,PASS
7105152,S31,U000087,,,PASS
7115472,S10,U000114,,,PASS
7132647,S21,U000098,,,PASS
7163901,S31,U000088,SEALER_VOID,2,FAIL
7189235,S10,U000115,,,PASS
7191875,S21,U000099,,,PASS
7213245,S31,U000089,,,PASS
7241703,S10,U000116,,,PASS
7264658,S31,U000090,,,PASS
7281514,S21,U000100,,,PASS
7283010,S10,U000117,,,PASS
7312209,S31,U000091,,,PASS
7342607,S21,U000101,,,PASS
7346929,S10,U000118,,,PASS
7381855,S31,U000092,,,PASS
7388628,S10,U000119,,,PASS
7430248,S21,U000102,,,PASS
7435332,S31,U000093,,,PASS
7476294,S10,U000120,,,PASS
7479068,S21,U000103,,,PASS
7491280,S31,U000094,,,PASS
7548348,S31,U000095,,,PASS
7555438,S10,U000121,,,PASS
7566886,S21,U000104,,,PASS
7595327,S31,U000096,,,PASS
7611964,S10,U000122,,,PASS
7618257,S21,U000105,,,PASS
7655005,S10,U000123,,,PASS
7662007,S31,U000097,WELD_MISALIGNMENT,4,FAIL
7664496,S21,U000106,,,PASS
7703195,S10,U000124,,,PASS
7713813,S31,U000098,,,PASS
7730912,S21,U000107,,,PASS
7777346,S10,U000125,,,PASS
7784377,S31,U000099,,,PASS
7794493,S21,U000108,,,PASS
7825859,S10,U000126,,,PASS
7853747,S21,U000109,,,PASS
7860884,S31,U000100,,,PASS
7890104,S10,U000127,,,PASS
7922977,S21,U000110,,,PASS
7925761,S31,U000101,,,PASS
7945908,S10,U000128,,,PASS
7964465,S31,U000102,,,PASS
7981202,S21,U000111,,,PASS
8026863,S31,U000103,,,PASS
8032175,S10,U000129,,,PASS
8053326,S21,U000112,,,PASS
8121343,S10,U000130,,,PASS
8135527,S21,U000113,,,PASS
8140367,S31,U000104,,,PASS
8166377,S10,U000131,,,PASS
8197550,S21,U000114,,,PASS
8197907,S31,U000105,,,PASS
8209606,S10,U000132,,,PASS
8252577,S21,U000115,,,PASS
8262821,S31,U000106,,,PASS
8282315,S10,U000133,,,PASS
8307861,S21,U000116,,,PASS
8338333,S10,U000134,,,PASS
8360556,S31,U000107,,,PASS
8361950,S21,U000117,,,PASS
8395683,S10,U000135,,,PASS
8423689,S31,U000108,,,PASS
8437219,S21,U000118,,,PASS
8439129,S10,U000136,,,PASS
8486606,S10,U000137,,,PASS
8486902,S21,U000119,,,PASS
8493744,S31,U000109,,,PASS
8534038,S21,U000120,,,PASS
8552000,S31,U000110,,,PASS
8570861,S10,U000138,,,PASS
8583448,S21,U000121,,,PASS
8605055,S31,U000111,,,PASS
8648807,S21,U000122,,,PASS
8658893,S10,U000139,,,PASS
8661302,S31,U000112,,,PASS
8711885,S10,U000140,,,PASS
8717605,S31,U000113,,,PASS
8745652,S21,U000123,,,PASS
8764307,S10,U000141,,,PASS
8766741,S31,U000114,,,PASS
8796850,S21,U000124,WELD_MISALIGNMENT,4,FAIL
8821357,S31,U000115,,,PASS
8846660,S21,U000125,,,PASS
8849431,S10,U000142,,,PASS
8880343,S31,U000116,,,PASS
8904005,S21,U000126,,,PASS
8906877,S10,U000143,,,PASS
8941106,S31,U000117,,,PASS
8958287,S21,U000127,,,PASS
8961943,S10,U000144,,,PASS
9009654,S10,U000145,,,PASS
9025615,S21,U000128,,,PASS
9028626,S31,U000118,,,PASS
9075738,S10,U000146,,,PASS
9084806,S21,U000129,,,PASS
9118656,S10,U000147,,,PASS
9125059,S31,U000119,,,PASS
9137593,S21,U000130,WELD_MISALIGNMENT,4,FAIL
9187483,S31,U000120,,,PASS
9193373,S10,U000148,,,PASS
9194647,S21,U000131,,,PASS
9239458,S10,U000149,,,PASS
9262899,S31,U000121,,,PASS
9263246,S21,U000132,,,PASS
9288060,S10,U000150,,,PASS
9318705,S31,U000122,,,PASS
9330863,S21,U000133,,,PASS
9350989,S10,U000151,,,PASS
9395211,S31,U000123,,,PASS
9401091,S10,U000152,,,PASS
9403664,S21,U000134,,,PASS
9455105,S31,U000124,WELD_MISALIGNMENT,4,FAIL
9457427,S10,U000153,,,PASS
9463958,S21,U000135,,,PASS
9497248,S31,U000125,,,PASS
9509426,S10,U000154,,,PASS
9515343,S21,U000136,,,PASS
9553861,S31,U000126,,,PASS
9563517,S10,U000155,,,PASS
9615744,S21,U000137,,,PASS
9626362,S31,U000127,,,PASS
9647755,S10,U000156,,,PASS
9672972,S21,U000138,,,PASS
9682189,S31,U000128,,,PASS
9691706,S10,U000157,,,PASS
9733964,S21,U000139,,,PASS
9736736,S31,U000129,,,PASS
9756301,S10,U000158,,,PASS
9789961,S21,U000140,SEALER_VOID,2,FAIL
9795924,S31,U000130,WELD_MISALIGNMENT,4,FAIL
9801320,S10,U000159,,,PASS
9845286,S21,U000141,,,PASS
9852203,S31,U000131,,,PASS
9866397,S10,U000160,,,PASS
9900657,S21,U000142,WELD_MISALIGNMENT,4,FAIL
9915406,S31,U000132,,,PASS
9932014,S10,U000161,,,PASS
9946416,S21,U000143,,,PASS
9979505,S31,U000133,,,PASS
9989118,S10,U000162,,,PASS
9995437,S21,U000144,,,PASS
10035204,S31,U000134,,,PASS
10043439,S10,U000163,,,PASS
10062720,S21,U000145,,,PASS
10086723,S10,U000164,,,PASS
10087931,S31,U000135,,,PASS
10110345,S21,U000146,,,PASS
10160444,S10,U000165,,,PASS
10169900,S21,U000147,,,PASS
10188261,S31,U000136,,,PASS
10211339,S10,U000166,,,PASS
10256216,S21,U000148,,,PASS
10271870,S10,U000167,,,PASS
10279247,S31,U000137,,,PASS
10309429,S21,U000149,,,PASS
10336142,S10,U000168,,,PASS
10340481,S31,U000138,,,PASS
10389361,S31,U000139,,,PASS
10389892,S10,U000169,,,PASS
10393009,S21,U000150,,,PASS
10440487,S31,U000140,SEALER_VOID,2,FAIL
10445909,S10,U000170,,,PASS
10471094,S21,U000151,,,PASS
10500687,S31,U000141,,,PASS
10506468,S10,U000171,,,PASS
10531981,S21,U000152,,,PASS
10553820,S31,U000142,WELD_MISALIGNMENT,4,FAIL
10566771,S10,U000172,,,PASS
10587948,S21,U000153,,,PASS
10622391,S10,U000173,,,PASS
10639736,S31,U000143,,,PASS
10647407,S21,U000154,,,PASS
10680941,S10,U000174,,,PASS
10691674,S31,U000144,,,PASS
10700618,S21,U000155,,,PASS
10734794,S10,U000175,,,PASS
10746480,S31,U000145,,,PASS
10765058,S21,U000156,WELD_MISALIGNMENT,4,FAIL
10817727,S10,U000176,,,PASS
10838351,S21,U000157,,,PASS
10839725,S31,U000146,,,PASS
10867226,S10,U000177,,,PASS
10884798,S31,U000147,,,PASS
10894995,S21,U000158,,,PASS
10929079,S10,U000178,,,PASS
10941632,S21,U000159,,,PASS
10964170,S31,U000148,,,PASS
10985591,S10,U000179,,,PASS
11013949,S31,U000149,,,PASS
11023355,S21,U000160,,,PASS
11032578,S10,U000180,,,PASS
11078061,S31,U000150,,,PASS
11089156,S21,U000161,,,PASS
11089506,S10,U000181,,,PASS
11135411,S31,U000151,,,PASS
11140611,S10,U000182,,,PASS
11177531,S21,U000162,,,PASS
11190470,S10,U000183,,,PASS
11205357,S31,U000152,,,PASS
11227156,S21,U000163,,,PASS
11245703,S10,U000184,,,PASS
11283186,S21,U000164,,,PASS
11288537,S31,U000153,,,PASS
11301401,S10,U000185,,,PASS
11339096,S21,U000165,,,PASS
11364418,S10,U000186,,,PASS
11372952,S31,U000154,,,PASS
11398351,S21,U000166,,,PASS
11408911,S10,U000187,,,PASS
11432596,S31,U000155,,,PASS
11441243,S21,U000167,,,PASS
11458416,S10,U000188,,,PASS
11489856,S31,U000156,WELD_MISALIGNMENT,4,FAIL
11490334,S21,U000168,,,PASS
11511127,S10,U000189,,,PASS
11540982,S21,U000169,,,PASS
11546239,S31,U000157,,,PASS
11568981,S10,U000190,,,PASS
11591530,S21,U000170,,,PASS
11624928,S10,U000191,,,PASS
11641685,S31,U000158,,,PASS
11646826,S21,U000171,,,PASS
11693451,S31,U000159,,,PASS
11694966,S21,U000172,WELD_MISALIGNMENT,4,FAIL
11710731,S10,U000192,,,PASS
11732420,S21,U000173,,,PASS
11747289,S10,U000193,,,PASS
11748515,S31,U000160,,,PASS
11795176,S10,U000194,,,PASS
11795782,S21,U000174,,,PASS
11800345,S31,U000161,,,PASS
11841949,S10,U000195,,,PASS
11850744,S21,U000175,,,PASS
11852773,S31,U000162,,,PASS
11908260,S21,U000176,,,PASS
11908364,S31,U000163,,,PASS
11913860,S10,U000196,,,PASS
11968896,S10,U000197,,,PASS
11972477,S21,U000177,,,PASS
11973795,S31,U000164,,,PASS
12021683,S10,U000198,,,PASS
12036485,S31,U000165,,,PASS
12037476,S21,U000178,,,PASS
12088478,S21,U000179,,,PASS
12104303,S10,U000199,,,PASS
12108161,S31,U000166,,,PASS
12145528,S10,U000200,,,PASS
12151703,S21,U000180,,,PASS
12166052,S31,U000167,,,PASS
12204574,S10,U000201,,,PASS
12211889,S31,U000168,,,PASS
12216721,S21,U000181,,,PASS
12259600,S10,U000202,,,PASS
12267635,S31,U000169,,,PASS
12272256,S21,U000182,,,PASS
12333634,S10,U000203,,,PASS
12342207,S31,U000170,,,PASS
12342269,S21,U000183,,,PASS
12389558,S21,U000184,,,PASS
12392396,S10,U000204,,,PASS
12402278,S31,U000171,,,PASS
12458659,S31,U000172,WELD_MISALIGNMENT,4,FAIL
12473224,S21,U000185,,,PASS
12473861,S10,U000205,,,PASS
12512318,S31,U000173,,,PASS
12524395,S10,U000206,,,PASS
12526508,S21,U000186,,,PASS
12569552,S31,U000174,,,PASS
12572769,S10,U000207,,,PASS
12620421,S21,U000187,,,PASS
12629269,S31,U000175,,,PASS
12636765,S10,U000208,,,PASS
12671149,S21,U000188,,,PASS
12683076,S31,U000176,,,PASS
12688792,S10,U000209,,,PASS
12733023,S10,U000210,,,PASS
12737563,S31,U000177,,,PASS
12752704,S21,U000189,,,PASS
12789317,S10,U000211,,,PASS
12801852,S31,U000178,,,PASS
12843464,S10,U000212,,,PASS
12844902,S21,U000190,,,PASS
12846174,S31,U000179,,,PASS
12891869,S21,U000191,,,PASS
12907942,S10,U000213,,,PASS
12919171,S31,U000180,,,PASS
12948658,S21,U000192,,,PASS
12972888,S10,U000214,,,PASS
12990791,S31,U000181,,,PASS
13001002,S21,U000193,,,PASS
13035651,S10,U000215,,,PASS
13047591,S31,U000182,,,PASS
13054680,S21,U000194,,,PASS
13101108,S10,U000216,,,PASS
13110417,S21,U000195,,,PASS
13128419,S31,U000183,,,PASS
13167225,S21,U000196,,,PASS
13167520,S10,U000217,,,PASS
13195568,S31,U000184,,,PASS
13210522,S21,U000197,,,PASS
13230008,S10,U000218,,,PASS
13240399,S31,U000185,,,PASS
13278435,S10,U000219,,,PASS
13283896,S31,U000186,,,PASS
13286673,S21,U000198,,,PASS
13336327,S31,U000187,,,PASS
13336585,S21,U000199,,,PASS
13341057,S10,U000220,,,PASS
13383985,S31,U000188,,,PASS
13394279,S10,U000221,,,PASS
13395995,S21,U000200,,,PASS
13439587,S31,U000189,,,PASS
13449073,S21,U000201,,,PASS
13450174,S10,U000222,,,PASS
13491228,S31,U000190,,,PASS
13503427,S10,U000223,,,PASS
13530288,S21,U000202,,,PASS
13549333,S31,U000191,,,PASS
13556477,S10,U000224,,,PASS
13578119,S21,U000203,,,PASS
13610213,S10,U000225,,,PASS
13614555,S31,U000192,,,PASS
13663226,S31,U000193,,,PASS
13664726,S10,U000226,,,PASS
13670347,S21,U000204,,,PASS
13715205,S10,U000227,,,PASS
13732143,S31,U000194,,,PASS
13735216,S21,U000205,,,PASS
13780137,S31,U000195,,,PASS
13788653,S10,U000228,,,PASS
13795816,S21,U000206,,,PASS
13839553,S21,U000207,,,PASS
13841027,S10,U000229,,,PASS
13858135,S31,U000196,,,PASS
13906087,S10,U000230,,,PASS
13906331,S21,U000208,,,PASS
13915251,S31,U000197,,,PASS
13962063,S21,U000209,,,PASS
13967869,S10,U000231,,,PASS
13972702,S31,U000198,,,PASS
14015360,S21,U000210,,,PASS
14015436,S10,U000232,,,PASS
14047913,S31,U000199,,,PASS
14090694,S10,U000233,,,PASS
14118323,S21,U000211,,,PASS
14138432,S10,U000234,,,PASS
14140191,S31,U000200,,,PASS
14198014,S21,U000212,,,PASS
14199024,S10,U000235,,,PASS
14201781,S31,U000201,,,PASS
14259698,S10,U000236,,,PASS
14272400,S31,U000202,,,PASS
14280003,S21,U000213,,,PASS
14304564,S10,U000237,,,PASS
14334955,S31,U000203,,,PASS
14347854,S10,U000238,,,PASS
14366282,S21,U000214,,,PASS
14392681,S10,U000239,,,PASS
14393160,S31,U000204,,,PASS
14445648,S31,U000205,,,PASS
14451801,S10,U000240,,,PASS
14476952,S21,U000215,,,PASS
14491020,S31,U000206,,,PASS
14506948,S10,U000241,,,PASS
14524844,S21,U000216,,,PASS
14546186,S10,U000242,,,PASS
14547583,S31,U000207,,,PASS
14588478,S21,U000217,,,PASS
14594012,S10,U000243,,,PASS
14618664,S31,U000208,,,PASS
14655079,S21,U000218,,,PASS
14658853,S10,U000244,,,PASS
14675540,S31,U000209,,,PASS
14708726,S21,U000219,,,PASS
14722919,S10,U000245,,,PASS
14750098,S31,U000210,,,PASS
14765144,S21,U000220,,,PASS
14797928,S10,U000246,,,PASS
14827244,S31,U000211,,,PASS
14846270,S10,U000247,,,PASS
14853595,S21,U000221,,,PASS
14897807,S31,U000212,,,PASS
14914296,S21,U000222,,,PASS
14914714,S10,U000248,,,PASS
14956814,S21,U000223,,,PASS
14965587,S31,U000213,,,PASS
14969003,S10,U000249,,,PASS
15012548,S21,U000224,,,PASS
15016900,S10,U000250,,,PASS
15019145,S31,U000214,,,PASS
15064029,S21,U000225,,,PASS
15066871,S10,U000251,,,PASS
15076756,S31,U000215,,,PASS
15127084,S21,U000226,WELD_MISALIGNMENT,4,FAIL
15131381,S31,U000216,,,PASS
15157148,S10,U000252,,,PASS
15190748,S21,U000227,,,PASS
15201221,S31,U000217,,,PASS
15203617,S10,U000253,,,PASS
15233727,S21,U000228,,,PASS
15256268,S31,U000218,,,PASS
15265678,S10,U000254,,,PASS
15291762,S21,U000229,,,PASS
15330820,S31,U000219,,,PASS
15341784,S21,U000230,,,PASS
15384474,S10,U000255,,,PASS
15390674,S31,U000220,,,PASS
15396719,S21,U000231,,,PASS
15446906,S10,U000256,,,PASS
15449791,S21,U000232,,,PASS
15454673,S31,U000221,,,PASS
15513529,S31,U000222,,,PASS
15520948,S10,U000257,,,PASS
15564420,S10,U000258,,,PASS
15571503,S31,U000223,,,PASS
15581320,S21,U000233,,,PASS
15629511,S31,U000224,,,PASS
15653988,S21,U000234,,,PASS
15656005,S10,U000259,,,PASS
15690842,S31,U000225,,,PASS
15710538,S10,U000260,,,PASS
15711382,S21,U000235,WELD_MISALIGNMENT,4,FAIL
15758404,S10,U000261,,,PASS
15768600,S21,U000236,,,PASS
15772509,S31,U000226,WELD_MISALIGNMENT,4,FAIL
15800284,S10,U000262,,,PASS
15809928,S21,U000237,,,PASS
15821167,S31,U000227,,,PASS
15860634,S21,U000238,,,PASS
15868389,S10,U000263,,,PASS
15922230,S10,U000264,,,PASS
15929522,S31,U000228,,,PASS
15948103,S21,U000239,,,PASS
15971560,S10,U000265,,,PASS
15981667,S31,U000229,,,PASS
16014495,S21,U000240,,,PASS
16023442,S10,U000266,,,PASS
16064811,S31,U000230,,,PASS
16070856,S10,U000267,,,PASS
16086309,S21,U000241,,,PASS
16121179,S31,U000231,,,PASS
16142048,S10,U000268,,,PASS
16172325,S21,U000242,,,PASS
16178715,S31,U000232,,,PASS
16203588,S10,U000269,,,PASS
16220043,S21,U000243,,,PASS
16245195,S31,U000233,,,PASS
16274513,S10,U000270,,,PASS
16298849,S21,U000244,,,PASS
16300903,S31,U000234,,,PASS
16336462,S10,U000271,,,PASS
16347255,S21,U000245,,,PASS
16386912,S31,U000235,WELD_MISALIGNMENT,4,FAIL
16393871,S10,U000272,,,PASS
16410032,S21,U000246,,,PASS
16443291,S10,U000273,,,PASS
16471327,S21,U000247,,,PASS
16472082,S31,U000236,,,PASS
16519622,S31,U000237,,,PASS
16532002,S10,U000274,,,PASS
16534914,S21,U000248,,,PASS
16579326,S10,U000275,,,PASS
16580128,S31,U000238,,,PASS
16597038,S21,U000249,,,PASS
16634226,S10,U000276,,,PASS
16667695,S21,U000250,,,PASS
16673951,S31,U000239,,,PASS
16681736,S10,U000277,,,PASS
16739834,S21,U000251,,,PASS
16755142,S31,U000240,,,PASS
16755626,S10,U000278,,,PASS
16793144,S21,U000252,,,PASS
16805578,S10,U000279,,,PASS
16810305,S31,U000241,,,PASS
16842556,S21,U000253,WELD_MISALIGNMENT,4,FAIL
16859248,S10,U000280,,,PASS
16873415,S31,U000242,,,PASS
16913231,S21,U000254,,,PASS
16917100,S10,U000281,,,PASS
16918381,S31,U000243,,,PASS
16969882,S31,U000244,,,PASS
16980847,S21,U000255,,,PASS
17011392,S10,U000282,,,PASS
17038116,S21,U000256,,,PASS
17042214,S31,U000245,,,PASS
17063010,S10,U000283,,,PASS
17105519,S21,U000257,,,PASS
17121388,S31,U000246,,,PASS
17127363,S10,U000284,,,PASS
17156297,S21,U000258,,,PASS
17189035,S31,U000247,,,PASS
17191748,S10,U000285,,,PASS
17214924,S21,U000259,,,PASS
17248382,S31,U000248,,,PASS
17249354,S10,U000286,,,PASS
17279556,S21,U000260,,,PASS
17286584,S10,U000287,,,PASS
17302944,S31,U000249,,,PASS
17331508,S10,U000288,,,PASS
17336134,S21,U000261,,,PASS
17355481,S31,U000250,,,PASS
17393916,S21,U000262,,,PASS
