timestamp_ms,station_id,unit_id,check_type,result
2352640,S18,U000024,VISUAL_ALIGNMENT,PASS
2362899,S08,U000034,VISUAL_ALIGNMENT,PASS
2376322,S13,U000029,VISUAL_ALIGNMENT,PASS
2410452,S24,U000020,VISUAL_ALIGNMENT,PASS
2420107,S18,U000025,VISUAL_ALIGNMENT,PASS
2422039,S13,U000030,VISUAL_ALIGNMENT,PASS
2424868,S30,U000015,VISUAL_ALIGNMENT,PASS
2444426,S08,U000035,VISUAL_ALIGNMENT,PASS
2475646,S30,U000016,VISUAL_ALIGNMENT,PASS
2478037,S24,U000021,VISUAL_ALIGNMENT,PASS
2485790,S18,U000026,VISUAL_ALIGNMENT,PASS
2495767,S08,U000036,VISUAL_ALIGNMENT,PASS
2495952,S13,U000031,VISUAL_ALIGNMENT,PASS
2542125,S13,U000032,VISUAL_ALIGNMENT,PASS
2542234,S18,U000027,VISUAL_ALIGNMENT,PASS
2542286,S24,U000022,VISUAL_ALIGNMENT,PASS
2546146,S30,U000017,VISUAL_ALIGNMENT,PASS
2547193,S08,U000037,VISUAL_ALIGNMENT,PASS
2593380,S24,U000023,VISUAL_ALIGNMENT,PASS
2597418,S30,U000018,VISUAL_ALIGNMENT,PASS
2602464,S13,U000033,VISUAL_ALIGNMENT,PASS
2609506,S08,U000038,VISUAL_ALIGNMENT,PASS
2613711,S18,U000028,VISUAL_ALIGNMENT,PASS
2643620,S30,U000019,VISUAL_ALIGNMENT,PASS
2652148,S24,U000024,VISUAL_ALIGNMENT,PASS
2671415,S13,U000034,VISUAL_ALIGNMENT,PASS
2673061,S18,U000029,VISUAL_ALIGNMENT,PASS
2692005,S08,U000039,VISUAL_ALIGNMENT,PASS
2701927,S30,U000020,VISUAL_ALIGNMENT,PASS
2726120,S24,U000025,VISUAL_ALIGNMENT,PASS
2742655,S13,U000035,VISUAL_ALIGNMENT,PASS
2747735,S18,U000030,VISUAL_ALIGNMENT,PASS
2757877,S30,U000021,VISUAL_ALIGNMENT,PASS
2774304,S24,U000026,VISUAL_ALIGNMENT,PASS
2776169,S08,U000040,VISUAL_ALIGNMENT,PASS
2805053,S18,U000031,VISUAL_ALIGNMENT,PASS
2809628,S30,U000022,VISUAL_ALIGNMENT,PASS
2810086,S13,U000036,VISUAL_ALIGNMENT,PASS
2828785,S24,U000027,VISUAL_ALIGNMENT,PASS
2841935,S08,U000041,VISUAL_ALIGNMENT,PASS
2870107,S13,U000037,VISUAL_ALIGNMENT,PASS
2881320,S30,U000023,VISUAL_ALIGNMENT,PASS
2889242,S18,U000032,VISUAL_ALIGNMENT,PASS
2907402,S08,U000042,VISUAL_ALIGNMENT,PASS
2920027,S13,U000038,VISUAL_ALIGNMENT,PASS
2937494,S24,U000028,VISUAL_ALIGNMENT,PASS
2941866,S30,U000024,VISUAL_ALIGNMENT,PASS
2953612,S18,U000033,VISUAL_ALIGNMENT,PASS
2957362,S08,U000043,VISUAL_ALIGNMENT,PASS
2972949,S13,U000039,VISUAL_ALIGNMENT,PASS
2985206,S24,U000029,VISUAL_ALIGNMENT,PASS
3008084,S08,U000044,VISUAL_ALIGNMENT,PASS
3035531,S18,U000034,VISUAL_ALIGNMENT,PASS
3042665,S24,U000030,VISUAL_ALIGNMENT,PASS
3046388,S30,U000025,VISUAL_ALIGNMENT,PASS
3055992,S08,U000045,VISUAL_ALIGNMENT,PASS
3061997,S13,U000040,VISUAL_ALIGNMENT,PASS
3091146,S30,U000026,VISUAL_ALIGNMENT,PASS
3091432,S18,U000035,VISUAL_ALIGNMENT,PASS
3110696,S08,U000046,VISUAL_ALIGNMENT,PASS
3128220,S13,U000041,VISUAL_ALIGNMENT,PASS
3129054,S24,U000031,VISUAL_ALIGNMENT,PASS
3147029,S30,U000027,VISUAL_ALIGNMENT,PASS
3159772,S18,U000036,VISUAL_ALIGNMENT,PASS
3169260,S08,U000047,VISUAL_ALIGNMENT,FAIL
3191184,S24,U000032,VISUAL_ALIGNMENT,PASS
3191876,S13,U000042,VISUAL_ALIGNMENT,PASS
3214104,S30,U000028,VISUAL_ALIGNMENT,PASS
3219071,S18,U000037,VISUAL_ALIGNMENT,PASS
3246147,S08,U000048,VISUAL_ALIGNMENT,PASS
3253051,S24,U000033,VISUAL_ALIGNMENT,PASS
3270308,S13,U000043,VISUAL_ALIGNMENT,PASS
3282306,S18,U000038,VISUAL_ALIGNMENT,PASS
3287635,S30,U000029,VISUAL_ALIGNMENT,PASS
3301420,S24,U000034,VISUAL_ALIGNMENT,PASS
3302339,S08,U000049,VISUAL_ALIGNMENT,PASS
3332776,S18,U000039,VISUAL_ALIGNMENT,PASS
3340372,S13,U000044,VISUAL_ALIGNMENT,PASS
3348236,S30,U000030,VISUAL_ALIGNMENT,PASS
3352104,S08,U000050,VISUAL_ALIGNMENT,PASS
3392342,S13,U000045,VISUAL_ALIGNMENT,PASS
3401048,S18,U000040,VISUAL_ALIGNMENT,PASS
3406447,S08,U000051,VISUAL_ALIGNMENT,PASS
3409992,S24,U000035,VISUAL_ALIGNMENT,PASS
3410587,S30,U000031,VISUAL_ALIGNMENT,PASS
3452503,S18,U000041,VISUAL_ALIGNMENT,PASS
3458761,S13,U000046,VISUAL_ALIGNMENT,PASS
3463912,S08,U000052,VISUAL_ALIGNMENT,PASS
3464074,S30,U000032,VISUAL_ALIGNMENT,PASS
3467528,S24,U000036,VISUAL_ALIGNMENT,PASS
3508223,S13,U000047,VISUAL_ALIGNMENT,PASS
3525201,S18,U000042,VISUAL_ALIGNMENT,PASS
3528664,S30,U000033,VISUAL_ALIGNMENT,PASS
3536524,S24,U000037,VISUAL_ALIGNMENT,PASS
3541106,S08,U000053,VISUAL_ALIGNMENT,PASS
3574840,S18,U000043,VISUAL_ALIGNMENT,PASS
3578267,S13,U000048,VISUAL_ALIGNMENT,PASS
3584779,S30,U000034,VISUAL_ALIGNMENT,PASS
3597932,S24,U000038,VISUAL_ALIGNMENT,PASS
3617909,S08,U000054,VISUAL_ALIGNMENT,PASS
3640188,S13,U000049,VISUAL_ALIGNMENT,PASS
3645032,S18,U000044,VISUAL_ALIGNMENT,PASS
3666869,S24,U000039,VISUAL_ALIGNMENT,PASS
3668611,S08,U000055,VISUAL_ALIGNMENT,FAIL
3694052,S30,U000035,VISUAL_ALIGNMENT,PASS
3701358,S13,U000050,VISUAL_ALIGNMENT,PASS
3723130,S18,U000045,VISUAL_ALIGNMENT,PASS
3729417,S24,U000040,VISUAL_ALIGNMENT,PASS
3737890,S08,U000056,VISUAL_ALIGNMENT,PASS
3755662,S30,U000036,VISUAL_ALIGNMENT,PASS
3757350,S13,U000051,VISUAL_ALIGNMENT,FAIL
3769021,S18,U000046,VISUAL_ALIGNMENT,PASS
3784099,S08,U000057,VISUAL_ALIGNMENT,FAIL
3793179,S24,U000041,VISUAL_ALIGNMENT,PASS
3802306,S30,U000037,VISUAL_ALIGNMENT,PASS
3838830,S13,U000052,VISUAL_ALIGNMENT,PASS
3841431,S24,U000042,VISUAL_ALIGNMENT,PASS
3844497,S18,U000047,VISUAL_ALIGNMENT,PASS
3861221,S08,U000058,VISUAL_ALIGNMENT,PASS
3889958,S30,U000038,VISUAL_ALIGNMENT,PASS
3891513,S24,U000043,VISUAL_ALIGNMENT,PASS
3893209,S18,U000048,VISUAL_ALIGNMENT,PASS
3909395,S13,U000053,VISUAL_ALIGNMENT,PASS
3912232,S08,U000059,VISUAL_ALIGNMENT,PASS
3940891,S18,U000049,VISUAL_ALIGNMENT,PASS
3955598,S08,U000060,VISUAL_ALIGNMENT,PASS
3956296,S24,U000044,VISUAL_ALIGNMENT,PASS
3958039,S30,U000039,VISUAL_ALIGNMENT,PASS
3969931,S13,U000054,VISUAL_ALIGNMENT,PASS
3998764,S18,U000050,VISUAL_ALIGNMENT,PASS
4008798,S24,U000045,VISUAL_ALIGNMENT,PASS
4014261,S08,U000061,VISUAL_ALIGNMENT,PASS
4018191,S30,U000040,VISUAL_ALIGNMENT,PASS
4046773,S13,U000055,VISUAL_ALIGNMENT,PASS
4054852,S08,U000062,VISUAL_ALIGNMENT,PASS
4063239,S24,U000046,VISUAL_ALIGNMENT,PASS
4065825,S18,U000051,VISUAL_ALIGNMENT,PASS
4065939,S30,U000041,VISUAL_ALIGNMENT,PASS
4106711,S13,U000056,VISUAL_ALIGNMENT,PASS
4111627,S08,U000063,VISUAL_ALIGNMENT,PASS
4131729,S18,U000052,VISUAL_ALIGNMENT,PASS
4143255,S24,U000047,VISUAL_ALIGNMENT,PASS
4150823,S30,U000042,VISUAL_ALIGNMENT,PASS
4152958,S13,U000057,VISUAL_ALIGNMENT,PASS
4167960,S08,U000064,VISUAL_ALIGNMENT,PASS
4196067,S18,U000053,VISUAL_ALIGNMENT,PASS
4206769,S30,U000043,VISUAL_ALIGNMENT,PASS
4209697,S24,U000048,VISUAL_ALIGNMENT,PASS
4216616,S13,U000058,VISUAL_ALIGNMENT,PASS
4237280,S08,U000065,VISUAL_ALIGNMENT,PASS
4257357,S30,U000044,VISUAL_ALIGNMENT,PASS
4273463,S18,U000054,VISUAL_ALIGNMENT,PASS
4278261,S24,U000049,VISUAL_ALIGNMENT,PASS
4286404,S13,U000059,VISUAL_ALIGNMENT,PASS
4288335,S08,U000066,VISUAL_ALIGNMENT,PASS
4316923,S30,U000045,VISUAL_ALIGNMENT,PASS
4332330,S24,U000050,VISUAL_ALIGNMENT,PASS
4338323,S18,U000055,VISUAL_ALIGNMENT,PASS
4339797,S08,U000067,VISUAL_ALIGNMENT,PASS
4349205,S13,U000060,VISUAL_ALIGNMENT,PASS
4376372,S30,U000046,VISUAL_ALIGNMENT,PASS
4391393,S24,U000051,VISUAL_ALIGNMENT,PASS
4398949,S08,U000068,VISUAL_ALIGNMENT,PASS
4400379,S13,U000061,VISUAL_ALIGNMENT,PASS
4415186,S18,U000056,VISUAL_ALIGNMENT,PASS
4441400,S08,U000069,VISUAL_ALIGNMENT,PASS
4442551,S13,U000062,VISUAL_ALIGNMENT,PASS
4449507,S30,U000047,VISUAL_ALIGNMENT,PASS
4450572,S24,U000052,VISUAL_ALIGNMENT,PASS
4482298,S18,U000057,VISUAL_ALIGNMENT,PASS
4497318,S30,U000048,VISUAL_ALIGNMENT,PASS
4511380,S08,U000070,VISUAL_ALIGNMENT,PASS
4514239,S24,U000053,VISUAL_ALIGNMENT,PASS
4525200,S13,U000063,VISUAL_ALIGNMENT,FAIL
4553597,S08,U000071,VISUAL_ALIGNMENT,PASS
4554350,S18,U000058,VISUAL_ALIGNMENT,PASS
4562759,S30,U000049,VISUAL_ALIGNMENT,PASS
4586580,S24,U000054,VISUAL_ALIGNMENT,PASS
4592649,S13,U000064,VISUAL_ALIGNMENT,PASS
4608684,S30,U000050,VISUAL_ALIGNMENT,PASS
4609196,S08,U000072,VISUAL_ALIGNMENT,PASS
4610608,S18,U000059,VISUAL_ALIGNMENT,PASS
4637648,S13,U000065,VISUAL_ALIGNMENT,PASS
4652189,S24,U000055,VISUAL_ALIGNMENT,PASS
4658199,S08,U000073,VISUAL_ALIGNMENT,PASS
4675172,S18,U000060,VISUAL_ALIGNMENT,PASS
4687301,S30,U000051,VISUAL_ALIGNMENT,PASS
4701813,S08,U000074,VISUAL_ALIGNMENT,PASS
4708849,S13,U000066,VISUAL_ALIGNMENT,PASS
4726942,S18,U000061,VISUAL_ALIGNMENT,PASS
4736811,S24,U000056,VISUAL_ALIGNMENT,PASS
4755072,S30,U000052,VISUAL_ALIGNMENT,PASS
4773107,S13,U000067,VISUAL_ALIGNMENT,PASS
4773947,S08,U000075,VISUAL_ALIGNMENT,PASS
4774078,S18,U000062,VISUAL_ALIGNMENT,PASS
4793446,S24,U000057,VISUAL_ALIGNMENT,PASS
4814320,S30,U000053,VISUAL_ALIGNMENT,FAIL
4842523,S18,U000063,VISUAL_ALIGNMENT,PASS
4845600,S13,U000068,VISUAL_ALIGNMENT,PASS
4850208,S24,U000058,VISUAL_ALIGNMENT,PASS
4854756,S08,U000076,VISUAL_ALIGNMENT,PASS
4874435,S30,U000054,VISUAL_ALIGNMENT,PASS
4898555,S13,U000069,VISUAL_ALIGNMENT,PASS
4899618,S18,U000064,VISUAL_ALIGNMENT,PASS
4911944,S08,U000077,VISUAL_ALIGNMENT,PASS
4928249,S24,U000059,VISUAL_ALIGNMENT,PASS
4935292,S30,U000055,VISUAL_ALIGNMENT,PASS
4947731,S13,U000070,VISUAL_ALIGNMENT,PASS
4960560,S18,U000065,VISUAL_ALIGNMENT,PASS
4967902,S08,U000078,VISUAL_ALIGNMENT,PASS
4992129,S13,U000071,VISUAL_ALIGNMENT,PASS
5001093,S24,U000060,VISUAL_ALIGNMENT,PASS
5008752,S18,U000066,VISUAL_ALIGNMENT,PASS
5028596,S30,U000056,VISUAL_ALIGNMENT,PASS
5045497,S24,U000061,VISUAL_ALIGNMENT,PASS
5047803,S13,U000072,VISUAL_ALIGNMENT,PASS
5062692,S08,U000079,VISUAL_ALIGNMENT,PASS
5072194,S18,U000067,VISUAL_ALIGNMENT,PASS
5101505,S30,U000057,VISUAL_ALIGNMENT,PASS
5111049,S13,U000073,VISUAL_ALIGNMENT,PASS
5116450,S24,U000062,VISUAL_ALIGNMENT,PASS
5118403,S18,U000068,VISUAL_ALIGNMENT,FAIL
5125652,S08,U000080,VISUAL_ALIGNMENT,PASS
5156985,S13,U000074,VISUAL_ALIGNMENT,PASS
5169637,S30,U000058,VISUAL_ALIGNMENT,PASS
5169698,S08,U000081,VISUAL_ALIGNMENT,PASS
5183744,S18,U000069,VISUAL_ALIGNMENT,PASS
5187141,S24,U000063,VISUAL_ALIGNMENT,PASS
5233842,S18,U000070,VISUAL_ALIGNMENT,PASS
5237799,S30,U000059,VISUAL_ALIGNMENT,PASS
5241560,S08,U000082,VISUAL_ALIGNMENT,PASS
5243742,S24,U000064,VISUAL_ALIGNMENT,PASS
5246565,S13,U000075,VISUAL_ALIGNMENT,PASS
5290240,S18,U000071,VISUAL_ALIGNMENT,FAIL
5295625,S08,U000083,VISUAL_ALIGNMENT,PASS
5297366,S30,U000060,VISUAL_ALIGNMENT,PASS
5307469,S24,U000065,VISUAL_ALIGNMENT,PASS
5322771,S13,U000076,VISUAL_ALIGNMENT,PASS
5342458,S18,U000072,VISUAL_ALIGNMENT,PASS
5356671,S08,U000084,VISUAL_ALIGNMENT,PASS
5366355,S24,U000066,VISUAL_ALIGNMENT,PASS
5369313,S30,U000061,VISUAL_ALIGNMENT,PASS
5380354,S13,U000077,VISUAL_ALIGNMENT,PASS
5392045,S18,U000073,VISUAL_ALIGNMENT,PASS
5414773,S30,U000062,VISUAL_ALIGNMENT,PASS
5416067,S08,U000085,VISUAL_ALIGNMENT,PASS
5421138,S13,U000078,VISUAL_ALIGNMENT,PASS
5425695,S24,U000067,VISUAL_ALIGNMENT,PASS
5453399,S18,U000074,VISUAL_ALIGNMENT,PASS
5455325,S08,U000086,VISUAL_ALIGNMENT,FAIL
5473549,S13,U000079,VISUAL_ALIGNMENT,PASS
5481567,S30,U000063,VISUAL_ALIGNMENT,PASS
5495788,S24,U000068,VISUAL_ALIGNMENT,PASS
5507168,S18,U000075,VISUAL_ALIGNMENT,PASS
5512906,S08,U000087,VISUAL_ALIGNMENT,PASS
5546569,S30,U000064,VISUAL_ALIGNMENT,PASS
5552219,S13,U000080,VISUAL_ALIGNMENT,PASS
5565229,S08,U000088,VISUAL_ALIGNMENT,PASS
5580798,S18,U000076,VISUAL_ALIGNMENT,PASS
5584259,S24,U000069,VISUAL_ALIGNMENT,PASS
5589004,S30,U000065,VISUAL_ALIGNMENT,PASS
5602155,S13,U000081,VISUAL_ALIGNMENT,PASS
5623961,S08,U000089,VISUAL_ALIGNMENT,PASS
5638439,S18,U000077,VISUAL_ALIGNMENT,PASS
5638913,S30,U000066,VISUAL_ALIGNMENT,FAIL
5652176,S13,U000082,VISUAL_ALIGNMENT,PASS
5659725,S24,U000070,VISUAL_ALIGNMENT,PASS
5680780,S08,U000090,VISUAL_ALIGNMENT,PASS
5685779,S30,U000067,VISUAL_ALIGNMENT,PASS
5710409,S13,U000083,VISUAL_ALIGNMENT,PASS
5719877,S18,U000078,VISUAL_ALIGNMENT,PASS
5727331,S24,U000071,VISUAL_ALIGNMENT,PASS
5736332,S08,U000091,VISUAL_ALIGNMENT,PASS
5754305,S13,U000084,VISUAL_ALIGNMENT,PASS
5774962,S18,U000079,VISUAL_ALIGNMENT,PASS
5779360,S24,U000072,VISUAL_ALIGNMENT,PASS
5785013,S30,U000068,VISUAL_ALIGNMENT,PASS
5803660,S08,U000092,VISUAL_ALIGNMENT,PASS
5819417,S13,U000085,VISUAL_ALIGNMENT,PASS
5839553,S18,U000080,VISUAL_ALIGNMENT,PASS
5856865,S30,U000069,VISUAL_ALIGNMENT,PASS
5877734,S13,U000086,VISUAL_ALIGNMENT,PASS
5878282,S08,U000093,VISUAL_ALIGNMENT,FAIL
5881140,S24,U000073,VISUAL_ALIGNMENT,PASS
5910106,S18,U000081,VISUAL_ALIGNMENT,PASS
5919830,S13,U000087,VISUAL_ALIGNMENT,PASS
5930437,S24,U000074,VISUAL_ALIGNMENT,PASS
5931098,S08,U000094,VISUAL_ALIGNMENT,PASS
5952912,S30,U000070,VISUAL_ALIGNMENT,PASS
5972317,S18,U000082,VISUAL_ALIGNMENT,PASS
5981436,S24,U000075,VISUAL_ALIGNMENT,PASS
5981978,S13,U000088,VISUAL_ALIGNMENT,PASS
5998165,S08,U000095,VISUAL_ALIGNMENT,PASS
6014373,S30,U000071,VISUAL_ALIGNMENT,PASS
6030381,S18,U000083,VISUAL_ALIGNMENT,PASS
6037129,S24,U000076,VISUAL_ALIGNMENT,PASS
6038437,S08,U000096,VISUAL_ALIGNMENT,PASS
6051492,S13,U000089,VISUAL_ALIGNMENT,PASS
6072579,S30,U000072,VISUAL_ALIGNMENT,PASS
6084030,S18,U000084,VISUAL_ALIGNMENT,PASS
6099481,S08,U000097,VISUAL_ALIGNMENT,PASS
6106496,S24,U000077,VISUAL_ALIGNMENT,PASS
6115682,S13,U000090,VISUAL_ALIGNMENT,PASS
6138940,S08,U000098,VISUAL_ALIGNMENT,PASS
6141823,S18,U000085,VISUAL_ALIGNMENT,PASS
6164818,S13,U000091,VISUAL_ALIGNMENT,PASS
6165982,S30,U000073,VISUAL_ALIGNMENT,PASS
6186359,S24,U000078,VISUAL_ALIGNMENT,PASS
6189429,S18,U000086,VISUAL_ALIGNMENT,PASS
6200328,S08,U000099,VISUAL_ALIGNMENT,PASS
6214195,S13,U000092,VISUAL_ALIGNMENT,PASS
6233489,S24,U000079,VISUAL_ALIGNMENT,PASS
6238516,S30,U000074,VISUAL_ALIGNMENT,PASS
6249339,S18,U000087,VISUAL_ALIGNMENT,PASS
6257210,S08,U000100,VISUAL_ALIGNMENT,PASS
6266226,S13,U000093,VISUAL_ALIGNMENT,PASS
6292875,S24,U000080,VISUAL_ALIGNMENT,PASS
6304085,S30,U000075,VISUAL_ALIGNMENT,PASS
6313018,S08,U000101,VISUAL_ALIGNMENT,PASS
6328352,S13,U000094,VISUAL_ALIGNMENT,PASS
6331680,S18,U000088,VISUAL_ALIGNMENT,PASS
6351634,S24,U000081,VISUAL_ALIGNMENT,PASS
6357243,S08,U000102,VISUAL_ALIGNMENT,PASS
6364292,S30,U000076,VISUAL_ALIGNMENT,PASS
6381102,S13,U000095,VISUAL_ALIGNMENT,PASS
6396419,S08,U000103,VISUAL_ALIGNMENT,PASS
6404380,S18,U000089,VISUAL_ALIGNMENT,PASS
6409697,S24,U000082,VISUAL_ALIGNMENT,PASS
6413460,S30,U000077,VISUAL_ALIGNMENT,PASS
6449503,S08,U000104,VISUAL_ALIGNMENT,PASS
6459793,S13,U000096,VISUAL_ALIGNMENT,PASS
6460754,S24,U000083,VISUAL_ALIGNMENT,PASS
6473074,S18,U000090,VISUAL_ALIGNMENT,PASS
6485283,S30,U000078,VISUAL_ALIGNMENT,PASS
6510977,S08,U000105,VISUAL_ALIGNMENT,PASS
6512129,S13,U000097,VISUAL_ALIGNMENT,PASS
6518928,S24,U000084,VISUAL_ALIGNMENT,PASS
6529373,S18,U000091,VISUAL_ALIGNMENT,PASS
6565750,S24,U000085,VISUAL_ALIGNMENT,PASS
6568861,S30,U000079,VISUAL_ALIGNMENT,PASS
6572753,S13,U000098,VISUAL_ALIGNMENT,PASS
6582111,S18,U000092,VISUAL_ALIGNMENT,PASS
6586355,S08,U000106,VISUAL_ALIGNMENT,PASS
6619271,S30,U000080,VISUAL_ALIGNMENT,PASS
6626785,S24,U000086,VISUAL_ALIGNMENT,PASS
6636755,S08,U000107,VISUAL_ALIGNMENT,PASS
6639911,S13,U000099,VISUAL_ALIGNMENT,PASS
6648751,S18,U000093,VISUAL_ALIGNMENT,PASS
