timestamp_ms,station_id,sensor_type,value,unit
48326,S29,VIBRATION,0.161433,g
48326,S29,TEMPERATURE,39.3852,C
48326,S29,CURRENT,2.24768,A
48326,S29,TORQUE,0,Nm
48457,S12,VIBRATION,0.125637,g
48457,S12,TEMPERATURE,38.8953,C
48457,S12,CURRENT,2.06953,A
48457,S12,TORQUE,0.462839,Nm
48510,S28,VIBRATION,0.152041,g
48510,S28,TEMPERATURE,39.6008,C
48510,S28,CURRENT,2.10422,A
48510,S28,TORQUE,0.0901993,Nm
48879,S19,VIBRATION,0.143051,g
48879,S19,TEMPERATURE,39.6368,C
48879,S19,CURRENT,2.3683,A
48879,S19,TORQUE,0.0605518,Nm
49214,S07,VIBRATION,0.176324,g
49214,S07,TEMPERATURE,39.3303,C
49214,S07,CURRENT,2.08112,A
49214,S07,TORQUE,0.255591,Nm
49685,S03,VIBRATION,0.162815,g
49685,S03,TEMPERATURE,39.6178,C
49685,S03,CURRENT,2.06178,A
49685,S03,TORQUE,0,Nm
50171,S22,VIBRATION,0.203184,g
50171,S22,TEMPERATURE,39.4771,C
50171,S22,CURRENT,2.20037,A
50171,S22,TORQUE,0.58903,Nm
50179,S23,VIBRATION,0.244354,g
50179,S23,TEMPERATURE,39.7116,C
50179,S23,CURRENT,2.39933,A
50179,S23,TORQUE,0.305158,Nm
50228,S06,VIBRATION,0.0929,g
50228,S06,TEMPERATURE,39.3574,C
50228,S06,CURRENT,2.20278,A
50228,S06,TORQUE,0.556009,Nm
50239,S11,VIBRATION,0.172001,g
50239,S11,TEMPERATURE,39.3101,C
50239,S11,CURRENT,2.31385,A
50239,S11,TORQUE,0,Nm
50397,S05,VIBRATION,0.198399,g
50397,S05,TEMPERATURE,39.8397,C
50397,S05,CURRENT,2.30684,A
50397,S05,TORQUE,0,Nm
50917,S02,VIBRATION,1.02743,g
50917,S02,TEMPERATURE,44.3836,C
50917,S02,CURRENT,14.2157,A
50917,S02,TORQUE,51.3159,Nm
51070,S15,VIBRATION,0.130909,g
51070,S15,TEMPERATURE,39.2591,C
51070,S15,CURRENT,2.17647,A
51070,S15,TORQUE,0.169561,Nm
51350,S20,VIBRATION,0.19069,g
51350,S20,TEMPERATURE,39.651,C
51350,S20,CURRENT,2.15987,A
51350,S20,TORQUE,0,Nm
51456,S16,VIBRATION,0.166875,g
51456,S16,TEMPERATURE,39.2406,C
51456,S16,CURRENT,2.22061,A
51456,S16,TORQUE,0,Nm
52291,S17,VIBRATION,0.173007,g
52291,S17,TEMPERATURE,39.3001,C
52291,S17,CURRENT,2.32346,A
52291,S17,TORQUE,0.182479,Nm
52770,S26,VIBRATION,0.198772,g
52770,S26,TEMPERATURE,39.9116,C
52770,S26,CURRENT,2.07178,A
52770,S26,TORQUE,0,Nm
54754,S10,VIBRATION,0.227595,g
54754,S10,TEMPERATURE,39.3894,C
54875,S14,VIBRATION,0.199256,g
54875,S14,TEMPERATURE,39.8162,C
56075,S09,VIBRATION,0.16225,g
56075,S09,TEMPERATURE,39.4126,C
57785,S12,VIBRATION,0.191131,g
57785,S12,TEMPERATURE,38.9634,C
57785,S12,CURRENT,2.08938,A
57785,S12,TORQUE,0.261697,Nm
58672,S25,VIBRATION,0.110682,g
58672,S25,TEMPERATURE,38.7772,C
58672,S25,CURRENT,2.24247,A
58672,S25,TORQUE,0.324561,Nm
58685,S32,VIBRATION,0.271011,g
58685,S32,TEMPERATURE,39.6616,C
58764,S19,VIBRATION,0.190709,g
58764,S19,TEMPERATURE,39.8529,C
58764,S19,CURRENT,2.0856,A
58764,S19,TORQUE,0,Nm
58821,S28,VIBRATION,0.229704,g
58821,S28,TEMPERATURE,39.4613,C
58821,S28,CURRENT,2.15489,A
58821,S28,TORQUE,0,Nm
58978,S31,VIBRATION,0.208358,g
58978,S31,TEMPERATURE,39.5504,C
59059,S01,VIBRATION,1.12505,g
59059,S01,TEMPERATURE,52.1854,C
59059,S01,CURRENT,14.411,A
59059,S01,TORQUE,54.7044,Nm
59337,S29,VIBRATION,0.197342,g
59337,S29,TEMPERATURE,39.2109,C
59337,S29,CURRENT,2.30478,A
59337,S29,TORQUE,0,Nm
59439,S23,VIBRATION,0.151815,g
59439,S23,TEMPERATURE,39.4576,C
59439,S23,CURRENT,2.29767,A
59439,S23,TORQUE,0,Nm
59503,S21,VIBRATION,0.171933,g
59503,S21,TEMPERATURE,40.0889,C
59817,S03,VIBRATION,0.123805,g
59817,S03,TEMPERATURE,39.7854,C
59817,S03,CURRENT,1.88274,A
59817,S03,TORQUE,0.0350062,Nm
59861,S02,VIBRATION,1.08474,g
59861,S02,TEMPERATURE,46.407,C
59861,S02,CURRENT,14.4554,A
59861,S02,TORQUE,53.6906,Nm
59897,S27,VIBRATION,0.168258,g
59897,S27,TEMPERATURE,39.9995,C
60001,S07,VIBRATION,0.199452,g
60001,S07,TEMPERATURE,39.3388,C
60001,S07,CURRENT,2.07104,A
60001,S07,TORQUE,0.682114,Nm
60361,S22,VIBRATION,0.225011,g
60361,S22,TEMPERATURE,39.6259,C
60361,S22,CURRENT,1.97151,A
60361,S22,TORQUE,0.707652,Nm
60458,S20,VIBRATION,0.21028,g
60458,S20,TEMPERATURE,39.7177,C
60458,S20,CURRENT,2.20022,A
60458,S20,TORQUE,0.579147,Nm
60600,S05,VIBRATION,0.186953,g
60600,S05,TEMPERATURE,39.6248,C
60600,S05,CURRENT,2.23511,A
60600,S05,TORQUE,0,Nm
60782,S16,VIBRATION,0.158037,g
60782,S16,TEMPERATURE,39.2867,C
60782,S16,CURRENT,2.04646,A
60782,S16,TORQUE,0.938427,Nm
61066,S11,VIBRATION,0.15251,g
61066,S11,TEMPERATURE,39.6671,C
61066,S11,CURRENT,2.17797,A
61066,S11,TORQUE,0,Nm
61161,S06,VIBRATION,0.181576,g
61161,S06,TEMPERATURE,39.1186,C
61161,S06,CURRENT,2.07606,A
61161,S06,TORQUE,0,Nm
61168,S15,VIBRATION,0.171604,g
61168,S15,TEMPERATURE,38.8869,C
61168,S15,CURRENT,2.26811,A
61168,S15,TORQUE,0,Nm
61296,S17,VIBRATION,0.189887,g
61296,S17,TEMPERATURE,39.346,C
61296,S17,CURRENT,2.0545,A
61296,S17,TORQUE,0.607347,Nm
61481,S04,VIBRATION,0.138224,g
61481,S04,TEMPERATURE,39.8368,C
62904,S26,VIBRATION,0.145126,g
62904,S26,TEMPERATURE,40.1273,C
62904,S26,CURRENT,2.1259,A
62904,S26,TORQUE,0,Nm
68273,S28,VIBRATION,0.157926,g
68273,S28,TEMPERATURE,39.2636,C
68273,S28,CURRENT,1.95583,A
68273,S28,TORQUE,0.444147,Nm
68509,S12,VIBRATION,0.201183,g
68509,S12,TEMPERATURE,38.9462,C
68509,S12,CURRENT,2.13822,A
68509,S12,TORQUE,0.265219,Nm
68527,S29,VIBRATION,0.164624,g
68527,S29,TEMPERATURE,39.429,C
68527,S29,CURRENT,2.56223,A
68527,S29,TORQUE,0,Nm
68592,S01,VIBRATION,1.07378,g
68592,S01,TEMPERATURE,53.1433,C
68592,S01,CURRENT,14.6595,A
68592,S01,TORQUE,55.3053,Nm
68602,S23,VIBRATION,0.135532,g
68602,S23,TEMPERATURE,39.1988,C
68602,S23,CURRENT,2.11074,A
68602,S23,TORQUE,0.375867,Nm
68994,S19,VIBRATION,0.156265,g
68994,S19,TEMPERATURE,39.563,C
68994,S19,CURRENT,2.13517,A
68994,S19,TORQUE,0.361304,Nm
69162,S03,VIBRATION,0.155737,g
69162,S03,TEMPERATURE,39.794,C
69162,S03,CURRENT,2.13481,A
69162,S03,TORQUE,0,Nm
69180,S22,VIBRATION,0.193345,g
69180,S22,TEMPERATURE,39.2072,C
69180,S22,CURRENT,1.9657,A
69180,S22,TORQUE,0,Nm
69635,S25,VIBRATION,0.128381,g
69635,S25,TEMPERATURE,39.0705,C
69635,S25,CURRENT,2.28202,A
69635,S25,TORQUE,0,Nm
70261,S07,VIBRATION,0.2366,g
70261,S07,TEMPERATURE,39.4052,C
70261,S07,CURRENT,2.19481,A
70261,S07,TORQUE,0,Nm
70297,S06,VIBRATION,0.173067,g
70297,S06,TEMPERATURE,39.4191,C
70297,S06,CURRENT,2.06922,A
70297,S06,TORQUE,0.15872,Nm
70808,S05,VIBRATION,0.177173,g
70808,S05,TEMPERATURE,39.7838,C
70808,S05,CURRENT,2.41037,A
70808,S05,TORQUE,0,Nm
70811,S02,VIBRATION,1.16163,g
70811,S02,TEMPERATURE,48.5145,C
70811,S02,CURRENT,14.5615,A
70811,S02,TORQUE,54.0064,Nm
70818,S16,VIBRATION,0.168971,g
70818,S16,TEMPERATURE,38.99,C
70818,S16,CURRENT,2.28415,A
70818,S16,TORQUE,0,Nm
70841,S17,VIBRATION,0.169055,g
70841,S17,TEMPERATURE,39.062,C
70841,S17,CURRENT,1.98191,A
70841,S17,TORQUE,0,Nm
70918,S20,VIBRATION,0.18507,g
70918,S20,TEMPERATURE,39.4787,C
70918,S20,CURRENT,2.33365,A
70918,S20,TORQUE,0,Nm
71047,S11,VIBRATION,0.149581,g
71047,S11,TEMPERATURE,39.5749,C
71047,S11,CURRENT,2.17372,A
71047,S11,TORQUE,0.576232,Nm
71286,S15,VIBRATION,0.125689,g
71286,S15,TEMPERATURE,38.9614,C
71286,S15,CURRENT,2.12728,A
71286,S15,TORQUE,0,Nm
71720,S26,VIBRATION,0.178476,g
71720,S26,TEMPERATURE,39.8922,C
71720,S26,CURRENT,2.05652,A
71720,S26,TORQUE,0,Nm
78591,S28,VIBRATION,0.199821,g
78591,S28,TEMPERATURE,39.434,C
78591,S28,CURRENT,2.19166,A
78591,S28,TORQUE,0.554244,Nm
78668,S12,VIBRATION,0.191772,g
78668,S12,TEMPERATURE,38.9282,C
78668,S12,CURRENT,2.21912,A
78668,S12,TORQUE,0.561295,Nm
78768,S23,VIBRATION,0.124719,g
78768,S23,TEMPERATURE,39.0388,C
78768,S23,CURRENT,2.25817,A
78768,S23,TORQUE,0,Nm
78882,S03,VIBRATION,0.798888,g
78882,S03,TEMPERATURE,42.3683,C
78882,S03,CURRENT,12.6581,A
78882,S03,TORQUE,38.1535,Nm
78930,S01,VIBRATION,1.14815,g
78930,S01,TEMPERATURE,54.0458,C
78930,S01,CURRENT,14.388,A
78930,S01,TORQUE,54.6247,Nm
79267,S06,VIBRATION,0.136006,g
79267,S06,TEMPERATURE,39.4475,C
79267,S06,CURRENT,2.32154,A
79267,S06,TORQUE,0.483376,Nm
79616,S29,VIBRATION,0.1429,g
79616,S29,TEMPERATURE,39.2839,C
79616,S29,CURRENT,2.02211,A
79616,S29,TORQUE,0,Nm
79746,S22,VIBRATION,0.189049,g
79746,S22,TEMPERATURE,39.267,C
79746,S22,CURRENT,2.26544,A
79746,S22,TORQUE,0.0938618,Nm
79852,S25,VIBRATION,0.132118,g
79852,S25,TEMPERATURE,39.1524,C
79852,S25,CURRENT,2.36349,A
