unit_id,created_at_ms,vehicle_model,supplier_batch
U000307,17293820,MODEL_A,BATCH_01
U000308,17344105,MODEL_A,BATCH_02
U000309,17402791,MODEL_A,BATCH_01
U000310,17470637,MODEL_B,BATCH_01
U000311,17532669,MODEL_A,BATCH_01
U000312,17587531,MODEL_A,BATCH_01
U000313,17648545,MODEL_A,BATCH_01
U000314,17709300,MODEL_A,BATCH_01
U000315,17772416,MODEL_B,BATCH_02
U000316,17838938,MODEL_A,BATCH_01
U000317,17905794,MODEL_A,BATCH_01
U000318,17962811,MODEL_A,BATCH_01
U000319,18024936,MODEL_A,BATCH_01
U000320,18072363,MODEL_B,BATCH_01
U000321,18126379,MODEL_A,BATCH_01
U000322,18180232,MODEL_A,BATCH_02
U000323,18237646,MODEL_A,BATCH_01
U000324,18297807,MODEL_A,BATCH_01
U000325,18355119,MODEL_B,BATCH_01
U000326,18409272,MODEL_A,BATCH_01
U000327,18466335,MODEL_A,BATCH_01
U000328,18527342,MODEL_A,BATCH_01
U000329,18589096,MODEL_A,BATCH_02
U000330,18644430,MODEL_B,BATCH_01
U000331,18710794,MODEL_A,BATCH_01
U000332,18778750,MODEL_A,BATCH_01
U000333,18846095,MODEL_A,BATCH_01
U000334,18905893,MODEL_A,BATCH_01
U000335,18968602,MODEL_B,BATCH_01
U000336,19032514,MODEL_A,BATCH_02
U000337,19092911,MODEL_A,BATCH_01
U000338,19153985,MODEL_A,BATCH_01
U000339,19211948,MODEL_A,BATCH_01
U000340,19278225,MODEL_B,BATCH_01
U000341,19337731,MODEL_A,BATCH_01
U000342,19402498,MODEL_A,BATCH_01
U000343,19451981,MODEL_A,BATCH_02
U000344,19516361,MODEL_A,BATCH_01
U000345,19585885,MODEL_B,BATCH_01
U000346,19651977,MODEL_A,BATCH_01
U000347,19714178,MODEL_A,BATCH_01
U000348,19768907,MODEL_A,BATCH_01
U000349,19818606,MODEL_A,BATCH_01
U000350,19875508,MODEL_B,BATCH_02
U000351,19928136,MODEL_A,BATCH_01
U000352,19976932,MODEL_A,BATCH_01
U000353,20029450,MODEL_A,BATCH_01
U000354,20092348,MODEL_A,BATCH_01
U000355,20153649,MODEL_B,BATCH_01
U000356,20222178,MODEL_A,BATCH_01
U000357,20287334,MODEL_A,BATCH_02
U000358,20338344,MODEL_A,BATCH_01
U000359,20394813,MODEL_A,BATCH_01
U000360,20459249,MODEL_B,BATCH_01
U000361,20523849,MODEL_A,BATCH_01
U000362,20594306,MODEL_A,BATCH_01
U000363,20654872,MODEL_A,BATCH_01
U000364,20724133,MODEL_A,BATCH_02
U000365,20786406,MODEL_B,BATCH_01
U000366,20849676,MODEL_A,BATCH_01
U000367,20911795,MODEL_A,BATCH_01
U000368,20973334,MODEL_A,BATCH_01
U000369,21034428,MODEL_A,BATCH_01
U000370,21098458,MODEL_B,BATCH_01
U000371,21161619,MODEL_A,BATCH_02
U000372,21216078,MODEL_A,BATCH_01
U000373,21280086,MODEL_A,BATCH_01
U000374,21341998,MODEL_A,BATCH_01
U000375,21403200,MODEL_B,BATCH_01
U000376,21468529,MODEL_A,BATCH_01
U000377,21532012,MODEL_A,BATCH_01
U000378,21593142,MODEL_A,BATCH_02
U000379,21652723,MODEL_A,BATCH_01
U000380,21721100,MODEL_B,BATCH_01
U000381,21786476,MODEL_A,BATCH_01
U000382,21842898,MODEL_A,BATCH_01
U000383,21898918,MODEL_A,BATCH_01
U000384,21957126,MODEL_A,BATCH_01
U000385,22015981,MODEL_B,BATCH_02
U000386,22073328,MODEL_A,BATCH_01
U000387,22139436,MODEL_A,BATCH_01
U000388,22193887,MODEL_A,BATCH_01
U000389,22254727,MODEL_A,BATCH_01
U000390,22314109,MODEL_B,BATCH_01
U000391,22375105,MODEL_A,BATCH_01
U000392,22440088,MODEL_A,BATCH_02
U000393,22513591,MODEL_A,BATCH_01
U000394,22576382,MODEL_A,BATCH_01
U000395,22636527,MODEL_B,BATCH_01
U000396,22696230,MODEL_A,BATCH_01
U000397,22760209,MODEL_A,BATCH_01
U000398,22817401,MODEL_A,BATCH_01
U000399,22881195,MODEL_A,BATCH_02
U000400,22935497,MODEL_B,BATCH_01
U000401,22999483,MODEL_A,BATCH_01
U000402,23060440,MODEL_A,BATCH_01
U000403,23127528,MODEL_A,BATCH_01
U000404,23186645,MODEL_A,BATCH_01
U000405,23243734,MODEL_B,BATCH_01
U000406,23298352,MODEL_A,BATCH_02
U000407,23374586,MODEL_A,BATCH_01
U000408,23429897,MODEL_A,BATCH_01
U000409,23490148,MODEL_A,BATCH_01
U000410,23570994,MODEL_B,BATCH_01
U000411,23624808,MODEL_A,BATCH_01
U000412,23678081,MODEL_A,BATCH_01
U000413,23734291,MODEL_A,BATCH_02
U000414,23794715,MODEL_A,BATCH_01
U000415,23849731,MODEL_B,BATCH_01
U000416,23915495,MODEL_A,BATCH_01
U000417,23981803,MODEL_A,BATCH_01
U000418,24035997,MODEL_A,BATCH_01
U000419,24086934,MODEL_A,BATCH_01
U000420,24141750,MODEL_B,BATCH_02
U000421,24196983,MODEL_A,BATCH_01
U000422,24257774,MODEL_A,BATCH_01
U000423,24321905,MODEL_A,BATCH_01
U000424,24378752,MODEL_A,BATCH_01
U000425,24436223,MODEL_B,BATCH_01
U000426,24502684,MODEL_A,BATCH_01
U000427,24559125,MODEL_A,BATCH_02
U000428,24622198,MODEL_A,BATCH_01
U000429,24685495,MODEL_A,BATCH_01
U000430,24740815,MODEL_B,BATCH_01
U000431,24788873,MODEL_A,BATCH_01
U000432,24849355,MODEL_A,BATCH_01
U000433,24909831,MODEL_A,BATCH_01
U000434,24978243,MODEL_A,BATCH_02
U000435,25044384,MODEL_B,BATCH_01
U000436,25102369,MODEL_A,BATCH_01
U000437,25158204,MODEL_A,BATCH_01
U000438,25229732,MODEL_A,BATCH_01
U000439,25291579,MODEL_A,BATCH_01
U000440,25352318,MODEL_B,BATCH_01
U000441,25413382,MODEL_A,BATCH_02
U000442,25467314,MODEL_A,BATCH_01
U000443,25532612,MODEL_A,BATCH_01
U000444,25596019,MODEL_A,BATCH_01
U000445,25660787,MODEL_B,BATCH_01
U000446,25725093,MODEL_A,BATCH_01
U000447,25784052,MODEL_A,BATCH_01
U000448,25837775,MODEL_A,BATCH_02
U000449,25895153,MODEL_A,BATCH_01
U000450,25952612,MODEL_B,BATCH_01
U000451,26011983,MODEL_A,BATCH_01
U000452,26077839,MODEL_A,BATCH_01
U000453,26133150,MODEL_A,BATCH_01
U000454,26189260,MODEL_A,BATCH_01
U000455,26258730,MODEL_B,BATCH_02
U000456,26317565,MODEL_A,BATCH_01
U000457,26390891,MODEL_A,BATCH_01
U000458,26447347,MODEL_A,BATCH_01
U000459,26500969,MODEL_A,BATCH_01
U000460,26548516,MODEL_B,BATCH_01
U000461,26607587,MODEL_A,BATCH_01
U000462,26663118,MODEL_A,BATCH_02
U000463,26724178,MODEL_A,BATCH_01
U000464,26789499,MODEL_A,BATCH_01
U000465,26847026,MODEL_B,BATCH_01
U000466,26911883,MODEL_A,BATCH_01
U000467,26971987,MODEL_A,BATCH_01
U000468,27033985,MODEL_A,BATCH_01
U000469,27088524,MODEL_A,BATCH_02
U000470,27142586,MODEL_B,BATCH_01
U000471,27199224,MODEL_A,BATCH_01
U000472,27253686,MODEL_A,BATCH_01
U000473,27309958,MODEL_A,BATCH_01
U000474,27366451,MODEL_A,BATCH_01
U000475,27426436,MODEL_B,BATCH_01
U000476,27493133,MODEL_A,BATCH_02
U000477,27543356,MODEL_A,BATCH_01
U000478,27604690,MODEL_A,BATCH_01
U000479,27663035,MODEL_A,BATCH_01
U000480,27722894,MODEL_B,BATCH_01
U000481,27785966,MODEL_A,BATCH_01
U000482,27845709,MODEL_A,BATCH_01
U000483,27897861,MODEL_A,BATCH_02
U000484,27953047,MODEL_A,BATCH_01
U000485,28015655,MODEL_B,BATCH_01
U000486,28073138,MODEL_A,BATCH_01
U000487,28132950,MODEL_A,BATCH_01
U000488,28192966,MODEL_A,BATCH_01
U000489,28249494,MODEL_A,BATCH_01
U000490,28317350,MODEL_B,BATCH_02
U000491,28380099,MODEL_A,BATCH_01
U000492,28444989,MODEL_A,BATCH_01
U000493,28506982,MODEL_A,BATCH_01
U000494,28571542,MODEL_A,BATCH_01
U000495,28635588,MODEL_B,BATCH_01
U000496,28695988,MODEL_A,BATCH_01
U000497,28761363,MODEL_A,BATCH_02
