timestamp_ms,station_id,sensor_type,value,unit
0,S27,CURRENT,2.15182,A
0,S13,VIBRATION,0.24188,g
0,S13,TEMPERATURE,39.1436,C
0,S29,VIBRATION,0.159923,g
0,S29,TEMPERATURE,38.8331,C
0,S30,VIBRATION,0.143822,g
0,S30,TEMPERATURE,38.9465,C
0,S06,VIBRATION,0.141179,g
0,S06,TEMPERATURE,39.0907,C
0,S06,CURRENT,2.33586,A
0,S15,VIBRATION,0.20358,g
0,S15,TEMPERATURE,38.9373,C
0,S15,CURRENT,2.09185,A
0,S31,VIBRATION,0.20067,g
0,S31,TEMPERATURE,39.2489,C
0,S31,CURRENT,2.24056,A
0,S32,VIBRATION,0.149688,g
0,S32,TEMPERATURE,38.9346,C
0,S32,CURRENT,2.27945,A
0,S16,VIBRATION,0.163717,g
0,S16,TEMPERATURE,38.7542,C
0,S16,CURRENT,2.29326,A
0,S33,VIBRATION,0.121963,g
0,S33,TEMPERATURE,38.777,C
0,S34,VIBRATION,0.21969,g
0,S34,TEMPERATURE,39.1922,C
0,S34,CURRENT,2.19698,A
10000,S03,VIBRATION,0.152042,g
10000,S03,TEMPERATURE,39.2365,C
10000,S03,CURRENT,2.20691,A
10000,S08,VIBRATION,0.18777,g
10000,S08,TEMPERATURE,39.0448,C
10000,S08,CURRENT,2.11214,A
10000,S36,VIBRATION,0.117042,g
10000,S36,TEMPERATURE,39.1168,C
10000,S36,CURRENT,2.19953,A
10000,S39,VIBRATION,0.155128,g
10000,S39,TEMPERATURE,39.1926,C
10000,S39,CURRENT,2.04301,A
10000,S11,VIBRATION,0.2301,g
10000,S11,TEMPERATURE,39.2688,C
10000,S11,CURRENT,2.18599,A
10000,S34,VIBRATION,0.16084,g
10000,S34,TEMPERATURE,39.0693,C
10000,S34,CURRENT,2.08656,A
10000,S18,VIBRATION,0.120675,g
10000,S18,TEMPERATURE,39.0349,C
10000,S18,CURRENT,2.16019,A
10000,S38,VIBRATION,0.185552,g
10000,S38,TEMPERATURE,39.0194,C
10000,S38,CURRENT,2.19944,A
10000,S19,VIBRATION,0.206622,g
10000,S19,TEMPERATURE,38.778,C
10000,S19,CURRENT,2.17306,A
10000,S23,VIBRATION,0.143232,g
10000,S23,TEMPERATURE,38.7316,C
10000,S23,CURRENT,2.18406,A
10000,S04,VIBRATION,0.226821,g
10000,S04,TEMPERATURE,39.102,C
10000,S04,CURRENT,2.27848,A
10000,S22,VIBRATION,0.267425,g
10000,S22,TEMPERATURE,39.3145,C
10000,S22,CURRENT,2.20641,A
10000,S24,VIBRATION,0.109583,g
10000,S24,TEMPERATURE,38.9644,C
10000,S24,CURRENT,2.15382,A
10000,S02,VIBRATION,0.190472,g
10000,S02,TEMPERATURE,38.8658,C
10000,S02,CURRENT,2.24072,A
10000,S27,VIBRATION,0.170959,g
10000,S27,TEMPERATURE,38.9422,C
10000,S27,CURRENT,2.22806,A
10000,S16,VIBRATION,0.138292,g
10000,S16,TEMPERATURE,39.0115,C
10000,S16,CURRENT,2.18159,A
10000,S12,VIBRATION,0.231016,g
10000,S12,TEMPERATURE,39.1319,C
10000,S12,CURRENT,1.93587,A
10000,S26,VIBRATION,0.224465,g
10000,S26,TEMPERATURE,38.8828,C
10000,S26,CURRENT,2.32451,A
10000,S06,VIBRATION,0.167098,g
10000,S06,TEMPERATURE,38.7765,C
10000,S06,CURRENT,2.10652,A
10000,S31,VIBRATION,0.235484,g
10000,S31,TEMPERATURE,38.9168,C
10000,S31,CURRENT,2.36374,A
10000,S32,VIBRATION,0.261979,g
10000,S32,TEMPERATURE,38.8299,C
10000,S32,CURRENT,2.29842,A
10000,S15,VIBRATION,0.170663,g
10000,S15,TEMPERATURE,39.1367,C
10000,S15,CURRENT,2.23651,A
20000,S03,VIBRATION,0.182992,g
20000,S03,TEMPERATURE,39.2499,C
20000,S03,CURRENT,2.31356,A
20000,S08,VIBRATION,0.0994813,g
20000,S08,TEMPERATURE,39.1918,C
20000,S08,CURRENT,2.22282,A
20000,S11,VIBRATION,0.148215,g
20000,S11,TEMPERATURE,38.9322,C
20000,S11,CURRENT,2.44129,A
20000,S23,VIBRATION,0.128553,g
20000,S23,TEMPERATURE,39.112,C
20000,S23,CURRENT,2.2366,A
20000,S32,VIBRATION,0.108476,g
20000,S32,TEMPERATURE,39.2153,C
20000,S32,CURRENT,2.10531,A
20000,S15,VIBRATION,0.239724,g
20000,S15,TEMPERATURE,38.9567,C
20000,S15,CURRENT,1.98705,A
20000,S36,VIBRATION,0.139254,g
20000,S36,TEMPERATURE,39.2081,C
20000,S36,CURRENT,2.18664,A
20000,S39,VIBRATION,0.136017,g
20000,S39,TEMPERATURE,38.7587,C
20000,S39,CURRENT,2.18943,A
20000,S34,VIBRATION,0.173959,g
20000,S34,TEMPERATURE,39.1433,C
20000,S34,CURRENT,2.3861,A
20000,S19,VIBRATION,0.218815,g
20000,S19,TEMPERATURE,38.9212,C
20000,S19,CURRENT,2.01733,A
20000,S18,VIBRATION,0.203927,g
20000,S18,TEMPERATURE,38.9783,C
20000,S18,CURRENT,2.15808,A
20000,S38,VIBRATION,0.222556,g
20000,S38,TEMPERATURE,38.9903,C
20000,S38,CURRENT,2.32795,A
20000,S04,VIBRATION,0.0931009,g
20000,S04,TEMPERATURE,39.0701,C
20000,S04,CURRENT,2.25974,A
20000,S22,VIBRATION,0.263853,g
20000,S22,TEMPERATURE,39.5113,C
20000,S22,CURRENT,2.26819,A
20000,S27,VIBRATION,0.190538,g
20000,S27,TEMPERATURE,38.871,C
20000,S27,CURRENT,2.16962,A
20000,S31,VIBRATION,0.16449,g
20000,S31,TEMPERATURE,39.1523,C
20000,S31,CURRENT,2.34924,A
20000,S24,VIBRATION,0.327867,g
20000,S24,TEMPERATURE,38.89,C
20000,S24,CURRENT,2.14891,A
20000,S02,VIBRATION,0.210924,g
20000,S02,TEMPERATURE,38.9531,C
20000,S02,CURRENT,2.12063,A
20000,S16,VIBRATION,0.136729,g
20000,S16,TEMPERATURE,38.6565,C
20000,S16,CURRENT,2.19248,A
20000,S26,VIBRATION,0.223165,g
20000,S26,TEMPERATURE,38.8878,C
20000,S26,CURRENT,2.06485,A
20000,S06,VIBRATION,0.140301,g
20000,S06,TEMPERATURE,39.0184,C
20000,S06,CURRENT,2.22393,A
20000,S12,VIBRATION,0.118953,g
20000,S12,TEMPERATURE,38.8144,C
20000,S12,CURRENT,2.29332,A
30000,S01,VIBRATION,1.18761,g
30000,S01,TEMPERATURE,61.1741,C
30000,S37,VIBRATION,0.181411,g
30000,S37,TEMPERATURE,38.788,C
30000,S08,VIBRATION,0.179218,g
30000,S08,TEMPERATURE,38.9293,C
30000,S08,CURRENT,2.30829,A
30000,S32,VIBRATION,0.240872,g
30000,S32,TEMPERATURE,38.7727,C
30000,S32,CURRENT,2.26309,A
30000,S19,VIBRATION,0.146478,g
30000,S19,TEMPERATURE,39.2625,C
30000,S19,CURRENT,2.07124,A
30000,S06,VIBRATION,0.0703687,g
30000,S06,TEMPERATURE,39.1814,C
30000,S06,CURRENT,2.29118,A
30000,S12,VIBRATION,0.1575,g
30000,S12,TEMPERATURE,39.3922,C
30000,S12,CURRENT,2.09866,A
30000,S33,VIBRATION,0.179699,g
30000,S33,TEMPERATURE,39.2238,C
30000,S03,VIBRATION,0.234319,g
30000,S03,TEMPERATURE,38.8301,C
30000,S03,CURRENT,2.3066,A
30000,S17,VIBRATION,0.194696,g
30000,S17,TEMPERATURE,38.8514,C
30000,S11,VIBRATION,0.220027,g
30000,S11,TEMPERATURE,38.5285,C
30000,S11,CURRENT,2.20647,A
30000,S23,VIBRATION,0.202056,g
30000,S23,TEMPERATURE,39.0803,C
30000,S23,CURRENT,2.34653,A
30000,S40,VIBRATION,0.16603,g
30000,S40,TEMPERATURE,38.8569,C
30000,S09,VIBRATION,0.165667,g
30000,S09,TEMPERATURE,38.8044,C
30000,S15,VIBRATION,0.174377,g
30000,S15,TEMPERATURE,38.9895,C
30000,S15,CURRENT,2.18655,A
30000,S34,VIBRATION,0.254661,g
30000,S34,TEMPERATURE,39.2762,C
30000,S34,CURRENT,1.93046,A
30000,S20,VIBRATION,0.233692,g
30000,S20,TEMPERATURE,38.6788,C
30000,S36,VIBRATION,0.0813709,g
30000,S36,TEMPERATURE,39.1195,C
30000,S36,CURRENT,2.02986,A
30000,S39,VIBRATION,0.248316,g
30000,S39,TEMPERATURE,38.8934,C
30000,S39,CURRENT,2.11836,A
30000,S10,VIBRATION,0.192918,g
30000,S10,TEMPERATURE,39.3775,C
30000,S18,VIBRATION,0.160206,g
30000,S18,TEMPERATURE,39.3727,C
30000,S18,CURRENT,2.21977,A
30000,S38,VIBRATION,0.134773,g
30000,S38,TEMPERATURE,38.8721,C
30000,S38,CURRENT,2.09409,A
30000,S27,VIBRATION,0.19319,g
30000,S27,TEMPERATURE,39.0115,C
30000,S27,CURRENT,2.01199,A
30000,S26,VIBRATION,0.145276,g
30000,S26,TEMPERATURE,39.0993,C
30000,S26,CURRENT,2.2415,A
30000,S25,VIBRATION,0.173294,g
30000,S25,TEMPERATURE,39.1227,C
30000,S05,VIBRATION,0.157793,g
30000,S05,TEMPERATURE,39.0187,C
30000,S22,VIBRATION,0.208372,g
30000,S22,TEMPERATURE,39.1239,C
30000,S22,CURRENT,2.12241,A
30000,S04,VIBRATION,0.168715,g
30000,S04,TEMPERATURE,39.4132,C
30000,S04,CURRENT,2.12077,A
30000,S13,VIBRATION,0.108159,g
30000,S13,TEMPERATURE,38.9513,C
30000,S30,VIBRATION,0.196882,g
30000,S30,TEMPERATURE,38.5923,C
30000,S16,VIBRATION,0.182106,g
30000,S16,TEMPERATURE,39.4758,C
30000,S16,CURRENT,2.31422,A
30000,S29,VIBRATION,0.242351,g
30000,S29,TEMPERATURE,38.9862,C
30000,S31,VIBRATION,0.0890579,g
30000,S31,TEMPERATURE,39.051,C
30000,S31,CURRENT,2.18043,A
30000,S02,VIBRATION,0.163114,g
30000,S02,TEMPERATURE,38.8066,C
30000,S02,CURRENT,2.07897,A
30000,S24,VIBRATION,0.235927,g
30000,S24,TEMPERATURE,39.1535,C
30000,S24,CURRENT,2.20662,A
40000,S08,VIBRATION,0.161998,g
40000,S08,TEMPERATURE,38.9973,C
40000,S08,CURRENT,2.28272,A
40000,S19,VIBRATION,0.221387,g
40000,S19,TEMPERATURE,38.629,C
40000,S19,CURRENT,2.23221,A
40000,S06,VIBRATION,0.264702,g
40000,S06,TEMPERATURE,38.7295,C
40000,S06,CURRENT,2.1115,A
40000,S32,VIBRATION,0.156407,g
40000,S32,TEMPERATURE,38.9861,C
40000,S32,CURRENT,2.22893,A
40000,S36,VIBRATION,0.109245,g
40000,S36,TEMPERATURE,39.1149,C
40000,S36,CURRENT,2.26763,A
40000,S02,VIBRATION,0.122725,g
40000,S02,TEMPERATURE,38.9346,C
40000,S02,CURRENT,2.08467,A
40000,S24,VIBRATION,0.196762,g
40000,S24,TEMPERATURE,39.0791,C
40000,S24,CURRENT,2.22903,A
40000,S12,VIBRATION,0.226353,g
40000,S12,TEMPERATURE,39.0502,C
40000,S12,CURRENT,2.03234,A
40000,S03,VIBRATION,0.235308,g
40000,S03,TEMPERATURE,38.8662,C
40000,S03,CURRENT,2.02605,A
40000,S11,VIBRATION,0.168753,g
40000,S11,TEMPERATURE,39.054,C
40000,S11,CURRENT,2.19113,A
40000,S23,VIBRATION,0.170128,g
40000,S23,TEMPERATURE,38.9746,C
40000,S23,CURRENT,2.276,A
40000,S15,VIBRATION,0.239285,g
40000,S15,TEMPERATURE,39.073,C
40000,S15,CURRENT,2.05537,A
40000,S34,VIBRATION,0.166572,g
40000,S34,TEMPERATURE,38.9993,C
40000,S34,CURRENT,2.2776,A
40000,S39,VIBRATION,0.219783,g
40000,S39,TEMPERATURE,38.7398,C
40000,S39,CURRENT,2.24356,A
40000,S18,VIBRATION,0.257219,g
40000,S18,TEMPERATURE,39.1552,C
40000,S18,CURRENT,2.16728,A
40000,S31,VIBRATION,0.145932,g
40000,S31,TEMPERATURE,39.1999,C
40000,S31,CURRENT,2.2106,A
40000,S38,VIBRATION,0.259887,g
40000,S38,TEMPERATURE,38.8459,C
40000,S38,CURRENT,2.17309,A
40000,S26,VIBRATION,0.262618,g
40000,S26,TEMPERATURE,39.0508,C
40000,S26,CURRENT,2.19248,A
40000,S27,VIBRATION,0.0706656,g
40000,S27,TEMPERATURE,39.0998,C
40000,S27,CURRENT,2.18008,A
40000,S22,VIBRATION,0.122556,g
40000,S22,TEMPERATURE,39.0384,C
40000,S22,CURRENT,2.14974,A
40000,S04,VIBRATION,0.109787,g
40000,S04,TEMPERATURE,38.5657,C
40000,S04,CURRENT,2.20583,A
40000,S16,VIBRATION,0.166996,g
40000,S16,TEMPERATURE,38.8033,C
40000,S16,CURRENT,2.04117,A
50000,S06,VIBRATION,0.16708,g
50000,S06,TEMPERATURE,38.3931,C
50000,S06,CURRENT,2.29774,A
50000,S02,VIBRATION,1.21099,g
50000,S02,TEMPERATURE,60.9674,C
50000,S02,CURRENT,14.4724,A
50000,S02,TORQUE,41.7235,Nm
50000,S23,VIBRATION,0.276289,g
50000,S23,TEMPERATURE,38.6916,C
50000,S23,CURRENT,2.19639,A
50000,S04,VIBRATION,0.12741,g
50000,S04,TEMPERATURE,39.121,C
50000,S04,CURRENT,2.33176,A
50000,S16,VIBRATION,0.165777,g
50000,S16,TEMPERATURE,38.8343,C
50000,S16,CURRENT,2.12388,A
50000,S08,VIBRATION,0.157451,g
50000,S08,TEMPERATURE,38.7944,C
50000,S08,CURRENT,2.14008,A
50000,S19,VIBRATION,0.177567,g
50000,S19,TEMPERATURE,38.9691,C
50000,S19,CURRENT,2.23805,A
50000,S32,VIBRATION,0.206788,g
50000,S32,TEMPERATURE,38.9497,C
50000,S32,CURRENT,2.36274,A
50000,S36,VIBRATION,0.150175,g
50000,S36,TEMPERATURE,38.9071,C
50000,S36,CURRENT,1.98428,A
50000,S24,VIBRATION,0.106293,g
50000,S24,TEMPERATURE,38.7902,C
50000,S24,CURRENT,2.16568,A
50000,S11,VIBRATION,0.137612,g
50000,S11,TEMPERATURE,38.7889,C
50000,S11,CURRENT,2.28219,A
50000,S12,VIBRATION,0.146709,g
50000,S12,TEMPERATURE,39.1083,C
50000,S12,CURRENT,2.25057,A
50000,S03,VIBRATION,0.147683,g
50000,S03,TEMPERATURE,38.9966,C
50000,S03,CURRENT,2.10507,A
50000,S15,VIBRATION,0.165597,g
50000,S15,TEMPERATURE,38.9587,C
50000,S15,CURRENT,2.23185,A
50000,S31,VIBRATION,0.162355,g
50000,S31,TEMPERATURE,39.0505,C
50000,S31,CURRENT,2.21545,A
50000,S22,VIBRATION,0.16633,g
50000,S22,TEMPERATURE,38.8308,C
50000,S22,CURRENT,2.19092,A
50000,S34,VIBRATION,0.24164,g
50000,S34,TEMPERATURE,38.9672,C
50000,S34,CURRENT,2.38241,A
50000,S18,VIBRATION,0.121018,g
50000,S18,TEMPERATURE,38.595,C
50000,S18,CURRENT,2.40109,A
50000,S39,VIBRATION,0.212461,g
50000,S39,TEMPERATURE,39.114,C
50000,S39,CURRENT,2.34619,A
50000,S38,VIBRATION,0.240293,g
50000,S38,TEMPERATURE,39.1026,C
50000,S38,CURRENT,2.09149,A
50000,S27,VIBRATION,0.126452,g
50000,S27,TEMPERATURE,38.9503,C
50000,S27,CURRENT,2.29919,A
50000,S26,VIBRATION,0.120333,g
50000,S26,TEMPERATURE,39.1038,C
50000,S26,CURRENT,2.18651,A
60000,S37,VIBRATION,0.167883,g
60000,S37,TEMPERATURE,38.7742,C
60000,S01,VIBRATION,1.09158,g
60000,S01,TEMPERATURE,61.008,C
60000,S23,VIBRATION,0.192992,g
60000,S23,TEMPERATURE,39.032,C
60000,S23,CURRENT,2.28113,A
60000,S08,VIBRATION,0.202,g
60000,S08,TEMPERATURE,38.7337,C
60000,S08,CURRENT,2.28789,A
60000,S11,VIBRATION,0.220653,g
60000,S11,TEMPERATURE,38.928,C
60000,S11,CURRENT,2.09448,A
60000,S27,VIBRATION,0.237683,g
60000,S27,TEMPERATURE,39.0771,C
60000,S27,CURRENT,2.04717,A
60000,S26,VIBRATION,0.101723,g
60000,S26,TEMPERATURE,39.1403,C
60000,S26,CURRENT,2.19382,A
60000,S17,VIBRATION,0.179629,g
60000,S17,TEMPERATURE,38.774,C
60000,S02,VIBRATION,1.21789,g
60000,S02,TEMPERATURE,60.7118,C
60000,S02,CURRENT,14.4012,A
60000,S02,TORQUE,41.9361,Nm
60000,S06,VIBRATION,0.160996,g
60000,S06,TEMPERATURE,38.9205,C
60000,S06,CURRENT,2.16682,A
60000,S04,VIBRATION,0.208323,g
60000,S04,TEMPERATURE,38.9763,C
60000,S04,CURRENT,2.16336,A
60000,S16,VIBRATION,0.179002,g
60000,S16,TEMPERATURE,38.8857,C
60000,S16,CURRENT,2.1489,A
60000,S33,VIBRATION,0.195861,g
60000,S33,TEMPERATURE,39.1743,C
60000,S40,VIBRATION,0.235238,g
60000,S40,TEMPERATURE,39.0201,C
60000,S19,VIBRATION,0.198384,g
60000,S19,TEMPERATURE,38.8436,C
60000,S19,CURRENT,2.2286,A
60000,S24,VIBRATION,0.109208,g
60000,S24,TEMPERATURE,39.0014,C
60000,S24,CURRENT,2.12772,A
60000,S20,VIBRATION,0.220153,g
60000,S20,TEMPERATURE,39.3107,C
60000,S09,VIBRATION,0.200328,g
60000,S09,TEMPERATURE,39.2691,C
60000,S36,VIBRATION,0.131812,g
60000,S36,TEMPERATURE,38.6403,C
60000,S36,CURRENT,2.2321,A
60000,S32,VIBRATION,0.210459,g
60000,S32,TEMPERATURE,39.0741,C
60000,S32,CURRENT,2.02266,A
60000,S25,VIBRATION,0.164419,g
60000,S25,TEMPERATURE,39.3781,C
60000,S12,VIBRATION,0.231768,g
60000,S12,TEMPERATURE,39.2527,C
60000,S12,CURRENT,2.13722,A
60000,S22,VIBRATION,0.128748,g
60000,S22,TEMPERATURE,39.038,C
60000,S22,CURRENT,1.95826,A
60000,S38,VIBRATION,0.295258,g
60000,S38,TEMPERATURE,39.3844,C
60000,S38,CURRENT,2.25124,A
60000,S10,VIBRATION,0.215653,g
60000,S10,TEMPERATURE,39.1948,C
60000,S03,VIBRATION,0.177535,g
60000,S03,TEMPERATURE,39.0942,C
60000,S03,CURRENT,2.29127,A
60000,S31,VIBRATION,0.1238,g
60000,S31,TEMPERATURE,39.2682,C
60000,S31,CURRENT,2.14581,A
60000,S15,VIBRATION,0.121864,g
60000,S15,TEMPERATURE,39.5415,C
60000,S15,CURRENT,2.17229,A
60000,S05,VIBRATION,0.0759813,g
60000,S05,TEMPERATURE,38.8458,C
60000,S34,VIBRATION,0.190912,g
60000,S34,TEMPERATURE,38.7813,C
60000,S34,CURRENT,2.20116,A
60000,S39,VIBRATION,0.170008,g
60000,S39,TEMPERATURE,39.0567,C
60000,S39,CURRENT,2.15196,A
60000,S29,VIBRATION,0.146669,g
60000,S29,TEMPERATURE,38.8762,C
60000,S13,VIBRATION,0.211942,g
60000,S13,TEMPERATURE,39.06,C
60000,S18,VIBRATION,0.258397,g
60000,S18,TEMPERATURE,38.7523,C
60000,S18,CURRENT,1.88842,A
60000,S30,VIBRATION,0.0943716,g
60000,S30,TEMPERATURE,39.1566,C
70000,S23,VIBRATION,0.154818,g
70000,S23,TEMPERATURE,38.8958,C
70000,S23,CURRENT,2.25669,A
70000,S11,VIBRATION,0.23821,g
70000,S11,TEMPERATURE,38.8524,C
70000,S11,CURRENT,2.36144,A
70000,S27,VIBRATION,0.226256,g
70000,S27,TEMPERATURE,38.8186,C
70000,S27,CURRENT,2.23978,A
70000,S06,VIBRATION,0.176973,g
70000,S06,TEMPERATURE,38.8661,C
70000,S06,CURRENT,2.3445,A
70000,S08,VIBRATION,0.140163,g
70000,S08,TEMPERATURE,39.0341,C
70000,S08,CURRENT,1.98729,A
70000,S18,VIBRATION,0.258662,g
70000,S18,TEMPERATURE,38.7979,C
70000,S18,CURRENT,2.03343,A
70000,S26,VIBRATION,0.241205,g
70000,S26,TEMPERATURE,39.0432,C
70000,S26,CURRENT,2.30056,A
70000,S02,VIBRATION,1.09722,g
70000,S02,TEMPERATURE,61.0004,C
70000,S02,CURRENT,14.464,A
70000,S02,TORQUE,42.0772,Nm
70000,S04,VIBRATION,0.215391,g
70000,S04,TEMPERATURE,38.9807,C
70000,S04,CURRENT,2.28124,A
70000,S16,VIBRATION,0.126538,g
70000,S16,TEMPERATURE,38.8461,C
70000,S16,CURRENT,2.159,A
70000,S19,VIBRATION,0.260583,g
70000,S19,TEMPERATURE,39.0026,C
70000,S19,CURRENT,2.47054,A
70000,S24,VIBRATION,0.198853,g
70000,S24,TEMPERATURE,39.1923,C
70000,S24,CURRENT,2.05196,A
70000,S36,VIBRATION,0.223859,g
70000,S36,TEMPERATURE,38.884,C
70000,S36,CURRENT,2.12716,A
70000,S32,VIBRATION,0.174058,g
70000,S32,TEMPERATURE,39.1285,C
70000,S32,CURRENT,2.17285,A
70000,S12,VIBRATION,0.230265,g
70000,S12,TEMPERATURE,39.2199,C
70000,S12,CURRENT,2.082,A
70000,S38,VIBRATION,0.23583,g
70000,S38,TEMPERATURE,39.0039,C
70000,S38,CURRENT,2.14032,A
70000,S22,VIBRATION,0.193557,g
70000,S22,TEMPERATURE,39.0847,C
70000,S22,CURRENT,2.27502,A
70000,S03,VIBRATION,0.14555,g
70000,S03,TEMPERATURE,38.8622,C
70000,S03,CURRENT,2.02839,A
70000,S15,VIBRATION,0.17667,g
70000,S15,TEMPERATURE,38.7553,C
70000,S15,CURRENT,2.24698,A
70000,S31,VIBRATION,0.0810376,g
70000,S31,TEMPERATURE,39.0546,C
70000,S31,CURRENT,2.34193,A
70000,S34,VIBRATION,0.231355,g
70000,S34,TEMPERATURE,39.0927,C
70000,S34,CURRENT,2.10968,A
70000,S39,VIBRATION,0.16083,g
70000,S39,TEMPERATURE,39.4148,C
70000,S39,CURRENT,2.07045,A
80000,S23,VIBRATION,0.212096,g
80000,S23,TEMPERATURE,38.6724,C
80000,S23,CURRENT,2.23846,A
80000,S11,VIBRATION,0.201678,g
80000,S11,TEMPERATURE,39.0876,C
80000,S11,CURRENT,2.21336,A
80000,S08,VIBRATION,0.200704,g
80000,S08,TEMPERATURE,39.2813,C
80000,S08,CURRENT,2.11439,A
80000,S16,VIBRATION,0.17405,g
80000,S16,TEMPERATURE,38.802,C
80000,S16,CURRENT,2.1912,A
80000,S34,VIBRATION,0.131457,g
80000,S34,TEMPERATURE,38.7334,C
80000,S34,CURRENT,2.15888,A
80000,S39,VIBRATION,0.144685,g
80000,S39,TEMPERATURE,39.0677,C
80000,S39,CURRENT,2.29342,A
80000,S27,VIBRATION,0.144028,g
80000,S27,TEMPERATURE,38.7713,C
80000,S27,CURRENT,2.20776,A
80000,S06,VIBRATION,0.13522,g
80000,S06,TEMPERATURE,39.0389,C
80000,S06,CURRENT,2.20721,A
80000,S18,VIBRATION,0.217239,g
80000,S18,TEMPERATURE,38.9809,C
80000,S18,CURRENT,2.09012,A
80000,S04,VIBRATION,0.170532,g
80000,S04,TEMPERATURE,38.603,C
80000,S04,CURRENT,2.14837,A
80000,S26,VIBRATION,0.176777,g
80000,S26,TEMPERATURE,38.7618,C
80000,S26,CURRENT,2.24886,A
80000,S02,VIBRATION,1.17501,g
80000,S02,TEMPERATURE,61.2549,C
80000,S02,CURRENT,14.5487,A
80000,S02,TORQUE,42.0016,Nm
80000,S19,VIBRATION,0.191474,g
80000,S19,TEMPERATURE,39.0699,C
80000,S19,CURRENT,2.34667,A
80000,S36,VIBRATION,0.229911,g
80000,S36,TEMPERATURE,38.9365,C
80000,S36,CURRENT,2.19533,A
80000,S32,VIBRATION,0.233952,g
80000,S32,TEMPERATURE,38.581,C
80000,S32,CURRENT,2.21269,A
80000,S31,VIBRATION,0.175328,g
80000,S31,TEMPERATURE,39.2511,C
80000,S31,CURRENT,2.26653,A
80000,S24,VIBRATION,0.192541,g
80000,S24,TEMPERATURE,38.9453,C
80000,S24,CURRENT,2.06264,A
80000,S12,VIBRATION,0.0872391,g
80000,S12,TEMPERATURE,38.7731,C
80000,S12,CURRENT,2.27073,A
80000,S38,VIBRATION,0.162444,g
80000,S38,TEMPERATURE,39.0599,C
80000,S38,CURRENT,2.24029,A
80000,S15,VIBRATION,0.181385,g
80000,S15,TEMPERATURE,39.0177,C
80000,S15,CURRENT,2.20432,A
80000,S22,VIBRATION,0.187519,g
80000,S22,TEMPERATURE,39.4046,C
80000,S22,CURRENT,2.08302,A
80000,S03,VIBRATION,0.0845246,g
80000,S03,TEMPERATURE,39.1605,C
80000,S03,CURRENT,2.19579,A
90000,S01,VIBRATION,1.18632,g
90000,S01,TEMPERATURE,61.182,C
90000,S11,VIBRATION,0.135347,g
90000,S11,TEMPERATURE,38.7401,C
90000,S11,CURRENT,2.18881,A
90000,S04,VIBRATION,0.18169,g
90000,S04,TEMPERATURE,38.921,C
90000,S04,CURRENT,2.26218,A
90000,S22,VIBRATION,0.231224,g
90000,S22,TEMPERATURE,39.175,C
90000,S22,CURRENT,2.20445,A
90000,S03,VIBRATION,1.17996,g
90000,S03,TEMPERATURE,60.8798,C
