event_id,timestamp_ms,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms
EV000075,300027,PROCESSING_STARTED,S01,U000009,0,IDLE,PROCESSING,41873
EV000076,312628,PROCESSING_COMPLETED,S06,U000001,1,PROCESSING,,72397
EV000077,312628,UNIT_ARRIVED,S07,U000001,1,,,
EV000078,312628,PROCESSING_STARTED,S07,U000001,0,IDLE,PROCESSING,58310
EV000079,312628,PROCESSING_STARTED,S06,U000002,0,IDLE,PROCESSING,68593
EV000080,332884,PROCESSING_COMPLETED,S03,U000005,1,PROCESSING,,54612
EV000081,332884,UNIT_ARRIVED,S04,U000005,1,,,
EV000082,332884,PROCESSING_STARTED,S03,U000006,0,IDLE,PROCESSING,57231
EV000083,335337,PROCESSING_COMPLETED,S04,U000004,1,PROCESSING,,41329
EV000084,335337,UNIT_ARRIVED,S05,U000004,1,,,
EV000085,335337,PROCESSING_STARTED,S04,U000005,0,IDLE,PROCESSING,56571
EV000086,337995,PROCESSING_COMPLETED,S02,U000007,1,PROCESSING,,48101
EV000087,337995,UNIT_ARRIVED,S03,U000007,1,,,
EV000088,337995,PROCESSING_STARTED,S02,U000008,0,IDLE,PROCESSING,46671
EV000089,341900,PROCESSING_COMPLETED,S01,U000009,0,PROCESSING,,41873
EV000090,341900,UNIT_ARRIVED,S02,U000009,1,,,
EV000091,341900,PROCESSING_STARTED,S01,U000010,0,IDLE,PROCESSING,37287
EV000092,355549,PROCESSING_COMPLETED,S05,U000003,1,PROCESSING,,61225
EV000093,355549,UNIT_ARRIVED,S06,U000003,1,,,
EV000094,355549,PROCESSING_STARTED,S05,U000004,0,IDLE,PROCESSING,56245
EV000095,370938,PROCESSING_COMPLETED,S07,U000001,0,PROCESSING,,58310
EV000096,370938,UNIT_ARRIVED,S08,U000001,1,,,
EV000097,370938,PROCESSING_STARTED,S08,U000001,0,IDLE,PROCESSING,36683
EV000098,379187,PROCESSING_COMPLETED,S01,U000010,0,PROCESSING,,37287
EV000099,379187,UNIT_ARRIVED,S02,U000010,2,,,
EV000100,379187,PROCESSING_STARTED,S01,U000011,0,IDLE,PROCESSING,37652
EV000101,381221,PROCESSING_COMPLETED,S06,U000002,1,PROCESSING,,68593
EV000102,381221,UNIT_ARRIVED,S07,U000002,1,,,
EV000103,381221,PROCESSING_STARTED,S07,U000002,0,STARVED,PROCESSING,50521
EV000104,381221,PROCESSING_STARTED,S06,U000003,0,IDLE,PROCESSING,53785
EV000105,384666,PROCESSING_COMPLETED,S02,U000008,2,PROCESSING,,46671
EV000106,384666,UNIT_ARRIVED,S03,U000008,2,,,
EV000107,384666,PROCESSING_STARTED,S02,U000009,1,IDLE,PROCESSING,47320
EV000108,390115,PROCESSING_COMPLETED,S03,U000006,2,PROCESSING,,57231
EV000109,390115,UNIT_ARRIVED,S04,U000006,1,,,
EV000110,390115,PROCESSING_STARTED,S03,U000007,1,IDLE,PROCESSING,56925
EV000111,391908,PROCESSING_COMPLETED,S04,U000005,1,PROCESSING,,56571
EV000112,391908,UNIT_ARRIVED,S05,U000005,1,,,
EV000113,391908,PROCESSING_STARTED,S04,U000006,0,IDLE,PROCESSING,51574
EV000114,407621,PROCESSING_COMPLETED,S08,U000001,0,PROCESSING,,36683
EV000115,407621,UNIT_ARRIVED,S09,U000001,1,,,
EV000116,407621,PROCESSING_STARTED,S09,U000001,0,IDLE,PROCESSING,52548
EV000117,411794,PROCESSING_COMPLETED,S05,U000004,1,PROCESSING,,56245
EV000118,411794,UNIT_ARRIVED,S06,U000004,1,,,
EV000119,411794,PROCESSING_STARTED,S05,U000005,0,IDLE,PROCESSING,71848
EV000120,416839,PROCESSING_COMPLETED,S01,U000011,0,PROCESSING,,37652
EV000121,416839,UNIT_ARRIVED,S02,U000011,2,,,
EV000122,416839,PROCESSING_STARTED,S01,U000012,0,IDLE,PROCESSING,37557
EV000123,431742,PROCESSING_COMPLETED,S07,U000002,0,PROCESSING,,50521
EV000124,431742,UNIT_ARRIVED,S08,U000002,1,,,
EV000125,431742,PROCESSING_STARTED,S08,U000002,0,STARVED,PROCESSING,46401
EV000126,431986,PROCESSING_COMPLETED,S02,U000009,2,PROCESSING,,47320
EV000127,431986,UNIT_ARRIVED,S03,U000009,2,,,
EV000128,431986,PROCESSING_STARTED,S02,U000010,1,IDLE,PROCESSING,48478
EV000129,435006,PROCESSING_COMPLETED,S06,U000003,1,PROCESSING,,53785
EV000130,435006,UNIT_ARRIVED,S07,U000003,1,,,
EV000131,435006,PROCESSING_STARTED,S07,U000003,0,STARVED,PROCESSING,70344
EV000132,435006,PROCESSING_STARTED,S06,U000004,0,IDLE,PROCESSING,53783
EV000133,443482,PROCESSING_COMPLETED,S04,U000006,0,PROCESSING,,51574
EV000134,443482,UNIT_ARRIVED,S05,U000006,1,,,
EV000135,447040,PROCESSING_COMPLETED,S03,U000007,2,PROCESSING,,56925
EV000136,447040,UNIT_ARRIVED,S04,U000007,1,,,
EV000137,447040,PROCESSING_STARTED,S04,U000007,0,STARVED,PROCESSING,54686
EV000138,447040,PROCESSING_STARTED,S03,U000008,1,IDLE,PROCESSING,47590
EV000139,454396,PROCESSING_COMPLETED,S01,U000012,0,PROCESSING,,37557
EV000140,454396,UNIT_ARRIVED,S02,U000012,2,,,
EV000141,454396,PROCESSING_STARTED,S01,U000013,0,IDLE,PROCESSING,38866
EV000142,460169,PROCESSING_COMPLETED,S09,U000001,0,PROCESSING,,52548
EV000143,460169,UNIT_ARRIVED,S10,U000001,1,,,
EV000144,460169,PROCESSING_STARTED,S10,U000001,0,IDLE,PROCESSING,44472
EV000145,478143,PROCESSING_COMPLETED,S08,U000002,0,PROCESSING,,46401
EV000146,478143,UNIT_ARRIVED,S09,U000002,1,,,
EV000147,478143,PROCESSING_STARTED,S09,U000002,0,STARVED,PROCESSING,47105
EV000148,480464,PROCESSING_COMPLETED,S02,U000010,2,PROCESSING,,48478
EV000149,480464,UNIT_ARRIVED,S03,U000010,2,,,
EV000150,480464,PROCESSING_STARTED,S02,U000011,1,IDLE,PROCESSING,41910
EV000151,483642,PROCESSING_COMPLETED,S05,U000005,1,PROCESSING,,71848
EV000152,483642,UNIT_ARRIVED,S06,U000005,1,,,
EV000153,483642,PROCESSING_STARTED,S05,U000006,0,IDLE,PROCESSING,47251
EV000154,488789,PROCESSING_COMPLETED,S06,U000004,1,PROCESSING,,53783
EV000155,488789,UNIT_ARRIVED,S07,U000004,1,,,
EV000156,488789,PROCESSING_STARTED,S06,U000005,0,IDLE,PROCESSING,50574
EV000157,493262,PROCESSING_COMPLETED,S01,U000013,0,PROCESSING,,38866
EV000158,493262,UNIT_ARRIVED,S02,U000013,2,,,
EV000159,493262,PROCESSING_STARTED,S01,U000014,0,IDLE,PROCESSING,32825
EV000160,494630,PROCESSING_COMPLETED,S03,U000008,2,PROCESSING,,47590
EV000161,494630,UNIT_ARRIVED,S04,U000008,1,,,
EV000162,494630,PROCESSING_STARTED,S03,U000009,1,IDLE,PROCESSING,49097
EV000163,501726,PROCESSING_COMPLETED,S04,U000007,1,PROCESSING,,54686
EV000164,501726,UNIT_ARRIVED,S05,U000007,1,,,
EV000165,501726,PROCESSING_STARTED,S04,U000008,0,IDLE,PROCESSING,56386
EV000166,504641,PROCESSING_COMPLETED,S10,U000001,0,PROCESSING,,44472
EV000167,504641,UNIT_ARRIVED,S11,U000001,1,,,
EV000168,504641,PROCESSING_STARTED,S11,U000001,0,IDLE,PROCESSING,57532
EV000169,505350,PROCESSING_COMPLETED,S07,U000003,1,PROCESSING,,70344
EV000170,505350,UNIT_ARRIVED,S08,U000003,1,,,
EV000171,505350,PROCESSING_STARTED,S08,U000003,0,STARVED,PROCESSING,43472
EV000172,505350,PROCESSING_STARTED,S07,U000004,0,IDLE,PROCESSING,58018
EV000173,522374,PROCESSING_COMPLETED,S02,U000011,2,PROCESSING,,41910
EV000174,522374,UNIT_ARRIVED,S03,U000011,2,,,
EV000175,522374,PROCESSING_STARTED,S02,U000012,1,IDLE,PROCESSING,40509
EV000176,525248,PROCESSING_COMPLETED,S09,U000002,0,PROCESSING,,47105
EV000177,525248,UNIT_ARRIVED,S10,U000002,1,,,
EV000178,525248,PROCESSING_STARTED,S10,U000002,0,STARVED,PROCESSING,46750
EV000179,526087,PROCESSING_COMPLETED,S01,U000014,0,PROCESSING,,32825
EV000180,526087,UNIT_ARRIVED,S02,U000014,2,,,
EV000181,526087,PROCESSING_STARTED,S01,U000015,0,IDLE,PROCESSING,38463
EV000182,530893,PROCESSING_COMPLETED,S05,U000006,1,PROCESSING,,47251
EV000183,530893,UNIT_ARRIVED,S06,U000006,1,,,
EV000184,530893,PROCESSING_STARTED,S05,U000007,0,IDLE,PROCESSING,57031
EV000185,539363,PROCESSING_COMPLETED,S06,U000005,1,PROCESSING,,50574
EV000186,539363,UNIT_ARRIVED,S07,U000005,1,,,
EV000187,539363,PROCESSING_STARTED,S06,U000006,0,IDLE,PROCESSING,53836
EV000188,543727,PROCESSING_COMPLETED,S03,U000009,2,PROCESSING,,49097
EV000189,543727,UNIT_ARRIVED,S04,U000009,1,,,
EV000190,543727,PROCESSING_STARTED,S03,U000010,1,IDLE,PROCESSING,59567
EV000191,548822,PROCESSING_COMPLETED,S08,U000003,0,PROCESSING,,43472
EV000192,548822,UNIT_ARRIVED,S09,U000003,1,,,
EV000193,548822,PROCESSING_STARTED,S09,U000003,0,STARVED,PROCESSING,42128
EV000194,558112,PROCESSING_COMPLETED,S04,U000008,1,PROCESSING,,56386
EV000195,558112,UNIT_ARRIVED,S05,U000008,1,,,
EV000196,558112,PROCESSING_STARTED,S04,U000009,0,IDLE,PROCESSING,54996
EV000197,562173,PROCESSING_COMPLETED,S11,U000001,0,PROCESSING,,57532
EV000198,562173,UNIT_ARRIVED,S12,U000001,1,,,
EV000199,562173,PROCESSING_STARTED,S12,U000001,0,IDLE,PROCESSING,56414
EV000200,562883,PROCESSING_COMPLETED,S02,U000012,2,PROCESSING,,40509
EV000201,562883,UNIT_ARRIVED,S03,U000012,2,,,
EV000202,562883,PROCESSING_STARTED,S02,U000013,1,IDLE,PROCESSING,40959
EV000203,563368,PROCESSING_COMPLETED,S07,U000004,1,PROCESSING,,58018
EV000204,563368,UNIT_ARRIVED,S08,U000004,1,,,
EV000205,563368,PROCESSING_STARTED,S08,U000004,0,STARVED,PROCESSING,44551
EV000206,563368,PROCESSING_STARTED,S07,U000005,0,IDLE,PROCESSING,67904
EV000207,564550,PROCESSING_COMPLETED,S01,U000015,0,PROCESSING,,38463
EV000208,564550,UNIT_ARRIVED,S02,U000015,2,,,
EV000209,564550,PROCESSING_STARTED,S01,U000016,0,IDLE,PROCESSING,41030
EV000210,571998,PROCESSING_COMPLETED,S10,U000002,0,PROCESSING,,46750
EV000211,571998,UNIT_ARRIVED,S11,U000002,1,,,
EV000212,571998,PROCESSING_STARTED,S11,U000002,0,STARVED,PROCESSING,54324
EV000213,587924,PROCESSING_COMPLETED,S05,U000007,1,PROCESSING,,57031
EV000214,587924,UNIT_ARRIVED,S06,U000007,1,,,
EV000215,587924,PROCESSING_STARTED,S05,U000008,0,IDLE,PROCESSING,46639
EV000216,590950,PROCESSING_COMPLETED,S09,U000003,0,PROCESSING,,42128
EV000217,590950,UNIT_ARRIVED,S10,U000003,1,,,
EV000218,590950,PROCESSING_STARTED,S10,U000003,0,STARVED,PROCESSING,53015
EV000219,593199,PROCESSING_COMPLETED,S06,U000006,1,PROCESSING,,53836
EV000220,593199,UNIT_ARRIVED,S07,U000006,1,,,
EV000221,593199,PROCESSING_STARTED,S06,U000007,0,IDLE,PROCESSING,57121
EV000222,603294,PROCESSING_COMPLETED,S03,U000010,2,PROCESSING,,59567
EV000223,603294,UNIT_ARRIVED,S04,U000010,1,,,
EV000224,603294,PROCESSING_STARTED,S03,U000011,1,IDLE,PROCESSING,45981
EV000225,603842,PROCESSING_COMPLETED,S02,U000013,2,PROCESSING,,40959
EV000226,603842,UNIT_ARRIVED,S03,U000013,2,,,
EV000227,603842,PROCESSING_STARTED,S02,U000014,1,IDLE,PROCESSING,37674
EV000228,605580,PROCESSING_COMPLETED,S01,U000016,0,PROCESSING,,41030
EV000229,605580,UNIT_ARRIVED,S02,U000016,2,,,
EV000230,605580,PROCESSING_STARTED,S01,U000017,0,IDLE,PROCESSING,35419
EV000231,607919,PROCESSING_COMPLETED,S08,U000004,0,PROCESSING,,44551
EV000232,607919,UNIT_ARRIVED,S09,U000004,1,,,
EV000233,607919,PROCESSING_STARTED,S09,U000004,0,STARVED,PROCESSING,46072
EV000234,613108,PROCESSING_COMPLETED,S04,U000009,1,PROCESSING,,54996
EV000235,613108,UNIT_ARRIVED,S05,U000009,1,,,
EV000236,613108,PROCESSING_STARTED,S04,U000010,0,IDLE,PROCESSING,61173
EV000237,618587,PROCESSING_COMPLETED,S12,U000001,0,PROCESSING,,56414
EV000238,618587,UNIT_ARRIVED,S13,U000001,1,,,
EV000239,618587,PROCESSING_STARTED,S13,U000001,0,IDLE,PROCESSING,40546
EV000240,626322,PROCESSING_COMPLETED,S11,U000002,0,PROCESSING,,54324
EV000241,626322,UNIT_ARRIVED,S12,U000002,1,,,
EV000242,626322,PROCESSING_STARTED,S12,U000002,0,STARVED,PROCESSING,71866
EV000243,631272,PROCESSING_COMPLETED,S07,U000005,1,PROCESSING,,67904
EV000244,631272,UNIT_ARRIVED,S08,U000005,1,,,
EV000245,631272,PROCESSING_STARTED,S08,U000005,0,STARVED,PROCESSING,40971
EV000246,631272,PROCESSING_STARTED,S07,U000006,0,IDLE,PROCESSING,47974
EV000247,634563,PROCESSING_COMPLETED,S05,U000008,1,PROCESSING,,46639
EV000248,634563,UNIT_ARRIVED,S06,U000008,1,,,
EV000249,634563,PROCESSING_STARTED,S05,U000009,0,IDLE,PROCESSING,46904
EV000250,640999,PROCESSING_COMPLETED,S01,U000017,0,PROCESSING,,35419
EV000251,640999,UNIT_ARRIVED,S02,U000017,3,,,
EV000252,640999,PROCESSING_STARTED,S01,U000018,0,IDLE,PROCESSING,34353
EV000253,641516,PROCESSING_COMPLETED,S02,U000014,3,PROCESSING,,37674
EV000254,641516,UNIT_ARRIVED,S03,U000014,3,,,
EV000255,641516,PROCESSING_STARTED,S02,U000015,2,IDLE,PROCESSING,42972
EV000256,643965,PROCESSING_COMPLETED,S10,U000003,0,PROCESSING,,53015
EV000257,643965,UNIT_ARRIVED,S11,U000003,1,,,
EV000258,643965,PROCESSING_STARTED,S11,U000003,0,STARVED,PROCESSING,54888
EV000259,649275,PROCESSING_COMPLETED,S03,U000011,3,PROCESSING,,45981
EV000260,649275,UNIT_ARRIVED,S04,U000011,1,,,
EV000261,649275,PROCESSING_STARTED,S03,U000012,2,IDLE,PROCESSING,50942
EV000262,650320,PROCESSING_COMPLETED,S06,U000007,1,PROCESSING,,57121
EV000263,650320,UNIT_ARRIVED,S07,U000007,1,,,
EV000264,650320,PROCESSING_STARTED,S06,U000008,0,IDLE,PROCESSING,52429
EV000265,653991,PROCESSING_COMPLETED,S09,U000004,0,PROCESSING,,46072
EV000266,653991,UNIT_ARRIVED,S10,U000004,1,,,
EV000267,653991,PROCESSING_STARTED,S10,U000004,0,STARVED,PROCESSING,47807
EV000268,659133,PROCESSING_COMPLETED,S13,U000001,0,PROCESSING,,40546
EV000269,659133,UNIT_ARRIVED,S14,U000001,1,,,
EV000270,659133,PROCESSING_STARTED,S14,U000001,0,IDLE,PROCESSING,56190
EV000271,672243,PROCESSING_COMPLETED,S08,U000005,0,PROCESSING,,40971
EV000272,672243,UNIT_ARRIVED,S09,U000005,1,,,
EV000273,672243,PROCESSING_STARTED,S09,U000005,0,STARVED,PROCESSING,53026
EV000274,674281,PROCESSING_COMPLETED,S04,U000010,1,PROCESSING,,61173
EV000275,674281,UNIT_ARRIVED,S05,U000010,1,,,
EV000276,674281,PROCESSING_STARTED,S04,U000011,0,IDLE,PROCESSING,46840
EV000277,675352,PROCESSING_COMPLETED,S01,U000018,0,PROCESSING,,34353
EV000278,675352,UNIT_ARRIVED,S02,U000018,3,,,
EV000279,675352,PROCESSING_STARTED,S01,U000019,0,IDLE,PROCESSING,38380
EV000280,679246,PROCESSING_COMPLETED,S07,U000006,1,PROCESSING,,47974
EV000281,679246,UNIT_ARRIVED,S08,U000006,1,,,
EV000282,679246,PROCESSING_STARTED,S08,U000006,0,STARVED,PROCESSING,40690
EV000283,679246,PROCESSING_STARTED,S07,U000007,0,IDLE,PROCESSING,51706
EV000284,681467,PROCESSING_COMPLETED,S05,U000009,1,PROCESSING,,46904
EV000285,681467,UNIT_ARRIVED,S06,U000009,1,,,
EV000286,681467,PROCESSING_STARTED,S05,U000010,0,IDLE,PROCESSING,56965
EV000287,684488,PROCESSING_COMPLETED,S02,U000015,3,PROCESSING,,42972
EV000288,684488,UNIT_ARRIVED,S03,U000015,3,,,
EV000289,684488,PROCESSING_STARTED,S02,U000016,2,IDLE,PROCESSING,46286
EV000290,698188,PROCESSING_COMPLETED,S12,U000002,0,PROCESSING,,71866
EV000291,698188,UNIT_ARRIVED,S13,U000002,1,,,
EV000292,698188,PROCESSING_STARTED,S13,U000002,0,STARVED,PROCESSING,38590
EV000293,698853,PROCESSING_COMPLETED,S11,U000003,0,PROCESSING,,54888
EV000294,698853,UNIT_ARRIVED,S12,U000003,1,,,
EV000295,698853,PROCESSING_STARTED,S12,U000003,0,STARVED,PROCESSING,56096
EV000296,700217,PROCESSING_COMPLETED,S03,U000012,3,PROCESSING,,50942
EV000297,700217,UNIT_ARRIVED,S04,U000012,1,,,
EV000298,700217,PROCESSING_STARTED,S03,U000013,2,IDLE,PROCESSING,47378
EV000299,701798,PROCESSING_COMPLETED,S10,U000004,0,PROCESSING,,47807
EV000300,701798,UNIT_ARRIVED,S11,U000004,1,,,
EV000301,701798,PROCESSING_STARTED,S11,U000004,0,STARVED,PROCESSING,53722
EV000302,702749,PROCESSING_COMPLETED,S06,U000008,1,PROCESSING,,52429
EV000303,702749,UNIT_ARRIVED,S07,U000008,1,,,
EV000304,702749,PROCESSING_STARTED,S06,U000009,0,IDLE,PROCESSING,58724
EV000305,713732,PROCESSING_COMPLETED,S01,U000019,0,PROCESSING,,38380
EV000306,713732,UNIT_ARRIVED,S02,U000019,3,,,
EV000307,713732,PROCESSING_STARTED,S01,U000020,0,IDLE,PROCESSING,33014
EV000308,715323,PROCESSING_COMPLETED,S14,U000001,0,PROCESSING,,56190
EV000309,715323,UNIT_ARRIVED,S15,U000001,1,,,
EV000310,715323,PROCESSING_STARTED,S15,U000001,0,IDLE,PROCESSING,54203
EV000311,719936,PROCESSING_COMPLETED,S08,U000006,0,PROCESSING,,40690
EV000312,719936,UNIT_ARRIVED,S09,U000006,1,,,
EV000313,721121,PROCESSING_COMPLETED,S04,U000011,1,PROCESSING,,46840
EV000314,721121,UNIT_ARRIVED,S05,U000011,1,,,
EV000315,721121,PROCESSING_STARTED,S04,U000012,0,IDLE,PROCESSING,51780
EV000316,725269,PROCESSING_COMPLETED,S09,U000005,1,PROCESSING,,53026
EV000317,725269,UNIT_ARRIVED,S10,U000005,1,,,
EV000318,725269,PROCESSING_STARTED,S10,U000005,0,STARVED,PROCESSING,47525
EV000319,725269,PROCESSING_STARTED,S09,U000006,0,IDLE,PROCESSING,44119
EV000320,730774,PROCESSING_COMPLETED,S02,U000016,3,PROCESSING,,46286
EV000321,730774,UNIT_ARRIVED,S03,U000016,3,,,
EV000322,730774,PROCESSING_STARTED,S02,U000017,2,IDLE,PROCESSING,42292
EV000323,730952,PROCESSING_COMPLETED,S07,U000007,1,PROCESSING,,51706
EV000324,730952,UNIT_ARRIVED,S08,U000007,1,,,
EV000325,730952,PROCESSING_STARTED,S08,U000007,0,STARVED,PROCESSING,38870
EV000326,730952,PROCESSING_STARTED,S07,U000008,0,IDLE,PROCESSING,59836
EV000327,736778,PROCESSING_COMPLETED,S13,U000002,0,PROCESSING,,38590
EV000328,736778,UNIT_ARRIVED,S14,U000002,1,,,
EV000329,736778,PROCESSING_STARTED,S14,U000002,0,STARVED,PROCESSING,54664
EV000330,738432,PROCESSING_COMPLETED,S05,U000010,1,PROCESSING,,56965
EV000331,738432,UNIT_ARRIVED,S06,U000010,1,,,
EV000332,738432,PROCESSING_STARTED,S05,U000011,0,IDLE,PROCESSING,56068
EV000333,746746,PROCESSING_COMPLETED,S01,U000020,0,PROCESSING,,33014
EV000334,746746,UNIT_ARRIVED,S02,U000020,3,,,
EV000335,746746,PROCESSING_STARTED,S01,U000021,0,IDLE,PROCESSING,35027
EV000336,747595,PROCESSING_COMPLETED,S03,U000013,3,PROCESSING,,47378
EV000337,747595,UNIT_ARRIVED,S04,U000013,1,,,
EV000338,747595,PROCESSING_STARTED,S03,U000014,2,IDLE,PROCESSING,50283
EV000339,754949,PROCESSING_COMPLETED,S12,U000003,0,PROCESSING,,56096
EV000340,754949,UNIT_ARRIVED,S13,U000003,1,,,
EV000341,754949,PROCESSING_STARTED,S13,U000003,0,STARVED,PROCESSING,38791
EV000342,755520,PROCESSING_COMPLETED,S11,U000004,0,PROCESSING,,53722
EV000343,755520,UNIT_ARRIVED,S12,U000004,1,,,
EV000344,755520,PROCESSING_STARTED,S12,U000004,0,STARVED,PROCESSING,54060
EV000345,761473,PROCESSING_COMPLETED,S06,U000009,1,PROCESSING,,58724
EV000346,761473,UNIT_ARRIVED,S07,U000009,1,,,
EV000347,761473,PROCESSING_STARTED,S06,U000010,0,IDLE,PROCESSING,68693
EV000348,769388,PROCESSING_COMPLETED,S09,U000006,0,PROCESSING,,44119
EV000349,769388,UNIT_ARRIVED,S10,U000006,1,,,
EV000350,769526,PROCESSING_COMPLETED,S15,U000001,0,PROCESSING,,54203
EV000351,769526,UNIT_ARRIVED,S16,U000001,1,,,
