unit_id,created_at_ms,vehicle_model,supplier_batch
U000086,3773336,MODEL_A,BATCH_01
U000087,3827963,MODEL_A,BATCH_01
U000088,3887076,MODEL_A,BATCH_01
U000089,3947336,MODEL_A,BATCH_01
U000090,4015180,MODEL_B,BATCH_01
U000091,4069135,MODEL_A,BATCH_02
U000092,4140579,MODEL_A,BATCH_01
U000093,4208649,MODEL_A,BATCH_01
U000094,4265126,MODEL_A,BATCH_01
U000095,4331710,MODEL_B,BATCH_01
U000096,4399076,MODEL_A,BATCH_01
U000097,4456084,MODEL_A,BATCH_01
U000098,4518099,MODEL_A,BATCH_02
U000099,4588011,MODEL_A,BATCH_01
U000100,4647571,MODEL_B,BATCH_01
U000101,4703838,MODEL_A,BATCH_01
U000102,4767527,MODEL_A,BATCH_01
U000103,4825191,MODEL_A,BATCH_01
U000104,4897445,MODEL_A,BATCH_01
U000105,4954772,MODEL_B,BATCH_02
U000106,5017963,MODEL_A,BATCH_01
U000107,5080814,MODEL_A,BATCH_01
U000108,5150766,MODEL_A,BATCH_01
U000109,5220395,MODEL_A,BATCH_01
U000110,5283244,MODEL_B,BATCH_01
U000111,5341679,MODEL_A,BATCH_01
U000112,5413281,MODEL_A,BATCH_02
U000113,5481676,MODEL_A,BATCH_01
U000114,5540939,MODEL_A,BATCH_01
U000115,5602162,MODEL_B,BATCH_01
U000116,5659539,MODEL_A,BATCH_01
U000117,5716229,MODEL_A,BATCH_01
U000118,5783631,MODEL_A,BATCH_01
U000119,5846016,MODEL_A,BATCH_02
U000120,5905465,MODEL_B,BATCH_01
U000121,5971289,MODEL_A,BATCH_01
U000122,6033352,MODEL_A,BATCH_01
U000123,6091815,MODEL_A,BATCH_01
U000124,6156210,MODEL_A,BATCH_01
U000125,6217434,MODEL_B,BATCH_01
U000126,6280138,MODEL_A,BATCH_02
U000127,6335897,MODEL_A,BATCH_01
U000128,6399058,MODEL_A,BATCH_01
U000129,6467152,MODEL_A,BATCH_01
U000130,6534153,MODEL_B,BATCH_01
U000131,6600495,MODEL_A,BATCH_01
U000132,6660038,MODEL_A,BATCH_01
U000133,6715557,MODEL_A,BATCH_02
U000134,6781905,MODEL_A,BATCH_01
U000135,6842789,MODEL_B,BATCH_01
U000136,6893849,MODEL_A,BATCH_01
U000137,6959805,MODEL_A,BATCH_01
U000138,7018965,MODEL_A,BATCH_01
U000139,7084709,MODEL_A,BATCH_01
U000140,7133887,MODEL_B,BATCH_02
U000141,7199597,MODEL_A,BATCH_01
U000142,7262080,MODEL_A,BATCH_01
U000143,7320912,MODEL_A,BATCH_01
U000144,7383743,MODEL_A,BATCH_01
U000145,7444033,MODEL_B,BATCH_01
U000146,7509471,MODEL_A,BATCH_01
U000147,7574773,MODEL_A,BATCH_02
U000148,7637858,MODEL_A,BATCH_01
U000149,7699675,MODEL_A,BATCH_01
U000150,7772693,MODEL_B,BATCH_01
U000151,7838633,MODEL_A,BATCH_01
U000152,7908020,MODEL_A,BATCH_01
U000153,7967976,MODEL_A,BATCH_01
U000154,8031723,MODEL_A,BATCH_02
U000155,8088905,MODEL_B,BATCH_01
U000156,8150470,MODEL_A,BATCH_01
U000157,8212042,MODEL_A,BATCH_01
U000158,8271988,MODEL_A,BATCH_01
U000159,8330020,MODEL_A,BATCH_01
U000160,8383293,MODEL_B,BATCH_01
U000161,8436170,MODEL_A,BATCH_02
U000162,8487486,MODEL_A,BATCH_01
U000163,8542216,MODEL_A,BATCH_01
U000164,8603398,MODEL_A,BATCH_01
U000165,8668341,MODEL_B,BATCH_01
U000166,8735436,MODEL_A,BATCH_01
U000167,8798343,MODEL_A,BATCH_01
U000168,8852940,MODEL_A,BATCH_02
U000169,8912670,MODEL_A,BATCH_01
U000170,8961656,MODEL_B,BATCH_01
U000171,9031124,MODEL_A,BATCH_01
U000172,9099076,MODEL_A,BATCH_01
U000173,9154376,MODEL_A,BATCH_01
U000174,9214646,MODEL_A,BATCH_01
U000175,9277640,MODEL_B,BATCH_02
U000176,9339166,MODEL_A,BATCH_01
U000177,9393071,MODEL_A,BATCH_01
U000178,9448567,MODEL_A,BATCH_01
U000179,9508245,MODEL_A,BATCH_01
U000180,9559383,MODEL_B,BATCH_01
U000181,9621626,MODEL_A,BATCH_01
U000182,9675121,MODEL_A,BATCH_02
U000183,9747497,MODEL_A,BATCH_01
U000184,9800982,MODEL_A,BATCH_01
U000185,9868517,MODEL_B,BATCH_01
U000186,9931408,MODEL_A,BATCH_01
U000187,9988133,MODEL_A,BATCH_01
U000188,10047469,MODEL_A,BATCH_01
U000189,10113723,MODEL_A,BATCH_02
U000190,10170139,MODEL_B,BATCH_01
U000191,10231465,MODEL_A,BATCH_01
U000192,10287293,MODEL_A,BATCH_01
U000193,10346695,MODEL_A,BATCH_01
U000194,10414963,MODEL_A,BATCH_01
U000195,10472649,MODEL_B,BATCH_01
U000196,10529865,MODEL_A,BATCH_02
U000197,10598601,MODEL_A,BATCH_01
U000198,10660197,MODEL_A,BATCH_01
U000199,10710565,MODEL_A,BATCH_01
U000200,10783799,MODEL_B,BATCH_01
U000201,10846689,MODEL_A,BATCH_01
U000202,10907867,MODEL_A,BATCH_01
U000203,10976917,MODEL_A,BATCH_02
U000204,11039099,MODEL_A,BATCH_01
U000205,11100179,MODEL_B,BATCH_01
U000206,11153210,MODEL_A,BATCH_01
U000207,11216832,MODEL_A,BATCH_01
U000208,11282659,MODEL_A,BATCH_01
U000209,11337837,MODEL_A,BATCH_01
U000210,11402859,MODEL_B,BATCH_02
U000211,11454464,MODEL_A,BATCH_01
U000212,11521148,MODEL_A,BATCH_01
U000213,11581206,MODEL_A,BATCH_01
U000214,11639643,MODEL_A,BATCH_01
U000215,11692181,MODEL_B,BATCH_01
U000216,11766056,MODEL_A,BATCH_01
U000217,11824659,MODEL_A,BATCH_02
U000218,11881472,MODEL_A,BATCH_01
U000219,11939208,MODEL_A,BATCH_01
U000220,11999404,MODEL_B,BATCH_01
U000221,12052819,MODEL_A,BATCH_01
U000222,12120758,MODEL_A,BATCH_01
U000223,12174105,MODEL_A,BATCH_01
U000224,12232339,MODEL_A,BATCH_02
U000225,12289079,MODEL_B,BATCH_01
U000226,12351501,MODEL_A,BATCH_01
U000227,12411187,MODEL_A,BATCH_01
U000228,12473598,MODEL_A,BATCH_01
U000229,12541658,MODEL_A,BATCH_01
U000230,12600779,MODEL_B,BATCH_01
U000231,12662856,MODEL_A,BATCH_02
U000232,12727631,MODEL_A,BATCH_01
U000233,12787672,MODEL_A,BATCH_01
U000234,12851387,MODEL_A,BATCH_01
U000235,12906698,MODEL_B,BATCH_01
U000236,12965284,MODEL_A,BATCH_01
U000237,13030250,MODEL_A,BATCH_01
U000238,13083314,MODEL_A,BATCH_02
U000239,13143097,MODEL_A,BATCH_01
U000240,13194692,MODEL_B,BATCH_01
U000241,13254113,MODEL_A,BATCH_01
U000242,13316534,MODEL_A,BATCH_01
U000243,13381639,MODEL_A,BATCH_01
U000244,13442515,MODEL_A,BATCH_01
U000245,13500271,MODEL_B,BATCH_02
U000246,13556034,MODEL_A,BATCH_01
U000247,13610209,MODEL_A,BATCH_01
U000248,13670228,MODEL_A,BATCH_01
U000249,13729354,MODEL_A,BATCH_01
U000250,13790050,MODEL_B,BATCH_01
U000251,13842398,MODEL_A,BATCH_01
U000252,13910543,MODEL_A,BATCH_02
U000253,13968687,MODEL_A,BATCH_01
U000254,14034638,MODEL_A,BATCH_01
U000255,14094808,MODEL_B,BATCH_01
U000256,14165433,MODEL_A,BATCH_01
U000257,14221147,MODEL_A,BATCH_01
U000258,14278632,MODEL_A,BATCH_01
U000259,14340705,MODEL_A,BATCH_02
U000260,14404586,MODEL_B,BATCH_01
U000261,14477034,MODEL_A,BATCH_01
U000262,14540290,MODEL_A,BATCH_01
U000263,14610156,MODEL_A,BATCH_01
U000264,14668537,MODEL_A,BATCH_01
U000265,14721843,MODEL_B,BATCH_01
U000266,14779246,MODEL_A,BATCH_02
U000267,14846937,MODEL_A,BATCH_01
U000268,14902115,MODEL_A,BATCH_01
U000269,14963402,MODEL_A,BATCH_01
U000270,15031376,MODEL_B,BATCH_01
U000271,15090195,MODEL_A,BATCH_01
U000272,15149175,MODEL_A,BATCH_01
U000273,15212639,MODEL_A,BATCH_02
U000274,15280281,MODEL_A,BATCH_01
U000275,15338419,MODEL_B,BATCH_01
U000276,15402242,MODEL_A,BATCH_01
U000277,15460409,MODEL_A,BATCH_01
U000278,15530282,MODEL_A,BATCH_01
U000279,15589420,MODEL_A,BATCH_01
U000280,15642102,MODEL_B,BATCH_02
U000281,15692003,MODEL_A,BATCH_01
U000282,15758556,MODEL_A,BATCH_01
U000283,15818772,MODEL_A,BATCH_01
U000284,15869466,MODEL_A,BATCH_01
U000285,15926755,MODEL_B,BATCH_01
U000286,15980491,MODEL_A,BATCH_01
U000287,16042236,MODEL_A,BATCH_02
U000288,16104001,MODEL_A,BATCH_01
U000289,16165468,MODEL_A,BATCH_01
U000290,16223113,MODEL_B,BATCH_01
U000291,16279784,MODEL_A,BATCH_01
U000292,16338766,MODEL_A,BATCH_01
U000293,16397655,MODEL_A,BATCH_01
U000294,16463165,MODEL_A,BATCH_02
U000295,16535552,MODEL_B,BATCH_01
U000296,16590237,MODEL_A,BATCH_01
U000297,16649187,MODEL_A,BATCH_01
U000298,16711675,MODEL_A,BATCH_01
U000299,16777729,MODEL_A,BATCH_01
U000300,16830350,MODEL_B,BATCH_01
U000301,16891045,MODEL_A,BATCH_02
U000302,16950227,MODEL_A,BATCH_01
U000303,17001993,MODEL_A,BATCH_01
U000304,17064701,MODEL_A,BATCH_01
U000305,17122129,MODEL_B,BATCH_01
U000306,17185148,MODEL_A,BATCH_01
U000307,17250042,MODEL_A,BATCH_01
U000308,17311734,MODEL_A,BATCH_02
U000309,17365922,MODEL_A,BATCH_01
U000310,17434277,MODEL_B,BATCH_01
U000311,17496813,MODEL_A,BATCH_01
U000312,17557040,MODEL_A,BATCH_01
U000313,17612551,MODEL_A,BATCH_01
U000314,17674362,MODEL_A,BATCH_01
U000315,17733758,MODEL_B,BATCH_02
U000316,17793930,MODEL_A,BATCH_01
U000317,17853569,MODEL_A,BATCH_01
U000318,17906314,MODEL_A,BATCH_01
U000319,17963503,MODEL_A,BATCH_01
U000320,18030841,MODEL_B,BATCH_01
U000321,18107194,MODEL_A,BATCH_01
U000322,18163364,MODEL_A,BATCH_02
U000323,18220812,MODEL_A,BATCH_01
U000324,18282522,MODEL_A,BATCH_01
U000325,18342922,MODEL_B,BATCH_01
U000326,18400851,MODEL_A,BATCH_01
U000327,18455359,MODEL_A,BATCH_01
U000328,18509992,MODEL_A,BATCH_01
U000329,18570248,MODEL_A,BATCH_02
U000330,18646114,MODEL_B,BATCH_01
U000331,18704714,MODEL_A,BATCH_01
U000332,18771027,MODEL_A,BATCH_01
U000333,18839366,MODEL_A,BATCH_01
U000334,18911225,MODEL_A,BATCH_01
U000335,18972353,MODEL_B,BATCH_01
U000336,19033301,MODEL_A,BATCH_02
U000337,19092333,MODEL_A,BATCH_01
U000338,19147134,MODEL_A,BATCH_01
U000339,19195580,MODEL_A,BATCH_01
U000340,19262992,MODEL_B,BATCH_01
U000341,19315680,MODEL_A,BATCH_01
U000342,19373202,MODEL_A,BATCH_01
U000343,19439141,MODEL_A,BATCH_02
U000344,19504883,MODEL_A,BATCH_01
U000345,19560393,MODEL_B,BATCH_01
U000346,19619413,MODEL_A,BATCH_01
U000347,19676250,MODEL_A,BATCH_01
U000348,19737362,MODEL_A,BATCH_01
U000349,19796048,MODEL_A,BATCH_01
U000350,19866633,MODEL_B,BATCH_02
U000351,19932019,MODEL_A,BATCH_01
U000352,19984501,MODEL_A,BATCH_01
U000353,20038327,MODEL_A,BATCH_01
U000354,20106699,MODEL_A,BATCH_01
U000355,20175192,MODEL_B,BATCH_01
U000356,20238578,MODEL_A,BATCH_01
U000357,20300244,MODEL_A,BATCH_02
U000358,20360185,MODEL_A,BATCH_01
U000359,20427564,MODEL_A,BATCH_01
U000360,20488976,MODEL_B,BATCH_01
U000361,20554760,MODEL_A,BATCH_01
U000362,20621781,MODEL_A,BATCH_01
U000363,20687704,MODEL_A,BATCH_01
U000364,20743905,MODEL_A,BATCH_02
U000365,20798775,MODEL_B,BATCH_01
U000366,20860429,MODEL_A,BATCH_01
U000367,20919272,MODEL_A,BATCH_01
U000368,20999158,MODEL_A,BATCH_01
U000369,21061627,MODEL_A,BATCH_01
U000370,21130504,MODEL_B,BATCH_01
U000371,21183253,MODEL_A,BATCH_02
U000372,21244451,MODEL_A,BATCH_01
U000373,21303726,MODEL_A,BATCH_01
U000374,21364828,MODEL_A,BATCH_01
U000375,21429181,MODEL_B,BATCH_01
U000376,21490696,MODEL_A,BATCH_01
U000377,21549474,MODEL_A,BATCH_01
U000378,21604371,MODEL_A,BATCH_02
U000379,21662471,MODEL_A,BATCH_01
U000380,21715236,MODEL_B,BATCH_01
U000381,21768610,MODEL_A,BATCH_01
U000382,21839282,MODEL_A,BATCH_01
U000383,21898141,MODEL_A,BATCH_01
U000384,21962193,MODEL_A,BATCH_01
U000385,22018341,MODEL_B,BATCH_02
U000386,22083209,MODEL_A,BATCH_01
U000387,22141624,MODEL_A,BATCH_01
U000388,22207754,MODEL_A,BATCH_01
U000389,22268286,MODEL_A,BATCH_01
U000390,22324966,MODEL_B,BATCH_01
U000391,22378674,MODEL_A,BATCH_01
U000392,22432330,MODEL_A,BATCH_02
U000393,22494118,MODEL_A,BATCH_01
U000394,22551277,MODEL_A,BATCH_01
U000395,22626155,MODEL_B,BATCH_01
U000396,22706811,MODEL_A,BATCH_01
U000397,22772348,MODEL_A,BATCH_01
U000398,22828576,MODEL_A,BATCH_01
U000399,22888108,MODEL_A,BATCH_02
U000400,22950240,MODEL_B,BATCH_01
U000401,23021106,MODEL_A,BATCH_01
U000402,23086219,MODEL_A,BATCH_01
U000403,23145952,MODEL_A,BATCH_01
U000404,23203629,MODEL_A,BATCH_01
U000405,23269758,MODEL_B,BATCH_01
U000406,23335147,MODEL_A,BATCH_02
U000407,23397101,MODEL_A,BATCH_01
U000408,23471486,MODEL_A,BATCH_01
U000409,23528279,MODEL_A,BATCH_01
U000410,23587114,MODEL_B,BATCH_01
U000411,23642060,MODEL_A,BATCH_01
U000412,23702589,MODEL_A,BATCH_01
U000413,23768600,MODEL_A,BATCH_02
U000414,23830168,MODEL_A,BATCH_01
U000415,23894187,MODEL_B,BATCH_01
U000416,23960929,MODEL_A,BATCH_01
U000417,24021424,MODEL_A,BATCH_01
U000418,24082406,MODEL_A,BATCH_01
U000419,24137840,MODEL_A,BATCH_01
U000420,24195111,MODEL_B,BATCH_02
U000421,24250542,MODEL_A,BATCH_01
U000422,24318517,MODEL_A,BATCH_01
U000423,24383033,MODEL_A,BATCH_01
U000424,24444659,MODEL_A,BATCH_01
U000425,24502859,MODEL_B,BATCH_01
U000426,24556393,MODEL_A,BATCH_01
U000427,24623756,MODEL_A,BATCH_02
U000428,24692759,MODEL_A,BATCH_01
U000429,24751027,MODEL_A,BATCH_01
U000430,24823318,MODEL_B,BATCH_01
U000431,24896406,MODEL_A,BATCH_01
U000432,24955988,MODEL_A,BATCH_01
U000433,25016210,MODEL_A,BATCH_01
U000434,25072905,MODEL_A,BATCH_02
U000435,25132537,MODEL_B,BATCH_01
U000436,25181210,MODEL_A,BATCH_01
U000437,25252178,MODEL_A,BATCH_01
U000438,25305875,MODEL_A,BATCH_01
U000439,25383304,MODEL_A,BATCH_01
U000440,25445791,MODEL_B,BATCH_01
U000441,25504448,MODEL_A,BATCH_02
U000442,25571880,MODEL_A,BATCH_01
U000443,25639205,MODEL_A,BATCH_01
U000444,25688593,MODEL_A,BATCH_01
U000445,25743676,MODEL_B,BATCH_01
U000446,25810309,MODEL_A,BATCH_01
U000447,25863619,MODEL_A,BATCH_01
U000448,25921869,MODEL_A,BATCH_02
U000449,25989186,MODEL_A,BATCH_01
U000450,26051936,MODEL_B,BATCH_01
U000451,26105967,MODEL_A,BATCH_01
U000452,26160190,MODEL_A,BATCH_01
U000453,26214382,MODEL_A,BATCH_01
U000454,26271018,MODEL_A,BATCH_01
U000455,26324858,MODEL_B,BATCH_02
U000456,26390677,MODEL_A,BATCH_01
U000457,26450206,MODEL_A,BATCH_01
U000458,26518383,MODEL_A,BATCH_01
U000459,26584622,MODEL_A,BATCH_01
U000460,26652170,MODEL_B,BATCH_01
U000461,26707913,MODEL_A,BATCH_01
U000462,26770561,MODEL_A,BATCH_02
U000463,26829859,MODEL_A,BATCH_01
U000464,26896801,MODEL_A,BATCH_01
U000465,26960757,MODEL_B,BATCH_01
U000466,27029458,MODEL_A,BATCH_01
U000467,27099040,MODEL_A,BATCH_01
U000468,27153190,MODEL_A,BATCH_01
U000469,27215883,MODEL_A,BATCH_02
U000470,27289841,MODEL_B,BATCH_01
U000471,27345778,MODEL_A,BATCH_01
U000472,27409406,MODEL_A,BATCH_01
U000473,27466721,MODEL_A,BATCH_01
U000474,27524099,MODEL_A,BATCH_01
U000475,27582001,MODEL_B,BATCH_01
U000476,27637832,MODEL_A,BATCH_02
U000477,27713934,MODEL_A,BATCH_01
U000478,27779883,MODEL_A,BATCH_01
U000479,27848601,MODEL_A,BATCH_01
U000480,27900441,MODEL_B,BATCH_01
U000481,27971112,MODEL_A,BATCH_01
U000482,28034881,MODEL_A,BATCH_01
U000483,28097668,MODEL_A,BATCH_02
U000484,28155959,MODEL_A,BATCH_01
U000485,28214518,MODEL_B,BATCH_01
U000486,28273043,MODEL_A,BATCH_01
U000487,28333930,MODEL_A,BATCH_01
U000488,28398928,MODEL_A,BATCH_01
U000489,28452307,MODEL_A,BATCH_01
U000490,28509688,MODEL_B,BATCH_02
U000491,28571281,MODEL_A,BATCH_01
U000492,28625288,MODEL_A,BATCH_01
U000493,28687644,MODEL_A,BATCH_01
U000494,28749867,MODEL_A,BATCH_01
