timestamp_ms,station_id,unit_id,defect_type,severity,result
4934938,S10,U000074,,,PASS
4950853,S40,U000045,,,PASS
4955863,S20,U000064,,,PASS
4971062,S30,U000055,,,PASS
4984344,S10,U000075,,,PASS
5021696,S20,U000065,,,PASS
5025135,S30,U000056,,,PASS
5028202,S40,U000046,,,PASS
5031875,S10,U000076,,,PASS
5076226,S20,U000066,,,PASS
5078746,S30,U000057,,,PASS
5093332,S40,U000047,,,PASS
5114487,S10,U000077,,,PASS
5139900,S20,U000067,,,PASS
5147131,S40,U000048,,,PASS
5147308,S30,U000058,,,PASS
5174954,S10,U000078,,,PASS
5195366,S20,U000068,,,PASS
5202663,S30,U000059,,,PASS
5226611,S40,U000049,,,PASS
5256287,S10,U000079,,,PASS
5256466,S30,U000060,,,PASS
5265599,S20,U000069,,,PASS
5286991,S40,U000050,,,PASS
5309047,S20,U000070,,,PASS
5311850,S10,U000080,,,PASS
5342533,S30,U000061,,,PASS
5357936,S40,U000051,,,PASS
5369467,S20,U000071,,,PASS
5388300,S10,U000081,,,PASS
5415821,S40,U000052,,,PASS
5419757,S30,U000062,,,PASS
5432381,S10,U000082,,,PASS
5445284,S20,U000072,,,PASS
5472549,S30,U000063,,,PASS
5479770,S40,U000053,,,PASS
5493226,S10,U000083,,,PASS
5509165,S20,U000073,,,PASS
5527531,S30,U000064,,,PASS
5545877,S40,U000054,,,PASS
5556373,S20,U000074,,,PASS
5584544,S10,U000084,,,PASS
5606335,S40,U000055,,,PASS
5606699,S30,U000065,,,PASS
5620730,S20,U000075,,,PASS
5629574,S10,U000085,,,PASS
5656577,S40,U000056,,,PASS
5663495,S30,U000066,,,PASS
5673782,S10,U000086,,,PASS
5679902,S20,U000076,,,PASS
5704242,S40,U000057,,,PASS
5716186,S30,U000067,,,PASS
5746834,S10,U000087,,,PASS
5757263,S20,U000077,,,PASS
5757574,S40,U000058,,,PASS
5770414,S30,U000068,,,PASS
5797775,S10,U000088,,,PASS
5815745,S30,U000069,,,PASS
5818329,S20,U000078,,,PASS
5820936,S40,U000059,,,PASS
5867625,S10,U000089,,,PASS
5873571,S20,U000079,,,PASS
5888625,S40,U000060,,,PASS
5892274,S30,U000070,,,PASS
5916230,S10,U000090,,,PASS
5940293,S40,U000061,,,PASS
5944860,S20,U000080,,,PASS
5955793,S30,U000071,,,PASS
5965834,S10,U000091,,,PASS
5991005,S40,U000062,,,PASS
6006992,S20,U000081,,,PASS
6010739,S30,U000072,,,PASS
6019779,S10,U000092,,,PASS
6050802,S40,U000063,,,PASS
6068539,S30,U000073,,,PASS
6072226,S20,U000082,,,PASS
6078837,S10,U000093,,,PASS
6101680,S40,U000064,,,PASS
6123302,S10,U000094,,,PASS
6125884,S30,U000074,,,PASS
6147792,S20,U000083,,,PASS
6168772,S10,U000095,,,PASS
6176903,S40,U000065,,,PASS
6205434,S20,U000084,,,PASS
6208421,S30,U000075,,,PASS
6222562,S40,U000066,,,PASS
6223638,S10,U000096,,,PASS
6277088,S20,U000085,,,PASS
6284021,S40,U000067,,,PASS
6287299,S10,U000097,,,PASS
6290470,S30,U000076,,,PASS
6338365,S20,U000086,,,PASS
6344234,S40,U000068,,,PASS
6353187,S30,U000077,,,PASS
6366017,S10,U000098,,,PASS
6382829,S20,U000087,,,PASS
6396849,S40,U000069,,,PASS
6411958,S30,U000078,,,PASS
6418242,S10,U000099,,,PASS
6456371,S40,U000070,,,PASS
6457553,S20,U000088,,,PASS
6494205,S30,U000079,,,PASS
6505076,S10,U000100,,,PASS
6517825,S40,U000071,,,PASS
6523254,S20,U000089,,,PASS
6559386,S30,U000080,,,PASS
6565534,S10,U000101,,,PASS
6572182,S20,U000090,,,PASS
6591688,S40,U000072,,,PASS
6618245,S30,U000081,,,PASS
6618693,S10,U000102,,,PASS
6641404,S20,U000091,,,PASS
6643386,S40,U000073,,,PASS
6671619,S30,U000082,,,PASS
6695771,S10,U000103,,,PASS
6711740,S20,U000092,,,PASS
6712656,S40,U000074,,,PASS
6731196,S30,U000083,,,PASS
6756660,S40,U000075,,,PASS
6761169,S10,U000104,,,PASS
6761813,S20,U000093,,,PASS
6785408,S30,U000084,,,PASS
6810778,S20,U000094,,,PASS
6821397,S10,U000105,,,PASS
6834919,S40,U000076,,,PASS
6838214,S30,U000085,,,PASS
6865009,S10,U000106,,,PASS
6865411,S20,U000095,,,PASS
6888679,S30,U000086,,,PASS
6898308,S40,U000077,,,PASS
6929133,S10,U000107,,,PASS
6933270,S20,U000096,,,PASS
6955490,S40,U000078,,,PASS
6969242,S30,U000087,,,PASS
6981899,S20,U000097,,,PASS
7013036,S10,U000108,,,PASS
7013225,S40,U000079,,,PASS
7031495,S30,U000088,,,PASS
7056552,S20,U000098,,,PASS
7064406,S10,U000109,,,PASS
7072564,S40,U000080,,,PASS
7082876,S30,U000089,,,PASS
7115263,S20,U000099,,,PASS
7120025,S40,U000081,,,PASS
7122498,S10,U000110,,,PASS
7132886,S30,U000090,,,PASS
7172653,S40,U000082,,,PASS
7185165,S20,U000100,,,PASS
7185234,S10,U000111,,,PASS
7219074,S30,U000091,,,PASS
7244168,S10,U000112,,,PASS
7253399,S20,U000101,,,PASS
7263139,S40,U000083,,,PASS
7282654,S30,U000092,,,PASS
7300503,S10,U000113,,,PASS
7306558,S40,U000084,,,PASS
7314189,S20,U000102,,,PASS
7346969,S30,U000093,,,PASS
7365494,S20,U000103,,,PASS
7370752,S10,U000114,,,PASS
7390801,S40,U000085,,,PASS
7407661,S30,U000094,,,PASS
7425253,S10,U000115,,,PASS
7440222,S40,U000086,,,PASS
7443169,S20,U000104,,,PASS
7466679,S30,U000095,,,PASS
7472200,S10,U000116,,,PASS
7499682,S40,U000087,,,PASS
7516553,S20,U000105,,,PASS
7529189,S30,U000096,,,PASS
7533163,S10,U000117,WELD_MISALIGNMENT,4,FAIL
7558894,S40,U000088,,,PASS
7578181,S20,U000106,,,PASS
7591899,S10,U000118,,,PASS
7604182,S40,U000089,,,PASS
7608218,S30,U000097,,,PASS
7633988,S20,U000107,,,PASS
7663541,S10,U000119,,,PASS
7678735,S40,U000090,,,PASS
7683695,S30,U000098,,,PASS
7702234,S20,U000108,,,PASS
7735662,S10,U000120,,,PASS
7745382,S30,U000099,,,PASS
7751367,S40,U000091,,,PASS
7758174,S20,U000109,,,PASS
7786733,S10,U000121,,,PASS
7806116,S40,U000092,,,PASS
7818444,S20,U000110,,,PASS
7829104,S30,U000100,,,PASS
7847076,S10,U000122,,,PASS
7868029,S40,U000093,,,PASS
7873455,S30,U000101,,,PASS
7881005,S20,U000111,,,PASS
7900563,S10,U000123,,,PASS
7924502,S40,U000094,,,PASS
7929793,S30,U000102,,,PASS
7958537,S20,U000112,,,PASS
7973348,S40,U000095,,,PASS
7995065,S10,U000124,,,PASS
7996477,S30,U000103,,,PASS
8008682,S20,U000113,,,PASS
8045951,S40,U000096,,,PASS
8047863,S30,U000104,,,PASS
8054116,S10,U000125,,,PASS
8073300,S20,U000114,,,PASS
8086648,S40,U000097,,,PASS
8114108,S30,U000105,,,PASS
8121039,S10,U000126,,,PASS
8145694,S20,U000115,,,PASS
8166206,S40,U000098,,,PASS
8180369,S30,U000106,,,PASS
8181039,S10,U000127,,,PASS
8215819,S20,U000116,,,PASS
8220172,S40,U000099,,,PASS
8232477,S10,U000128,,,PASS
8233777,S30,U000107,,,PASS
8267841,S20,U000117,WELD_MISALIGNMENT,4,FAIL
8292428,S40,U000100,,,PASS
8299359,S30,U000108,,,PASS
8303936,S10,U000129,,,PASS
8329862,S20,U000118,,,PASS
8348239,S30,U000109,,,PASS
8360707,S10,U000130,,,PASS
8398963,S40,U000101,,,PASS
8406984,S30,U000110,,,PASS
8417452,S20,U000119,,,PASS
8427236,S10,U000131,,,PASS
8446650,S40,U000102,,,PASS
8470425,S30,U000111,,,PASS
8473278,S20,U000120,,,PASS
8474761,S10,U000132,,,PASS
8499242,S40,U000103,,,PASS
8523402,S30,U000112,,,PASS
8544965,S40,U000104,,,PASS
8550219,S10,U000133,,,PASS
8554597,S20,U000121,,,PASS
8591115,S30,U000113,,,PASS
8602177,S10,U000134,WELD_MISALIGNMENT,4,FAIL
8603477,S20,U000122,,,PASS
8640872,S40,U000105,,,PASS
8642951,S30,U000114,,,PASS
8674230,S10,U000135,,,PASS
8675447,S20,U000123,,,PASS
8695464,S30,U000115,,,PASS
8703847,S40,U000106,,,PASS
8723369,S10,U000136,,,PASS
8725641,S20,U000124,,,PASS
8759137,S40,U000107,,,PASS
8773205,S30,U000116,,,PASS
8781137,S20,U000125,,,PASS
8795857,S10,U000137,,,PASS
8810267,S40,U000108,,,PASS
8830913,S30,U000117,,,PASS
8839583,S20,U000126,,,PASS
8850906,S10,U000138,,,PASS
8869855,S40,U000109,,,PASS
8883576,S30,U000118,,,PASS
8892917,S20,U000127,,,PASS
8912680,S10,U000139,,,PASS
8935875,S40,U000110,,,PASS
8944365,S30,U000119,,,PASS
8949017,S20,U000128,,,PASS
8957796,S10,U000140,,,PASS
8986587,S40,U000111,,,PASS
9013139,S10,U000141,,,PASS
9014003,S30,U000120,,,PASS
9017255,S20,U000129,,,PASS
9068411,S20,U000130,,,PASS
9070419,S40,U000112,,,PASS
9084093,S10,U000142,WELD_MISALIGNMENT,4,FAIL
9105558,S30,U000121,,,PASS
9126014,S40,U000113,,,PASS
9133365,S10,U000143,,,PASS
9138944,S20,U000131,,,PASS
9177336,S40,U000114,,,PASS
9182458,S30,U000122,,,PASS
9192951,S20,U000132,,,PASS
9229456,S40,U000115,,,PASS
9235707,S30,U000123,,,PASS
9236179,S10,U000144,,,PASS
9257819,S20,U000133,,,PASS
9297072,S10,U000145,,,PASS
9300971,S30,U000124,,,PASS
9328161,S20,U000134,WELD_MISALIGNMENT,4,FAIL
9329859,S40,U000116,,,PASS
9347578,S10,U000146,,,PASS
9358457,S30,U000125,,,PASS
9379449,S40,U000117,WELD_MISALIGNMENT,4,FAIL
9387317,S20,U000135,,,PASS
9417418,S30,U000126,,,PASS
9422956,S10,U000147,,,PASS
9441638,S20,U000136,,,PASS
9445886,S40,U000118,,,PASS
9473869,S10,U000148,WELD_MISALIGNMENT,4,FAIL
9480199,S30,U000127,,,PASS
9504786,S40,U000119,,,PASS
9515781,S20,U000137,,,PASS
9533086,S10,U000149,,,PASS
9536334,S30,U000128,,,PASS
9573295,S20,U000138,,,PASS
9575471,S40,U000120,,,PASS
9595835,S10,U000150,,,PASS
9599305,S30,U000129,,,PASS
9629409,S20,U000139,,,PASS
9631706,S40,U000121,,,PASS
9654517,S10,U000151,,,PASS
9667293,S30,U000130,,,PASS
9689236,S40,U000122,,,PASS
9694226,S20,U000140,,,PASS
9708392,S10,U000152,,,PASS
9721438,S30,U000131,,,PASS
9756341,S10,U000153,,,PASS
9757385,S40,U000123,,,PASS
9765882,S20,U000141,,,PASS
9786164,S30,U000132,,,PASS
9809979,S40,U000124,,,PASS
9816898,S20,U000142,,,PASS
9818276,S10,U000154,,,PASS
9841325,S30,U000133,,,PASS
9867024,S40,U000125,,,PASS
9876351,S20,U000143,,,PASS
9876906,S10,U000155,,,PASS
9897833,S30,U000134,WELD_MISALIGNMENT,4,FAIL
9924161,S40,U000126,,,PASS
9924288,S20,U000144,,,PASS
9937531,S10,U000156,WELD_MISALIGNMENT,4,FAIL
9960895,S30,U000135,,,PASS
9981935,S40,U000127,,,PASS
9985740,S20,U000145,,,PASS
10010403,S10,U000157,,,PASS
10040932,S30,U000136,,,PASS
10051394,S40,U000128,,,PASS
10067385,S10,U000158,,,PASS
10067907,S20,U000146,,,PASS
10086953,S30,U000137,,,PASS
10111976,S10,U000159,,,PASS
10115842,S40,U000129,,,PASS
10122915,S20,U000147,,,PASS
10145322,S30,U000138,,,PASS
10159199,S40,U000130,,,PASS
10167095,S10,U000160,,,PASS
10178593,S20,U000148,WELD_MISALIGNMENT,4,FAIL
10195631,S30,U000139,,,PASS
10232367,S10,U000161,,,PASS
10239524,S40,U000131,,,PASS
10246216,S20,U000149,,,PASS
10251381,S30,U000140,,,PASS
10282426,S10,U000162,,,PASS
10287282,S40,U000132,,,PASS
10289949,S20,U000150,,,PASS
10331554,S30,U000141,,,PASS
10336576,S10,U000163,,,PASS
10354438,S40,U000133,,,PASS
10365875,S20,U000151,,,PASS
10389269,S30,U000142,WELD_MISALIGNMENT,4,FAIL
10398481,S40,U000134,WELD_MISALIGNMENT,4,FAIL
10409014,S10,U000164,WELD_MISALIGNMENT,4,FAIL
10423462,S20,U000152,,,PASS
10457121,S10,U000165,,,PASS
10466921,S30,U000143,,,PASS
10470403,S20,U000153,,,PASS
10472035,S40,U000135,,,PASS
10511485,S10,U000166,,,PASS
10530144,S40,U000136,,,PASS
10530553,S30,U000144,,,PASS
10546709,S20,U000154,,,PASS
10570067,S10,U000167,,,PASS
10588860,S30,U000145,,,PASS
10592462,S20,U000155,,,PASS
10605828,S40,U000137,,,PASS
10634437,S10,U000168,,,PASS
10659497,S30,U000146,,,PASS
10661012,S40,U000138,,,PASS
10664014,S20,U000156,WELD_MISALIGNMENT,4,FAIL
10682646,S10,U000169,,,PASS
10725378,S30,U000147,,,PASS
10729955,S20,U000157,,,PASS
10748211,S10,U000170,,,PASS
10756673,S40,U000139,,,PASS
10772387,S20,U000158,,,PASS
10773678,S30,U000148,WELD_MISALIGNMENT,4,FAIL
10815764,S40,U000140,,,PASS
10825711,S10,U000171,,,PASS
10836588,S30,U000149,,,PASS
10837420,S20,U000159,,,PASS
10861994,S40,U000141,,,PASS
10885861,S10,U000172,,,PASS
10887241,S30,U000150,,,PASS
10904271,S20,U000160,,,PASS
10915807,S40,U000142,WELD_MISALIGNMENT,4,FAIL
10939886,S30,U000151,,,PASS
10945604,S10,U000173,,,PASS
10956043,S20,U000161,,,PASS
10998725,S40,U000143,,,PASS
11014297,S30,U000152,,,PASS
11015949,S20,U000162,,,PASS
11048377,S10,U000174,,,PASS
11049101,S40,U000144,,,PASS
11060400,S30,U000153,,,PASS
11075399,S20,U000163,,,PASS
11108399,S40,U000145,,,PASS
11109020,S30,U000154,,,PASS
11112670,S10,U000175,WELD_MISALIGNMENT,4,FAIL
11147191,S20,U000164,WELD_MISALIGNMENT,4,FAIL
11157288,S10,U000176,,,PASS
11163988,S40,U000146,,,PASS
11170744,S30,U000155,,,PASS
11197951,S20,U000165,,,PASS
11218329,S10,U000177,,,PASS
11227194,S40,U000147,,,PASS
11233594,S30,U000156,WELD_MISALIGNMENT,4,FAIL
11247840,S20,U000166,,,PASS
11282824,S10,U000178,,,PASS
11284677,S40,U000148,WELD_MISALIGNMENT,4,FAIL
11312545,S30,U000157,,,PASS
11320926,S20,U000167,,,PASS
11357342,S40,U000149,,,PASS
11366858,S20,U000168,,,PASS
11367408,S30,U000158,,,PASS
11369566,S10,U000179,,,PASS
11410990,S10,U000180,,,PASS
11437297,S30,U000159,,,PASS
11439712,S40,U000150,,,PASS
11471731,S10,U000181,,,PASS
11475224,S20,U000169,,,PASS
11485689,S30,U000160,,,PASS
11493554,S40,U000151,,,PASS
11521270,S10,U000182,,,PASS
11538786,S20,U000170,,,PASS
11560922,S40,U000152,,,PASS
11571930,S30,U000161,,,PASS
11595879,S10,U000183,,,PASS
11597062,S20,U000171,,,PASS
11635987,S30,U000162,,,PASS
11639836,S40,U000153,,,PASS
11657770,S20,U000172,,,PASS
11667572,S10,U000184,,,PASS
11686053,S30,U000163,,,PASS
11710674,S40,U000154,,,PASS
11714783,S10,U000185,,,PASS
11722380,S20,U000173,,,PASS
11748911,S30,U000164,,,PASS
11760284,S40,U000155,,,PASS
11779893,S20,U000174,,,PASS
11803113,S30,U000165,,,PASS
11808843,S10,U000186,,,PASS
11809578,S40,U000156,,,PASS
11860727,S30,U000166,,,PASS
11865439,S20,U000175,,,PASS
11869794,S40,U000157,,,PASS
11889483,S10,U000187,,,PASS
11912950,S20,U000176,,,PASS
11932514,S30,U000167,,,PASS
11938468,S40,U000158,,,PASS
11940770,S10,U000188,WELD_MISALIGNMENT,4,FAIL
11988539,S20,U000177,WELD_MISALIGNMENT,4,FAIL
11990711,S10,U000189,WELD_MISALIGNMENT,4,FAIL
12004461,S30,U000168,,,PASS
12009302,S40,U000159,,,PASS
12040258,S10,U000190,,,PASS
12061868,S30,U000169,,,PASS
12086888,S20,U000178,,,PASS
12087697,S40,U000160,,,PASS
12112587,S10,U000191,,,PASS
12135017,S40,U000161,,,PASS
12137340,S20,U000179,,,PASS
12138130,S30,U000170,,,PASS
12171000,S10,U000192,,,PASS
12191835,S40,U000162,,,PASS
12209688,S30,U000171,,,PASS
12209855,S20,U000180,,,PASS
12223019,S10,U000193,,,PASS
12261281,S40,U000163,,,PASS
12266946,S20,U000181,,,PASS
12276299,S10,U000194,,,PASS
12303887,S30,U000172,,,PASS
12314357,S20,U000182,,,PASS
12323503,S40,U000164,WELD_MISALIGNMENT,4,FAIL
12332340,S10,U000195,,,PASS
12358334,S30,U000173,,,PASS
12376708,S20,U000183,,,PASS
12394594,S40,U000165,,,PASS
12410293,S10,U000196,,,PASS
12422119,S30,U000174,,,PASS
12438649,S20,U000184,,,PASS
12451174,S40,U000166,,,PASS
12495006,S30,U000175,WELD_MISALIGNMENT,4,FAIL
12499476,S40,U000167,,,PASS
12499675,S10,U000197,,,PASS
12521955,S20,U000185,,,PASS
12535096,S30,U000176,,,PASS
12550197,S10,U000198,,,PASS
12553694,S40,U000168,,,PASS
12566485,S20,U000186,,,PASS
12595696,S30,U000177,,,PASS
12601003,S40,U000169,,,PASS
12610279,S10,U000199,WELD_MISALIGNMENT,4,FAIL
12638787,S20,U000187,,,PASS
12664962,S40,U000170,,,PASS
12680982,S30,U000178,,,PASS
12686897,S10,U000200,,,PASS
12696502,S20,U000188,,,PASS
12728276,S40,U000171,,,PASS
12730194,S30,U000179,,,PASS
12733757,S10,U000201,,,PASS
12776656,S20,U000189,WELD_MISALIGNMENT,4,FAIL
12789374,S40,U000172,,,PASS
12794795,S30,U000180,,,PASS
12795007,S10,U000202,,,PASS
12823799,S20,U000190,,,PASS
12849348,S30,U000181,,,PASS
12851890,S40,U000173,,,PASS
12872944,S10,U000203,,,PASS
12873412,S20,U000191,,,PASS
12897211,S30,U000182,,,PASS
12916499,S10,U000204,,,PASS
12927480,S40,U000174,,,PASS
12937644,S20,U000192,,,PASS
12949080,S30,U000183,,,PASS
12965096,S10,U000205,,,PASS
12987211,S40,U000175,WELD_MISALIGNMENT,4,FAIL
12997172,S20,U000193,,,PASS
13030043,S30,U000184,,,PASS
13039626,S10,U000206,,,PASS
13060887,S40,U000176,,,PASS
13060962,S20,U000194,,,PASS
13087993,S30,U000185,,,PASS
13088581,S10,U000207,,,PASS
13116226,S40,U000177,WELD_MISALIGNMENT,4,FAIL
13125276,S20,U000195,,,PASS
13132905,S30,U000186,,,PASS
13138711,S10,U000208,,,PASS
13184307,S40,U000178,,,PASS
13188424,S20,U000196,,,PASS
13192782,S10,U000209,,,PASS
13194061,S30,U000187,,,PASS
13232812,S40,U000179,,,PASS
13244546,S20,U000197,WELD_MISALIGNMENT,4,FAIL
13265024,S30,U000188,,,PASS
13273751,S10,U000210,,,PASS
13311643,S20,U000198,,,PASS
13315048,S40,U000180,,,PASS
13322495,S30,U000189,,,PASS
13323070,S10,U000211,,,PASS
13357410,S20,U000199,WELD_MISALIGNMENT,4,FAIL
13371355,S10,U000212,,,PASS
13377999,S40,U000181,,,PASS
13396180,S30,U000190,,,PASS
13427761,S40,U000182,,,PASS
13433190,S20,U000200,,,PASS
13435668,S10,U000213,,,PASS
13462426,S30,U000191,,,PASS
13480012,S10,U000214,,,PASS
13491259,S40,U000183,,,PASS
13491509,S20,U000201,,,PASS
13517301,S30,U000192,,,PASS
13535070,S10,U000215,,,PASS
13542630,S40,U000184,,,PASS
13559354,S20,U000202,,,PASS
