timestamp_ms,station_id,sensor_type,value,unit
9031,S11,TORQUE,3.25255,Nm
9306,S20,VIBRATION,0.156609,g
9306,S20,TEMPERATURE,39.6999,C
9306,S20,CURRENT,2.31168,A
9306,S20,TORQUE,4.50258,Nm
9345,S16,VIBRATION,0.188809,g
9345,S16,TEMPERATURE,39.9481,C
9345,S16,CURRENT,2.48655,A
9345,S16,TORQUE,3.31227,Nm
9368,S05,VIBRATION,0.258233,g
9368,S05,TEMPERATURE,39.787,C
9368,S05,CURRENT,2.43983,A
9368,S05,TORQUE,4.91079,Nm
9631,S03,VIBRATION,0.242052,g
9631,S03,TEMPERATURE,39.6889,C
9631,S03,CURRENT,2.27807,A
9631,S03,TORQUE,3.38777,Nm
9701,S15,VIBRATION,0.186877,g
9701,S15,TEMPERATURE,39.6549,C
9701,S15,CURRENT,2.25678,A
9701,S15,TORQUE,3.71987,Nm
9717,S07,VIBRATION,0.144242,g
9717,S07,TEMPERATURE,39.9616,C
9717,S07,CURRENT,2.28578,A
9717,S07,TORQUE,4.3374,Nm
10011,S17,VIBRATION,0.22103,g
10011,S17,TEMPERATURE,39.8923,C
10011,S17,CURRENT,2.31525,A
10011,S17,TORQUE,4.26061,Nm
10042,S25,VIBRATION,0.149552,g
10042,S25,TEMPERATURE,39.6434,C
10042,S25,CURRENT,2.28871,A
10042,S25,TORQUE,3.66063,Nm
10270,S28,VIBRATION,0.121992,g
10270,S28,TEMPERATURE,39.6565,C
10270,S28,CURRENT,2.16432,A
10270,S28,TORQUE,3.23059,Nm
10285,S26,VIBRATION,0.193469,g
10285,S26,TEMPERATURE,39.9616,C
10285,S26,CURRENT,2.14791,A
10285,S26,TORQUE,3.38702,Nm
10294,S06,VIBRATION,0.154375,g
10294,S06,TEMPERATURE,39.325,C
10294,S06,CURRENT,2.34499,A
10294,S06,TORQUE,3.74999,Nm
10327,S12,VIBRATION,0.234383,g
10327,S12,TEMPERATURE,39.8086,C
10327,S12,CURRENT,2.36355,A
10327,S12,TORQUE,4.32593,Nm
10628,S02,VIBRATION,0.174911,g
10628,S02,TEMPERATURE,39.799,C
10628,S02,CURRENT,2.40229,A
10628,S02,TORQUE,4.08635,Nm
10808,S19,VIBRATION,0.215296,g
10808,S19,TEMPERATURE,39.8419,C
10808,S19,CURRENT,2.30549,A
10808,S19,TORQUE,3.29633,Nm
10872,S01,VIBRATION,1.0153,g
10872,S01,TEMPERATURE,44.3505,C
10872,S01,CURRENT,14.2921,A
10872,S01,TORQUE,53.8021,Nm
10894,S22,VIBRATION,0.184241,g
10894,S22,TEMPERATURE,39.9173,C
10894,S22,CURRENT,2.2801,A
10894,S22,TORQUE,3.58318,Nm
11029,S23,VIBRATION,0.125193,g
11029,S23,TEMPERATURE,39.767,C
11029,S23,CURRENT,2.30683,A
11029,S23,TORQUE,3.52393,Nm
11100,S29,VIBRATION,0.205894,g
11100,S29,TEMPERATURE,40.0796,C
11100,S29,CURRENT,2.12034,A
11100,S29,TORQUE,3.71521,Nm
18952,S15,VIBRATION,0.17218,g
18952,S15,TEMPERATURE,39.5496,C
18952,S15,CURRENT,2.12324,A
18952,S15,TORQUE,1.95284,Nm
19132,S16,VIBRATION,0.191719,g
19132,S16,TEMPERATURE,39.7973,C
19132,S16,CURRENT,2.36528,A
19132,S16,TORQUE,1.10667,Nm
19344,S11,VIBRATION,0.17435,g
19344,S11,TEMPERATURE,39.5765,C
19344,S11,CURRENT,2.35982,A
19344,S11,TORQUE,0.620429,Nm
19368,S20,VIBRATION,0.174342,g
19368,S20,TEMPERATURE,39.8849,C
19368,S20,CURRENT,2.32956,A
19368,S20,TORQUE,1.18573,Nm
19377,S26,VIBRATION,0.21622,g
19377,S26,TEMPERATURE,39.853,C
19377,S26,CURRENT,2.21905,A
19377,S26,TORQUE,0.322314,Nm
19446,S03,VIBRATION,0.217144,g
19446,S03,TEMPERATURE,39.424,C
19446,S03,CURRENT,2.06362,A
19446,S03,TORQUE,1.00408,Nm
19750,S05,VIBRATION,0.211147,g
19750,S05,TEMPERATURE,39.728,C
19750,S05,CURRENT,2.13303,A
19750,S05,TORQUE,1.64567,Nm
19893,S25,VIBRATION,0.200938,g
19893,S25,TEMPERATURE,39.6504,C
19893,S25,CURRENT,2.05376,A
19893,S25,TORQUE,1.247,Nm
19941,S01,VIBRATION,1.13116,g
19941,S01,TEMPERATURE,46.2924,C
19941,S01,CURRENT,14.6168,A
19941,S01,TORQUE,54.5806,Nm
20082,S07,VIBRATION,0.163631,g
20082,S07,TEMPERATURE,39.9053,C
20082,S07,CURRENT,2.16998,A
20082,S07,TORQUE,1.32005,Nm
20166,S17,VIBRATION,0.22307,g
20166,S17,TEMPERATURE,39.5576,C
20166,S17,CURRENT,2.27823,A
20166,S17,TORQUE,1.37737,Nm
20573,S02,VIBRATION,0.164033,g
20573,S02,TEMPERATURE,39.8038,C
20573,S02,CURRENT,2.15159,A
20573,S02,TORQUE,2.01203,Nm
20610,S29,VIBRATION,0.230114,g
20610,S29,TEMPERATURE,39.9909,C
20610,S29,CURRENT,2.24927,A
20610,S29,TORQUE,1.29551,Nm
20611,S06,VIBRATION,0.165419,g
20611,S06,TEMPERATURE,39.0757,C
20611,S06,CURRENT,2.19599,A
20611,S06,TORQUE,0.134148,Nm
20843,S28,VIBRATION,0.168516,g
20843,S28,TEMPERATURE,39.5254,C
20843,S28,CURRENT,2.18291,A
20843,S28,TORQUE,1.31368,Nm
21299,S12,VIBRATION,0.221331,g
21299,S12,TEMPERATURE,39.8678,C
21299,S12,CURRENT,2.22295,A
21299,S12,TORQUE,0.906557,Nm
21383,S19,VIBRATION,0.228751,g
21383,S19,TEMPERATURE,39.6399,C
21383,S19,CURRENT,2.24359,A
21383,S19,TORQUE,1.53766,Nm
21564,S22,VIBRATION,0.138785,g
21564,S22,TEMPERATURE,39.5355,C
21564,S22,CURRENT,2.33245,A
21564,S22,TORQUE,1.17718,Nm
21703,S23,VIBRATION,0.159049,g
21703,S23,TEMPERATURE,39.6879,C
21703,S23,CURRENT,2.10128,A
21703,S23,TORQUE,1.48592,Nm
27619,S04,VIBRATION,0.145682,g
27619,S04,TEMPERATURE,39.673,C
28257,S27,VIBRATION,0.200101,g
28257,S27,TEMPERATURE,39.889,C
28468,S11,VIBRATION,0.258531,g
28468,S11,TEMPERATURE,39.6616,C
28468,S11,CURRENT,2.04037,A
28468,S11,TORQUE,0.0527362,Nm
28534,S26,VIBRATION,0.243185,g
28534,S26,TEMPERATURE,39.8843,C
28534,S26,CURRENT,2.37143,A
28534,S26,TORQUE,0.486204,Nm
28991,S17,VIBRATION,0.263829,g
28991,S17,TEMPERATURE,39.3413,C
28991,S17,CURRENT,2.47708,A
28991,S17,TORQUE,0.186443,Nm
29378,S05,VIBRATION,0.185106,g
29378,S05,TEMPERATURE,39.806,C
29378,S05,CURRENT,1.96763,A
29378,S05,TORQUE,1.2772,Nm
29382,S25,VIBRATION,0.171948,g
29382,S25,TEMPERATURE,39.7998,C
29382,S25,CURRENT,2.24197,A
29382,S25,TORQUE,0.508889,Nm
29679,S20,VIBRATION,0.209331,g
29679,S20,TEMPERATURE,39.4681,C
29679,S20,CURRENT,2.20752,A
29679,S20,TORQUE,0.0651462,Nm
29738,S03,VIBRATION,0.184163,g
29738,S03,TEMPERATURE,39.3409,C
29738,S03,CURRENT,2.15432,A
29738,S03,TORQUE,0,Nm
29765,S15,VIBRATION,0.203659,g
29765,S15,TEMPERATURE,39.5284,C
29765,S15,CURRENT,2.2699,A
29765,S15,TORQUE,0.76009,Nm
30070,S16,VIBRATION,0.186232,g
30070,S16,TEMPERATURE,39.3777,C
30070,S16,CURRENT,2.22277,A
30070,S16,TORQUE,0,Nm
30089,S07,VIBRATION,0.16363,g
30089,S07,TEMPERATURE,39.9228,C
30089,S07,CURRENT,2.22558,A
30089,S07,TORQUE,0,Nm
30182,S01,VIBRATION,1.08194,g
30182,S01,TEMPERATURE,48.0662,C
30182,S01,CURRENT,14.2506,A
30182,S01,TORQUE,55.0862,Nm
30374,S12,VIBRATION,0.197042,g
30374,S12,TEMPERATURE,39.8544,C
30374,S12,CURRENT,2.0621,A
30374,S12,TORQUE,1.17776,Nm
30442,S06,VIBRATION,0.126046,g
30442,S06,TEMPERATURE,39.0378,C
30442,S06,CURRENT,2.22759,A
30442,S06,TORQUE,0.291938,Nm
30459,S28,VIBRATION,0.141454,g
30459,S28,TEMPERATURE,39.5319,C
30459,S28,CURRENT,2.13347,A
30459,S28,TORQUE,0.406631,Nm
30560,S22,VIBRATION,0.142266,g
30560,S22,TEMPERATURE,39.5393,C
30560,S22,CURRENT,2.30061,A
30560,S22,TORQUE,0.239519,Nm
30655,S02,VIBRATION,0.153812,g
30655,S02,TEMPERATURE,39.5526,C
30655,S02,CURRENT,2.13929,A
30655,S02,TORQUE,0.773625,Nm
30715,S31,VIBRATION,0.146676,g
30715,S31,TEMPERATURE,39.6421,C
30980,S21,VIBRATION,0.220134,g
30980,S21,TEMPERATURE,39.8851,C
31160,S32,VIBRATION,0.182393,g
31160,S32,TEMPERATURE,39.8565,C
31184,S10,VIBRATION,0.201752,g
31184,S10,TEMPERATURE,39.6735,C
31428,S29,VIBRATION,0.210639,g
31428,S29,TEMPERATURE,39.8682,C
31428,S29,CURRENT,2.36217,A
31428,S29,TORQUE,0.413866,Nm
31711,S23,VIBRATION,0.233717,g
31711,S23,TEMPERATURE,39.6601,C
31711,S23,CURRENT,2.32843,A
31711,S23,TORQUE,0.8147,Nm
31848,S19,VIBRATION,0.192989,g
31848,S19,TEMPERATURE,39.3623,C
31848,S19,CURRENT,2.38491,A
31848,S19,TORQUE,0.246505,Nm
32305,S09,VIBRATION,0.128295,g
32305,S09,TEMPERATURE,39.8803,C
32790,S14,VIBRATION,0.242235,g
32790,S14,TEMPERATURE,39.6906,C
38500,S25,VIBRATION,0.178726,g
38500,S25,TEMPERATURE,39.5928,C
38500,S25,CURRENT,2.26328,A
38500,S25,TORQUE,0,Nm
38625,S11,VIBRATION,0.202552,g
38625,S11,TEMPERATURE,39.3976,C
38625,S11,CURRENT,2.3172,A
38625,S11,TORQUE,0.86671,Nm
39424,S20,VIBRATION,0.173998,g
39424,S20,TEMPERATURE,39.4065,C
39424,S20,CURRENT,2.18198,A
39424,S20,TORQUE,0.458414,Nm
39584,S28,VIBRATION,0.176924,g
39584,S28,TEMPERATURE,39.3012,C
39584,S28,CURRENT,2.23541,A
39584,S28,TORQUE,0,Nm
39604,S17,VIBRATION,0.26478,g
39604,S17,TEMPERATURE,39.3372,C
39604,S17,CURRENT,2.20849,A
39604,S17,TORQUE,0.00854152,Nm
39620,S01,VIBRATION,1.13339,g
39620,S01,TEMPERATURE,49.9577,C
39620,S01,CURRENT,14.342,A
39620,S01,TORQUE,55.3274,Nm
39622,S26,VIBRATION,0.210139,g
39622,S26,TEMPERATURE,39.7607,C
39622,S26,CURRENT,2.21172,A
39622,S26,TORQUE,0.110286,Nm
39676,S16,VIBRATION,0.175431,g
39676,S16,TEMPERATURE,39.1823,C
39676,S16,CURRENT,2.25146,A
39676,S16,TORQUE,0,Nm
39819,S22,VIBRATION,0.181659,g
39819,S22,TEMPERATURE,39.6381,C
39819,S22,CURRENT,2.25678,A
39819,S22,TORQUE,0.197531,Nm
39926,S05,VIBRATION,0.159138,g
39926,S05,TEMPERATURE,39.777,C
39926,S05,CURRENT,2.15661,A
39926,S05,TORQUE,0,Nm
40029,S03,VIBRATION,0.189488,g
40029,S03,TEMPERATURE,39.3571,C
40029,S03,CURRENT,2.26355,A
40029,S03,TORQUE,0,Nm
40692,S15,VIBRATION,0.115611,g
40692,S15,TEMPERATURE,39.4572,C
40692,S15,CURRENT,2.29352,A
40692,S15,TORQUE,0.416504,Nm
40782,S07,VIBRATION,0.123347,g
40782,S07,TEMPERATURE,39.9753,C
40782,S07,CURRENT,2.10164,A
40782,S07,TORQUE,0.655175,Nm
40985,S29,VIBRATION,0.194709,g
40985,S29,TEMPERATURE,39.6161,C
40985,S29,CURRENT,2.1123,A
40985,S29,TORQUE,0.325611,Nm
41108,S12,VIBRATION,0.242062,g
41108,S12,TEMPERATURE,39.7098,C
41108,S12,CURRENT,2.26129,A
41108,S12,TORQUE,0.697154,Nm
41159,S02,VIBRATION,0.792239,g
41159,S02,TEMPERATURE,41.9945,C
41159,S02,CURRENT,12.7738,A
41159,S02,TORQUE,39.1868,Nm
41578,S06,VIBRATION,0.161776,g
41578,S06,TEMPERATURE,39.0623,C
41578,S06,CURRENT,2.25718,A
41578,S06,TORQUE,0.534114,Nm
41858,S23,VIBRATION,0.190933,g
41858,S23,TEMPERATURE,39.5065,C
41858,S23,CURRENT,2.07683,A
41858,S23,TORQUE,0.0602734,Nm
42348,S19,VIBRATION,0.107236,g
42348,S19,TEMPERATURE,39.1523,C
42348,S19,CURRENT,2.35058,A
42348,S19,TORQUE,0.913626,Nm
48375,S20,VIBRATION,0.186919,g
48375,S20,TEMPERATURE,39.3572,C
48375,S20,CURRENT,1.8394,A
48375,S20,TORQUE,0.0792026,Nm
48789,S25,VIBRATION,0.198383,g
48789,S25,TEMPERATURE,39.5186,C
48789,S25,CURRENT,2.32086,A
48789,S25,TORQUE,0.189013,Nm
48917,S11,VIBRATION,0.213298,g
48917,S11,TEMPERATURE,39.3573,C
48917,S11,CURRENT,2.06,A
48917,S11,TORQUE,0.513796,Nm
49434,S28,VIBRATION,0.121994,g
49434,S28,TEMPERATURE,38.9389,C
49434,S28,CURRENT,2.35485,A
49434,S28,TORQUE,0,Nm
49474,S16,VIBRATION,0.198689,g
49474,S16,TEMPERATURE,39.1316,C
49474,S16,CURRENT,2.36323,A
49474,S16,TORQUE,0,Nm
49595,S03,VIBRATION,0.145503,g
49595,S03,TEMPERATURE,39.1969,C
49595,S03,CURRENT,2.27024,A
49595,S03,TORQUE,0,Nm
49607,S01,VIBRATION,1.14693,g
49607,S01,TEMPERATURE,51.5173,C
49607,S01,CURRENT,14.4997,A
49607,S01,TORQUE,55.6899,Nm
49864,S15,VIBRATION,0.193554,g
49864,S15,TEMPERATURE,39.2924,C
49864,S15,CURRENT,2.43619,A
49864,S15,TORQUE,0,Nm
49905,S26,VIBRATION,0.189588,g
49905,S26,TEMPERATURE,39.5728,C
49905,S26,CURRENT,2.2851,A
49905,S26,TORQUE,0,Nm
50406,S17,VIBRATION,0.266646,g
50406,S17,TEMPERATURE,39.5111,C
50406,S17,CURRENT,2.07226,A
50406,S17,TORQUE,1.19078,Nm
50466,S12,VIBRATION,0.170973,g
50466,S12,TEMPERATURE,39.6465,C
50466,S12,CURRENT,2.10801,A
50466,S12,TORQUE,0,Nm
50472,S29,VIBRATION,0.16074,g
50472,S29,TEMPERATURE,39.5636,C
50472,S29,CURRENT,2.09184,A
50472,S29,TORQUE,0.55262,Nm
50677,S22,VIBRATION,0.188433,g
50677,S22,TEMPERATURE,39.4027,C
50677,S22,CURRENT,2.14129,A
50677,S22,TORQUE,0,Nm
51045,S05,VIBRATION,0.115731,g
51045,S05,TEMPERATURE,39.5555,C
51045,S05,CURRENT,2.17183,A
51045,S05,TORQUE,0.433061,Nm
51445,S06,VIBRATION,0.200882,g
51445,S06,TEMPERATURE,39.0741,C
51445,S06,CURRENT,2.13537,A
51445,S06,TORQUE,0.0811403,Nm
51933,S07,VIBRATION,0.124802,g
51933,S07,TEMPERATURE,40.0746,C
51933,S07,CURRENT,2.48575,A
51933,S07,TORQUE,0,Nm
52285,S02,VIBRATION,1.02311,g
52285,S02,TEMPERATURE,44.2061,C
52285,S02,CURRENT,14.2521,A
52285,S02,TORQUE,50.5703,Nm
52488,S23,VIBRATION,0.20891,g
52488,S23,TEMPERATURE,39.2187,C
52488,S23,CURRENT,2.3374,A
52488,S23,TORQUE,0,Nm
52578,S19,VIBRATION,0.161962,g
52578,S19,TEMPERATURE,38.8985,C
52578,S19,CURRENT,2.19312,A
52578,S19,TORQUE,0.33719,Nm
58190,S04,VIBRATION,0.245956,g
58190,S04,TEMPERATURE,39.7329,C
58582,S16,VIBRATION,0.221613,g
58582,S16,TEMPERATURE,39.0937,C
58582,S16,CURRENT,2.28771,A
58582,S16,TORQUE,0,Nm
58624,S20,VIBRATION,0.217577,g
58624,S20,TEMPERATURE,39.135,C
58624,S20,CURRENT,2.39301,A
58624,S20,TORQUE,0.0100481,Nm
58823,S01,VIBRATION,1.12917,g
58823,S01,TEMPERATURE,52.7279,C
58823,S01,CURRENT,14.436,A
58823,S01,TORQUE,54.5817,Nm
58827,S31,VIBRATION,0.189944,g
58827,S31,TEMPERATURE,39.4279,C
59157,S25,VIBRATION,0.168981,g
59157,S25,TEMPERATURE,39.613,C
59157,S25,CURRENT,2.16982,A
59157,S25,TORQUE,0.0851474,Nm
59184,S15,VIBRATION,0.205498,g
59184,S15,TEMPERATURE,39.337,C
59184,S15,CURRENT,2.31199,A
59184,S15,TORQUE,0.591215,Nm
59253,S28,VIBRATION,0.176766,g
59253,S28,TEMPERATURE,38.8579,C
59253,S28,CURRENT,2.17494,A
59253,S28,TORQUE,0,Nm
59253,S03,VIBRATION,0.151539,g
59253,S03,TEMPERATURE,39.3078,C
59253,S03,CURRENT,2.08627,A
59253,S03,TORQUE,0.272733,Nm
59269,S17,VIBRATION,0.249396,g
59269,S17,TEMPERATURE,39.5807,C
59269,S17,CURRENT,2.48835,A
59269,S17,TORQUE,0.465329,Nm
59374,S09,VIBRATION,0.130475,g
59374,S09,TEMPERATURE,39.9971,C
59621,S11,VIBRATION,0.180352,g
59621,S11,TEMPERATURE,39.3142,C
59621,S11,CURRENT,2.05768,A
59621,S11,TORQUE,0,Nm
60040,S21,VIBRATION,0.242703,g
60040,S21,TEMPERATURE,39.7276,C
60060,S22,VIBRATION,0.236411,g
60060,S22,TEMPERATURE,39.3642,C
60060,S22,CURRENT,2.24255,A
60060,S22,TORQUE,0.43182,Nm
60110,S29,VIBRATION,0.153948,g
60110,S29,TEMPERATURE,39.658,C
60110,S29,CURRENT,2.24491,A
60110,S29,TORQUE,0.574831,Nm
60470,S06,VIBRATION,0.148623,g
60470,S06,TEMPERATURE,39.1782,C
60470,S06,CURRENT,2.16125,A
60470,S06,TORQUE,0,Nm
60517,S27,VIBRATION,0.110679,g
60517,S27,TEMPERATURE,39.8454,C
60653,S12,VIBRATION,0.103565,g
60653,S12,TEMPERATURE,39.6061,C
60653,S12,CURRENT,2.35002,A
60653,S12,TORQUE,0.0773343,Nm
61028,S26,VIBRATION,0.201659,g
61028,S26,TEMPERATURE,39.5451,C
61028,S26,CURRENT,2.41662,A
61028,S26,TORQUE,0.994272,Nm
61251,S02,VIBRATION,1.07731,g
61251,S02,TEMPERATURE,46.1991,C
61251,S02,CURRENT,14.6281,A
61251,S02,TORQUE,53.9729,Nm
61864,S10,VIBRATION,0.210284,g
61864,S10,TEMPERATURE,39.6065,C
61944,S05,VIBRATION,0.120506,g
61944,S05,TEMPERATURE,39.8507,C
61944,S05,CURRENT,2.24813,A
61944,S05,TORQUE,0.174224,Nm
62047,S07,VIBRATION,0.150201,g
62047,S07,TEMPERATURE,39.8689,C
62047,S07,CURRENT,2.00245,A
62047,S07,TORQUE,0,Nm
62301,S19,VIBRATION,0.15862,g
62301,S19,TEMPERATURE,38.8972,C
62301,S19,CURRENT,2.4195,A
62301,S19,TORQUE,0,Nm
63398,S32,VIBRATION,0.182472,g
63398,S32,TEMPERATURE,39.9447,C
63466,S23,VIBRATION,0.148564,g
63466,S23,TEMPERATURE,38.9129,C
63466,S23,CURRENT,2.30601,A
63466,S23,TORQUE,0,Nm
65436,S14,VIBRATION,0.217564,g
65436,S14,TEMPERATURE,39.469,C
67883,S20,VIBRATION,0.183036,g
67883,S20,TEMPERATURE,39.2004,C
67883,S20,CURRENT,2.08363,A
67883,S20,TORQUE,0,Nm
68158,S01,VIBRATION,1.161,g
68158,S01,TEMPERATURE,53.7895,C
68158,S01,CURRENT,14.5817,A
68158,S01,TORQUE,54.745,Nm
68266,S03,VIBRATION,0.215556,g
68266,S03,TEMPERATURE,39.5857,C
68266,S03,CURRENT,2.2275,A
68266,S03,TORQUE,0.599654,Nm
68334,S28,VIBRATION,0.240623,g
68334,S28,TEMPERATURE,38.6686,C
68334,S28,CURRENT,2.28559,A
68334,S28,TORQUE,0,Nm
68722,S15,VIBRATION,0.222207,g
68722,S15,TEMPERATURE,39.3146,C
68722,S15,CURRENT,2.24482,A
68722,S15,TORQUE,0,Nm
69295,S16,VIBRATION,0.202236,g
69295,S16,TEMPERATURE,39.3525,C
69295,S16,CURRENT,2.36371,A
69295,S16,TORQUE,0.576628,Nm
69577,S06,VIBRATION,0.145864,g
69577,S06,TEMPERATURE,39.1217,C
69577,S06,CURRENT,2.40374,A
69577,S06,TORQUE,0,Nm
69788,S17,VIBRATION,0.232687,g
69788,S17,TEMPERATURE,39.5724,C
69788,S17,CURRENT,2.31419,A
69788,S17,TORQUE,0.658976,Nm
69889,S11,VIBRATION,0.230349,g
69889,S11,TEMPERATURE,39.0665,C
69889,S11,CURRENT,2.04456,A
69889,S11,TORQUE,0,Nm
70172,S25,VIBRATION,0.193459,g
70172,S25,TEMPERATURE,39.4723,C
70172,S25,CURRENT,2.10176,A
70172,S25,TORQUE,0.413475,Nm
70229,S29,VIBRATION,0.151554,g
70229,S29,TEMPERATURE,39.3482,C
70229,S29,CURRENT,2.46127,A
70229,S29,TORQUE,0.611521,Nm
70765,S22,VIBRATION,0.183167,g
70765,S22,TEMPERATURE,39.1727,C
70765,S22,CURRENT,2.29671,A
70765,S22,TORQUE,0.184137,Nm
70860,S02,VIBRATION,1.15893,g
70860,S02,TEMPERATURE,48.0402,C
70860,S02,CURRENT,14.5078,A
70860,S02,TORQUE,55.5099,Nm
70946,S26,VIBRATION,0.175386,g
70946,S26,TEMPERATURE,39.4448,C
70946,S26,CURRENT,2.44615,A
70946,S26,TORQUE,0.68132,Nm
71037,S12,VIBRATION,0.171384,g
71037,S12,TEMPERATURE,39.4889,C
71037,S12,CURRENT,2.14475,A
71037,S12,TORQUE,0.0690572,Nm
71276,S07,VIBRATION,0.172773,g
71276,S07,TEMPERATURE,39.6522,C
71276,S07,CURRENT,2.31358,A
71276,S07,TORQUE,0.0496752,Nm
72182,S05,VIBRATION,0.131456,g
72182,S05,TEMPERATURE,39.7419,C
72182,S05,CURRENT,2.15961,A
72182,S05,TORQUE,0.72156,Nm
73221,S19,VIBRATION,0.195496,g
73221,S19,TEMPERATURE,38.7741,C
73221,S19,CURRENT,2.05224,A
73221,S19,TORQUE,0.514929,Nm
73433,S23,VIBRATION,0.155938,g
73433,S23,TEMPERATURE,38.881,C
73433,S23,CURRENT,2.17825,A
73433,S23,TORQUE,0,Nm
77006,S01,VIBRATION,1.17574,g
77006,S01,TEMPERATURE,54.6974,C
77006,S01,CURRENT,14.3376,A
77006,S01,TORQUE,54.5815,Nm
77216,S28,VIBRATION,0.209366,g
77216,S28,TEMPERATURE,38.5298,C
77216,S28,CURRENT,1.93737,A
77216,S28,TORQUE,0.203331,Nm
78278,S16,VIBRATION,0.232495,g
78278,S16,TEMPERATURE,39.2742,C
78278,S16,CURRENT,2.09755,A
78278,S16,TORQUE,0.0697904,Nm
78413,S20,VIBRATION,0.192165,g
78413,S20,TEMPERATURE,39.1509,C
78413,S20,CURRENT,2.23707,A
78413,S20,TORQUE,0.0848274,Nm
78544,S15,VIBRATION,0.228871,g
78544,S15,TEMPERATURE,39.1755,C
78544,S15,CURRENT,2.13076,A
78544,S15,TORQUE,0,Nm
78738,S03,VIBRATION,0.800121,g
78738,S03,TEMPERATURE,42.2561,C
78738,S03,CURRENT,12.6751,A
78738,S03,TORQUE,38.9856,Nm
79327,S11,VIBRATION,0.242145,g
79327,S11,TEMPERATURE,38.9507,C
79327,S11,CURRENT,2.17433,A
79327,S11,TORQUE,0,Nm
79766,S17,VIBRATION,0.198656,g
79766,S17,TEMPERATURE,39.3858,C
79766,S17,CURRENT,2.12827,A
79766,S17,TORQUE,0.801222,Nm
80012,S06,VIBRATION,0.169754,g
