unit_id,created_at_ms,vehicle_model,supplier_batch
U000186,6822992,MODEL_A,BATCH_01
U000187,6862256,MODEL_A,BATCH_01
U000188,6899542,MODEL_A,BATCH_01
U000189,6939352,MODEL_A,BATCH_02
U000190,6980418,MODEL_B,BATCH_01
U000191,7019886,MODEL_A,BATCH_01
U000192,7055633,MODEL_A,BATCH_01
U000193,7090261,MODEL_A,BATCH_01
U000194,7125473,MODEL_A,BATCH_01
U000195,7164142,MODEL_B,BATCH_01
U000196,7199229,MODEL_A,BATCH_02
U000197,7241362,MODEL_A,BATCH_01
U000198,7272004,MODEL_A,BATCH_01
U000199,7307791,MODEL_A,BATCH_01
U000200,7343698,MODEL_B,BATCH_01
U000201,7374805,MODEL_A,BATCH_01
U000202,7410852,MODEL_A,BATCH_01
U000203,7451943,MODEL_A,BATCH_02
U000204,7494838,MODEL_A,BATCH_01
U000205,7537380,MODEL_B,BATCH_01
U000206,7570537,MODEL_A,BATCH_01
U000207,7602287,MODEL_A,BATCH_01
U000208,7637059,MODEL_A,BATCH_01
U000209,7673452,MODEL_A,BATCH_01
U000210,7715380,MODEL_B,BATCH_02
U000211,7760375,MODEL_A,BATCH_01
U000212,7798430,MODEL_A,BATCH_01
U000213,7839517,MODEL_A,BATCH_01
U000214,7877430,MODEL_A,BATCH_01
U000215,7919763,MODEL_B,BATCH_01
U000216,7954604,MODEL_A,BATCH_01
U000217,7991726,MODEL_A,BATCH_02
U000218,8036178,MODEL_A,BATCH_01
U000219,8074020,MODEL_A,BATCH_01
U000220,8119038,MODEL_B,BATCH_01
U000221,8157441,MODEL_A,BATCH_01
U000222,8194702,MODEL_A,BATCH_01
U000223,8234809,MODEL_A,BATCH_01
U000224,8270165,MODEL_A,BATCH_02
U000225,8303095,MODEL_B,BATCH_01
U000226,8341437,MODEL_A,BATCH_01
U000227,8378545,MODEL_A,BATCH_01
U000228,8419927,MODEL_A,BATCH_01
U000229,8469661,MODEL_A,BATCH_01
U000230,8525171,MODEL_B,BATCH_01
U000231,8586164,MODEL_A,BATCH_02
U000232,8638181,MODEL_A,BATCH_01
U000233,8680922,MODEL_A,BATCH_01
U000234,8727471,MODEL_A,BATCH_01
U000235,8777320,MODEL_B,BATCH_01
U000236,8851102,MODEL_A,BATCH_01
U000237,8917063,MODEL_A,BATCH_01
U000238,8968773,MODEL_A,BATCH_02
U000239,9033413,MODEL_A,BATCH_01
U000240,9110148,MODEL_B,BATCH_01
U000241,9169300,MODEL_A,BATCH_01
U000242,9215909,MODEL_A,BATCH_01
U000243,9264619,MODEL_A,BATCH_01
U000244,9309993,MODEL_A,BATCH_01
U000245,9361153,MODEL_B,BATCH_02
U000246,9410123,MODEL_A,BATCH_01
U000247,9456538,MODEL_A,BATCH_01
U000248,9504575,MODEL_A,BATCH_01
U000249,9563079,MODEL_A,BATCH_01
U000250,9612597,MODEL_B,BATCH_01
U000251,9665755,MODEL_A,BATCH_01
U000252,9744508,MODEL_A,BATCH_02
U000253,9804620,MODEL_A,BATCH_01
U000254,9861675,MODEL_A,BATCH_01
U000255,9906126,MODEL_B,BATCH_01
U000256,9960212,MODEL_A,BATCH_01
U000257,10024046,MODEL_A,BATCH_01
U000258,10072760,MODEL_A,BATCH_01
U000259,10124564,MODEL_A,BATCH_02
U000260,10180436,MODEL_B,BATCH_01
U000261,10230070,MODEL_A,BATCH_01
U000262,10274933,MODEL_A,BATCH_01
U000263,10335903,MODEL_A,BATCH_01
U000264,10442812,MODEL_A,BATCH_01
U000265,10520992,MODEL_B,BATCH_01
U000266,10588447,MODEL_A,BATCH_02
U000267,10644750,MODEL_A,BATCH_01
U000268,10708331,MODEL_A,BATCH_01
U000269,10757112,MODEL_A,BATCH_01
U000270,10808321,MODEL_B,BATCH_01
U000271,10864151,MODEL_A,BATCH_01
U000272,10920163,MODEL_A,BATCH_01
U000273,10966166,MODEL_A,BATCH_02
U000274,11019907,MODEL_A,BATCH_01
U000275,11071918,MODEL_B,BATCH_01
U000276,11125774,MODEL_A,BATCH_01
U000277,11199250,MODEL_A,BATCH_01
U000278,11252043,MODEL_A,BATCH_01
U000279,11328102,MODEL_A,BATCH_01
U000280,11411044,MODEL_B,BATCH_02
U000281,11462558,MODEL_A,BATCH_01
U000282,11528219,MODEL_A,BATCH_01
U000283,11579443,MODEL_A,BATCH_01
U000284,11626965,MODEL_A,BATCH_01
U000285,11697885,MODEL_B,BATCH_01
U000286,11763292,MODEL_A,BATCH_01
U000287,11831178,MODEL_A,BATCH_02
U000288,11880450,MODEL_A,BATCH_01
U000289,11949657,MODEL_A,BATCH_01
U000290,12005340,MODEL_B,BATCH_01
U000291,12082662,MODEL_A,BATCH_01
U000292,12128877,MODEL_A,BATCH_01
U000293,12187455,MODEL_A,BATCH_01
U000294,12248121,MODEL_A,BATCH_02
U000295,12306294,MODEL_B,BATCH_01
U000296,12360189,MODEL_A,BATCH_01
U000297,12424795,MODEL_A,BATCH_01
U000298,12530388,MODEL_A,BATCH_01
U000299,12584604,MODEL_A,BATCH_01
U000300,12635633,MODEL_B,BATCH_01
U000301,12689423,MODEL_A,BATCH_02
U000302,12747036,MODEL_A,BATCH_01
U000303,12827280,MODEL_A,BATCH_01
U000304,12879226,MODEL_A,BATCH_01
U000305,12927351,MODEL_B,BATCH_01
U000306,12989479,MODEL_A,BATCH_01
U000307,13071537,MODEL_A,BATCH_01
U000308,13133172,MODEL_A,BATCH_02
U000309,13188962,MODEL_A,BATCH_01
U000310,13231547,MODEL_B,BATCH_01
U000311,13274243,MODEL_A,BATCH_01
U000312,13315966,MODEL_A,BATCH_01
U000313,13366087,MODEL_A,BATCH_01
U000314,13430337,MODEL_A,BATCH_01
U000315,13472857,MODEL_B,BATCH_02
U000316,13551055,MODEL_A,BATCH_01
U000317,13598477,MODEL_A,BATCH_01
U000318,13652764,MODEL_A,BATCH_01
U000319,13699381,MODEL_A,BATCH_01
U000320,13753373,MODEL_B,BATCH_01
U000321,13811861,MODEL_A,BATCH_01
U000322,13870158,MODEL_A,BATCH_02
U000323,13934673,MODEL_A,BATCH_01
U000324,13991213,MODEL_A,BATCH_01
U000325,14040264,MODEL_B,BATCH_01
U000326,14085495,MODEL_A,BATCH_01
U000327,14133729,MODEL_A,BATCH_01
U000328,14196003,MODEL_A,BATCH_01
U000329,14262061,MODEL_A,BATCH_02
U000330,14348969,MODEL_B,BATCH_01
U000331,14397207,MODEL_A,BATCH_01
U000332,14467359,MODEL_A,BATCH_01
U000333,14537219,MODEL_A,BATCH_01
U000334,14600157,MODEL_A,BATCH_01
U000335,14657703,MODEL_B,BATCH_01
U000336,14710355,MODEL_A,BATCH_02
U000337,14781699,MODEL_A,BATCH_01
U000338,14832530,MODEL_A,BATCH_01
U000339,14882410,MODEL_A,BATCH_01
U000340,14932307,MODEL_B,BATCH_01
U000341,15014966,MODEL_A,BATCH_01
U000342,15072058,MODEL_A,BATCH_01
U000343,15190812,MODEL_A,BATCH_02
U000344,15247571,MODEL_A,BATCH_01
U000345,15295379,MODEL_B,BATCH_01
U000346,15344803,MODEL_A,BATCH_01
U000347,15404016,MODEL_A,BATCH_01
U000348,15473031,MODEL_A,BATCH_01
U000349,15533129,MODEL_A,BATCH_01
U000350,15610892,MODEL_B,BATCH_02
U000351,15667353,MODEL_A,BATCH_01
U000352,15725308,MODEL_A,BATCH_01
U000353,15779938,MODEL_A,BATCH_01
U000354,15836824,MODEL_A,BATCH_01
U000355,15885405,MODEL_B,BATCH_01
U000356,15935960,MODEL_A,BATCH_01
U000357,16021425,MODEL_A,BATCH_02
U000358,16069291,MODEL_A,BATCH_01
U000359,16124191,MODEL_A,BATCH_01
U000360,16169194,MODEL_B,BATCH_01
U000361,16227118,MODEL_A,BATCH_01
U000362,16285644,MODEL_A,BATCH_01
U000363,16333631,MODEL_A,BATCH_01
U000364,16383574,MODEL_A,BATCH_02
U000365,16459674,MODEL_B,BATCH_01
U000366,16549082,MODEL_A,BATCH_01
U000367,16616738,MODEL_A,BATCH_01
U000368,16677992,MODEL_A,BATCH_01
U000369,16744072,MODEL_A,BATCH_01
U000370,16812141,MODEL_B,BATCH_01
U000371,16861565,MODEL_A,BATCH_02
U000372,16925115,MODEL_A,BATCH_01
U000373,16973220,MODEL_A,BATCH_01
U000374,17049649,MODEL_A,BATCH_01
U000375,17107853,MODEL_B,BATCH_01
U000376,17162000,MODEL_A,BATCH_01
U000377,17236984,MODEL_A,BATCH_01
U000378,17349410,MODEL_A,BATCH_02
U000379,17397165,MODEL_A,BATCH_01
U000380,17453456,MODEL_B,BATCH_01
U000381,17520511,MODEL_A,BATCH_01
U000382,17639115,MODEL_A,BATCH_01
U000383,17710575,MODEL_A,BATCH_01
U000384,17758227,MODEL_A,BATCH_01
U000385,17822576,MODEL_B,BATCH_02
U000386,17881480,MODEL_A,BATCH_01
U000387,17932881,MODEL_A,BATCH_01
U000388,17980713,MODEL_A,BATCH_01
U000389,18033180,MODEL_A,BATCH_01
U000390,18086937,MODEL_B,BATCH_01
U000391,18128591,MODEL_A,BATCH_01
U000392,18177488,MODEL_A,BATCH_02
U000393,18263637,MODEL_A,BATCH_01
U000394,18330715,MODEL_A,BATCH_01
U000395,18376864,MODEL_B,BATCH_01
U000396,18432688,MODEL_A,BATCH_01
U000397,18482505,MODEL_A,BATCH_01
U000398,18533117,MODEL_A,BATCH_01
U000399,18595850,MODEL_A,BATCH_02
U000400,18660459,MODEL_B,BATCH_01
U000401,18763881,MODEL_A,BATCH_01
U000402,18813821,MODEL_A,BATCH_01
U000403,18911734,MODEL_A,BATCH_01
U000404,18971960,MODEL_A,BATCH_01
U000405,19020435,MODEL_B,BATCH_01
U000406,19103379,MODEL_A,BATCH_02
U000407,19154156,MODEL_A,BATCH_01
U000408,19232390,MODEL_A,BATCH_01
U000409,19309137,MODEL_A,BATCH_01
U000410,19362155,MODEL_B,BATCH_01
U000411,19417651,MODEL_A,BATCH_01
U000412,19554756,MODEL_A,BATCH_01
U000413,19643675,MODEL_A,BATCH_02
U000414,19695201,MODEL_A,BATCH_01
U000415,19744034,MODEL_B,BATCH_01
U000416,19801455,MODEL_A,BATCH_01
U000417,19846585,MODEL_A,BATCH_01
U000418,19907153,MODEL_A,BATCH_01
U000419,19983073,MODEL_A,BATCH_01
U000420,20065344,MODEL_B,BATCH_02
U000421,20125359,MODEL_A,BATCH_01
U000422,20182087,MODEL_A,BATCH_01
U000423,20242159,MODEL_A,BATCH_01
U000424,20319762,MODEL_A,BATCH_01
U000425,20378237,MODEL_B,BATCH_01
U000426,20482507,MODEL_A,BATCH_01
U000427,20539012,MODEL_A,BATCH_02
U000428,20583809,MODEL_A,BATCH_01
U000429,20646256,MODEL_A,BATCH_01
U000430,20702471,MODEL_B,BATCH_01
U000431,20774427,MODEL_A,BATCH_01
U000432,20836925,MODEL_A,BATCH_01
U000433,20937547,MODEL_A,BATCH_01
U000434,21002219,MODEL_A,BATCH_02
U000435,21054130,MODEL_B,BATCH_01
U000436,21099538,MODEL_A,BATCH_01
U000437,21146592,MODEL_A,BATCH_01
U000438,21198491,MODEL_A,BATCH_01
U000439,21271123,MODEL_A,BATCH_01
U000440,21320117,MODEL_B,BATCH_01
U000441,21398758,MODEL_A,BATCH_02
U000442,21446971,MODEL_A,BATCH_01
U000443,21513003,MODEL_A,BATCH_01
U000444,21584738,MODEL_A,BATCH_01
U000445,21627683,MODEL_B,BATCH_01
U000446,21674284,MODEL_A,BATCH_01
U000447,21722231,MODEL_A,BATCH_01
U000448,21820336,MODEL_A,BATCH_02
U000449,21897630,MODEL_A,BATCH_01
U000450,21960366,MODEL_B,BATCH_01
U000451,22021677,MODEL_A,BATCH_01
U000452,22074462,MODEL_A,BATCH_01
U000453,22122972,MODEL_A,BATCH_01
U000454,22164424,MODEL_A,BATCH_01
U000455,22232320,MODEL_B,BATCH_02
U000456,22299113,MODEL_A,BATCH_01
U000457,22365011,MODEL_A,BATCH_01
U000458,22416286,MODEL_A,BATCH_01
U000459,22496880,MODEL_A,BATCH_01
U000460,22543696,MODEL_B,BATCH_01
U000461,22590806,MODEL_A,BATCH_01
U000462,22668958,MODEL_A,BATCH_02
U000463,22773245,MODEL_A,BATCH_01
U000464,22828482,MODEL_A,BATCH_01
U000465,22879239,MODEL_B,BATCH_01
U000466,22959353,MODEL_A,BATCH_01
U000467,23059187,MODEL_A,BATCH_01
U000468,23122443,MODEL_A,BATCH_01
U000469,23174825,MODEL_A,BATCH_02
U000470,23234956,MODEL_B,BATCH_01
U000471,23298623,MODEL_A,BATCH_01
U000472,23363231,MODEL_A,BATCH_01
U000473,23438259,MODEL_A,BATCH_01
U000474,23487466,MODEL_A,BATCH_01
U000475,23545047,MODEL_B,BATCH_01
U000476,23604862,MODEL_A,BATCH_02
U000477,23694183,MODEL_A,BATCH_01
U000478,23746227,MODEL_A,BATCH_01
U000479,23806145,MODEL_A,BATCH_01
U000480,23881522,MODEL_B,BATCH_01
U000481,23935024,MODEL_A,BATCH_01
U000482,23986070,MODEL_A,BATCH_01
U000483,24036315,MODEL_A,BATCH_02
U000484,24118910,MODEL_A,BATCH_01
U000485,24199863,MODEL_B,BATCH_01
U000486,24288294,MODEL_A,BATCH_01
U000487,24342605,MODEL_A,BATCH_01
U000488,24408530,MODEL_A,BATCH_01
U000489,24494390,MODEL_A,BATCH_01
U000490,24540844,MODEL_B,BATCH_02
U000491,24593378,MODEL_A,BATCH_01
U000492,24650120,MODEL_A,BATCH_01
U000493,24707803,MODEL_A,BATCH_01
U000494,24754999,MODEL_A,BATCH_01
U000495,24817486,MODEL_B,BATCH_01
U000496,24866861,MODEL_A,BATCH_01
U000497,24969950,MODEL_A,BATCH_02
U000498,25022550,MODEL_A,BATCH_01
U000499,25084157,MODEL_A,BATCH_01
U000500,25134401,MODEL_B,BATCH_01
U000501,25254045,MODEL_A,BATCH_01
U000502,25376831,MODEL_A,BATCH_01
U000503,25494393,MODEL_A,BATCH_01
U000504,25585603,MODEL_A,BATCH_02
U000505,25639317,MODEL_B,BATCH_01
U000506,25691478,MODEL_A,BATCH_01
U000507,25750935,MODEL_A,BATCH_01
U000508,25835802,MODEL_A,BATCH_01
U000509,25917365,MODEL_A,BATCH_01
U000510,25974068,MODEL_B,BATCH_01
U000511,26042271,MODEL_A,BATCH_02
U000512,26097524,MODEL_A,BATCH_01
U000513,26180754,MODEL_A,BATCH_01
U000514,26244755,MODEL_A,BATCH_01
U000515,26309177,MODEL_B,BATCH_01
U000516,26403957,MODEL_A,BATCH_01
U000517,26460537,MODEL_A,BATCH_01
U000518,26508290,MODEL_A,BATCH_02
U000519,26583632,MODEL_A,BATCH_01
U000520,26680057,MODEL_B,BATCH_01
U000521,26737926,MODEL_A,BATCH_01
U000522,26835196,MODEL_A,BATCH_01
U000523,26908067,MODEL_A,BATCH_01
U000524,26986524,MODEL_A,BATCH_01
U000525,27029878,MODEL_B,BATCH_02
U000526,27078670,MODEL_A,BATCH_01
U000527,27142798,MODEL_A,BATCH_01
U000528,27207850,MODEL_A,BATCH_01
U000529,27272415,MODEL_A,BATCH_01
U000530,27335074,MODEL_B,BATCH_01
U000531,27378599,MODEL_A,BATCH_01
U000532,27500675,MODEL_A,BATCH_02
U000533,27580701,MODEL_A,BATCH_01
U000534,27637471,MODEL_A,BATCH_01
U000535,27689484,MODEL_B,BATCH_01
U000536,27771228,MODEL_A,BATCH_01
U000537,27840904,MODEL_A,BATCH_01
U000538,27884090,MODEL_A,BATCH_01
U000539,27939403,MODEL_A,BATCH_02
U000540,28009634,MODEL_B,BATCH_01
U000541,28088605,MODEL_A,BATCH_01
U000542,28150819,MODEL_A,BATCH_01
U000543,28262510,MODEL_A,BATCH_01
U000544,28314934,MODEL_A,BATCH_01
U000545,28411089,MODEL_B,BATCH_01
U000546,28534096,MODEL_A,BATCH_02
U000547,28582044,MODEL_A,BATCH_01
U000548,28650025,MODEL_A,BATCH_01
U000549,28719405,MODEL_A,BATCH_01
