event_id,timestamp_ms,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms
EV000086,339910,PROCESSING_COMPLETED,S01,U000009,0,PROCESSING,,39764
EV000087,339910,UNIT_ARRIVED,S02,U000009,1,,,
EV000088,339910,PROCESSING_STARTED,S01,U000010,0,IDLE,PROCESSING,28570
EV000089,346881,PROCESSING_COMPLETED,S04,U000004,1,PROCESSING,,53166
EV000090,346881,UNIT_ARRIVED,S05,U000004,1,,,
EV000091,346881,PROCESSING_STARTED,S04,U000005,0,IDLE,PROCESSING,54505
EV000092,357129,PROCESSING_COMPLETED,S05,U000003,1,PROCESSING,,59005
EV000093,357129,UNIT_ARRIVED,S06,U000003,1,,,
EV000094,357129,PROCESSING_STARTED,S05,U000004,0,IDLE,PROCESSING,62169
EV000095,359017,PROCESSING_COMPLETED,S06,U000002,1,PROCESSING,,57249
EV000096,359017,UNIT_ARRIVED,S07,U000002,1,,,
EV000097,359017,PROCESSING_STARTED,S06,U000003,0,IDLE,PROCESSING,61029
EV000098,368460,PROCESSING_COMPLETED,S07,U000001,1,PROCESSING,,66692
EV000099,368460,UNIT_ARRIVED,S08,U000001,1,,,
EV000100,368460,PROCESSING_STARTED,S08,U000001,0,IDLE,PROCESSING,43266
EV000101,368460,PROCESSING_STARTED,S07,U000002,0,IDLE,PROCESSING,70646
EV000102,368480,PROCESSING_COMPLETED,S01,U000010,0,PROCESSING,,28570
EV000103,368480,UNIT_ARRIVED,S02,U000010,2,,,
EV000104,368480,PROCESSING_STARTED,S01,U000011,0,IDLE,PROCESSING,30469
EV000105,377073,PROCESSING_COMPLETED,S02,U000008,2,PROCESSING,,41205
EV000106,377073,UNIT_ARRIVED,S03,U000008,2,,,
EV000107,377073,PROCESSING_STARTED,S02,U000009,1,IDLE,PROCESSING,42499
EV000108,388689,PROCESSING_COMPLETED,S03,U000006,2,PROCESSING,,49599
EV000109,388689,UNIT_ARRIVED,S04,U000006,1,,,
EV000110,388689,PROCESSING_STARTED,S03,U000007,1,IDLE,PROCESSING,44099
EV000111,398949,PROCESSING_COMPLETED,S01,U000011,0,PROCESSING,,30469
EV000112,398949,UNIT_ARRIVED,S02,U000011,2,,,
EV000113,398949,PROCESSING_STARTED,S01,U000012,0,IDLE,PROCESSING,35674
EV000114,401386,PROCESSING_COMPLETED,S04,U000005,1,PROCESSING,,54505
EV000115,401386,UNIT_ARRIVED,S05,U000005,1,,,
EV000116,401386,PROCESSING_STARTED,S04,U000006,0,IDLE,PROCESSING,55573
EV000117,411726,PROCESSING_COMPLETED,S08,U000001,0,PROCESSING,,43266
EV000118,411726,UNIT_ARRIVED,S09,U000001,1,,,
EV000119,411726,PROCESSING_STARTED,S09,U000001,0,IDLE,PROCESSING,54783
EV000120,419298,PROCESSING_COMPLETED,S05,U000004,1,PROCESSING,,62169
EV000121,419298,UNIT_ARRIVED,S06,U000004,1,,,
EV000122,419298,PROCESSING_STARTED,S05,U000005,0,IDLE,PROCESSING,57863
EV000123,419572,PROCESSING_COMPLETED,S02,U000009,2,PROCESSING,,42499
EV000124,419572,UNIT_ARRIVED,S03,U000009,2,,,
EV000125,419572,PROCESSING_STARTED,S02,U000010,1,IDLE,PROCESSING,41637
EV000126,420046,PROCESSING_COMPLETED,S06,U000003,1,PROCESSING,,61029
EV000127,420046,UNIT_ARRIVED,S07,U000003,1,,,
EV000128,420046,PROCESSING_STARTED,S06,U000004,0,IDLE,PROCESSING,61394
EV000129,432788,PROCESSING_COMPLETED,S03,U000007,2,PROCESSING,,44099
EV000130,432788,UNIT_ARRIVED,S04,U000007,1,,,
EV000131,432788,PROCESSING_STARTED,S03,U000008,1,IDLE,PROCESSING,42746
EV000132,434623,PROCESSING_COMPLETED,S01,U000012,0,PROCESSING,,35674
EV000133,434623,UNIT_ARRIVED,S02,U000012,2,,,
EV000134,434623,PROCESSING_STARTED,S01,U000013,0,IDLE,PROCESSING,41230
EV000135,439106,PROCESSING_COMPLETED,S07,U000002,1,PROCESSING,,70646
EV000136,439106,UNIT_ARRIVED,S08,U000002,1,,,
EV000137,439106,PROCESSING_STARTED,S08,U000002,0,STARVED,PROCESSING,40873
EV000138,439106,PROCESSING_STARTED,S07,U000003,0,IDLE,PROCESSING,54690
EV000139,456959,PROCESSING_COMPLETED,S04,U000006,1,PROCESSING,,55573
EV000140,456959,UNIT_ARRIVED,S05,U000006,1,,,
EV000141,456959,PROCESSING_STARTED,S04,U000007,0,IDLE,PROCESSING,50863
EV000142,461209,PROCESSING_COMPLETED,S02,U000010,2,PROCESSING,,41637
EV000143,461209,UNIT_ARRIVED,S03,U000010,2,,,
EV000144,461209,PROCESSING_STARTED,S02,U000011,1,IDLE,PROCESSING,39152
EV000145,466509,PROCESSING_COMPLETED,S09,U000001,0,PROCESSING,,54783
EV000146,466509,UNIT_ARRIVED,S10,U000001,1,,,
EV000147,466509,PROCESSING_STARTED,S10,U000001,0,IDLE,PROCESSING,55536
EV000148,475534,PROCESSING_COMPLETED,S03,U000008,2,PROCESSING,,42746
EV000149,475534,UNIT_ARRIVED,S04,U000008,1,,,
EV000150,475534,PROCESSING_STARTED,S03,U000009,1,IDLE,PROCESSING,48973
EV000151,475853,PROCESSING_COMPLETED,S01,U000013,0,PROCESSING,,41230
EV000152,475853,UNIT_ARRIVED,S02,U000013,2,,,
EV000153,475853,PROCESSING_STARTED,S01,U000014,0,IDLE,PROCESSING,37073
EV000154,477161,PROCESSING_COMPLETED,S05,U000005,1,PROCESSING,,57863
EV000155,477161,UNIT_ARRIVED,S06,U000005,1,,,
EV000156,477161,PROCESSING_STARTED,S05,U000006,0,IDLE,PROCESSING,63607
EV000157,479979,PROCESSING_COMPLETED,S08,U000002,0,PROCESSING,,40873
EV000158,479979,UNIT_ARRIVED,S09,U000002,1,,,
EV000159,479979,PROCESSING_STARTED,S09,U000002,0,STARVED,PROCESSING,44241
EV000160,481440,PROCESSING_COMPLETED,S06,U000004,1,PROCESSING,,61394
EV000161,481440,UNIT_ARRIVED,S07,U000004,1,,,
EV000162,481440,PROCESSING_STARTED,S06,U000005,0,IDLE,PROCESSING,61406
EV000163,493796,PROCESSING_COMPLETED,S07,U000003,1,PROCESSING,,54690
EV000164,493796,UNIT_ARRIVED,S08,U000003,1,,,
EV000165,493796,PROCESSING_STARTED,S08,U000003,0,STARVED,PROCESSING,49159
EV000166,493796,PROCESSING_STARTED,S07,U000004,0,IDLE,PROCESSING,53896
EV000167,500361,PROCESSING_COMPLETED,S02,U000011,2,PROCESSING,,39152
EV000168,500361,UNIT_ARRIVED,S03,U000011,2,,,
EV000169,500361,PROCESSING_STARTED,S02,U000012,1,IDLE,PROCESSING,41705
EV000170,507822,PROCESSING_COMPLETED,S04,U000007,1,PROCESSING,,50863
EV000171,507822,UNIT_ARRIVED,S05,U000007,1,,,
EV000172,507822,PROCESSING_STARTED,S04,U000008,0,IDLE,PROCESSING,49965
EV000173,512926,PROCESSING_COMPLETED,S01,U000014,0,PROCESSING,,37073
EV000174,512926,UNIT_ARRIVED,S02,U000014,2,,,
EV000175,512926,PROCESSING_STARTED,S01,U000015,0,IDLE,PROCESSING,38196
EV000176,522045,PROCESSING_COMPLETED,S10,U000001,0,PROCESSING,,55536
EV000177,522045,UNIT_ARRIVED,S11,U000001,1,,,
EV000178,522045,PROCESSING_STARTED,S11,U000001,0,IDLE,PROCESSING,68118
EV000179,524220,PROCESSING_COMPLETED,S09,U000002,0,PROCESSING,,44241
EV000180,524220,UNIT_ARRIVED,S10,U000002,1,,,
EV000181,524220,PROCESSING_STARTED,S10,U000002,0,STARVED,PROCESSING,49511
EV000182,524507,PROCESSING_COMPLETED,S03,U000009,2,PROCESSING,,48973
EV000183,524507,UNIT_ARRIVED,S04,U000009,1,,,
EV000184,524507,PROCESSING_STARTED,S03,U000010,1,IDLE,PROCESSING,46563
EV000185,540768,PROCESSING_COMPLETED,S05,U000006,1,PROCESSING,,63607
EV000186,540768,UNIT_ARRIVED,S06,U000006,1,,,
EV000187,540768,PROCESSING_STARTED,S05,U000007,0,IDLE,PROCESSING,47289
EV000188,542066,PROCESSING_COMPLETED,S02,U000012,2,PROCESSING,,41705
EV000189,542066,UNIT_ARRIVED,S03,U000012,2,,,
EV000190,542066,PROCESSING_STARTED,S02,U000013,1,IDLE,PROCESSING,49704
EV000191,542846,PROCESSING_COMPLETED,S06,U000005,1,PROCESSING,,61406
EV000192,542846,UNIT_ARRIVED,S07,U000005,1,,,
EV000193,542846,PROCESSING_STARTED,S06,U000006,0,IDLE,PROCESSING,59090
EV000194,542955,PROCESSING_COMPLETED,S08,U000003,0,PROCESSING,,49159
EV000195,542955,UNIT_ARRIVED,S09,U000003,1,,,
EV000196,542955,PROCESSING_STARTED,S09,U000003,0,STARVED,PROCESSING,47101
EV000197,547692,PROCESSING_COMPLETED,S07,U000004,1,PROCESSING,,53896
EV000198,547692,UNIT_ARRIVED,S08,U000004,1,,,
EV000199,547692,PROCESSING_STARTED,S08,U000004,0,STARVED,PROCESSING,48216
EV000200,547692,PROCESSING_STARTED,S07,U000005,0,IDLE,PROCESSING,73570
EV000201,551122,PROCESSING_COMPLETED,S01,U000015,0,PROCESSING,,38196
EV000202,551122,UNIT_ARRIVED,S02,U000015,2,,,
EV000203,551122,PROCESSING_STARTED,S01,U000016,0,IDLE,PROCESSING,40378
EV000204,557787,PROCESSING_COMPLETED,S04,U000008,1,PROCESSING,,49965
EV000205,557787,UNIT_ARRIVED,S05,U000008,1,,,
EV000206,557787,PROCESSING_STARTED,S04,U000009,0,IDLE,PROCESSING,56007
EV000207,571070,PROCESSING_COMPLETED,S03,U000010,2,PROCESSING,,46563
EV000208,571070,UNIT_ARRIVED,S04,U000010,1,,,
EV000209,571070,PROCESSING_STARTED,S03,U000011,1,IDLE,PROCESSING,44418
EV000210,573731,PROCESSING_COMPLETED,S10,U000002,0,PROCESSING,,49511
EV000211,573731,UNIT_ARRIVED,S11,U000002,1,,,
EV000212,588057,PROCESSING_COMPLETED,S05,U000007,1,PROCESSING,,47289
EV000213,588057,UNIT_ARRIVED,S06,U000007,1,,,
EV000214,588057,PROCESSING_STARTED,S05,U000008,0,IDLE,PROCESSING,65561
EV000215,590056,PROCESSING_COMPLETED,S09,U000003,0,PROCESSING,,47101
EV000216,590056,UNIT_ARRIVED,S10,U000003,1,,,
EV000217,590056,PROCESSING_STARTED,S10,U000003,0,STARVED,PROCESSING,54372
EV000218,590163,PROCESSING_COMPLETED,S11,U000001,1,PROCESSING,,68118
EV000219,590163,UNIT_ARRIVED,S12,U000001,1,,,
EV000220,590163,PROCESSING_STARTED,S12,U000001,0,IDLE,PROCESSING,66014
EV000221,590163,PROCESSING_STARTED,S11,U000002,0,IDLE,PROCESSING,68724
EV000222,591500,PROCESSING_COMPLETED,S01,U000016,0,PROCESSING,,40378
EV000223,591500,UNIT_ARRIVED,S02,U000016,3,,,
EV000224,591500,PROCESSING_STARTED,S01,U000017,0,IDLE,PROCESSING,31983
EV000225,591770,PROCESSING_COMPLETED,S02,U000013,3,PROCESSING,,49704
EV000226,591770,UNIT_ARRIVED,S03,U000013,2,,,
EV000227,591770,PROCESSING_STARTED,S02,U000014,2,IDLE,PROCESSING,36413
EV000228,595908,PROCESSING_COMPLETED,S08,U000004,0,PROCESSING,,48216
EV000229,595908,UNIT_ARRIVED,S09,U000004,1,,,
EV000230,595908,PROCESSING_STARTED,S09,U000004,0,STARVED,PROCESSING,45930
EV000231,601936,PROCESSING_COMPLETED,S06,U000006,1,PROCESSING,,59090
EV000232,601936,UNIT_ARRIVED,S07,U000006,1,,,
EV000233,601936,PROCESSING_STARTED,S06,U000007,0,IDLE,PROCESSING,75072
EV000234,613794,PROCESSING_COMPLETED,S04,U000009,1,PROCESSING,,56007
EV000235,613794,UNIT_ARRIVED,S05,U000009,1,,,
EV000236,613794,PROCESSING_STARTED,S04,U000010,0,IDLE,PROCESSING,48600
EV000237,615488,PROCESSING_COMPLETED,S03,U000011,2,PROCESSING,,44418
EV000238,615488,UNIT_ARRIVED,S04,U000011,1,,,
EV000239,615488,PROCESSING_STARTED,S03,U000012,1,IDLE,PROCESSING,47882
EV000240,621262,PROCESSING_COMPLETED,S07,U000005,1,PROCESSING,,73570
EV000241,621262,UNIT_ARRIVED,S08,U000005,1,,,
EV000242,621262,PROCESSING_STARTED,S08,U000005,0,STARVED,PROCESSING,40819
EV000243,621262,PROCESSING_STARTED,S07,U000006,0,IDLE,PROCESSING,54015
EV000244,623483,PROCESSING_COMPLETED,S01,U000017,0,PROCESSING,,31983
EV000245,623483,UNIT_ARRIVED,S02,U000017,3,,,
EV000246,623483,PROCESSING_STARTED,S01,U000018,0,IDLE,PROCESSING,42366
EV000247,628183,PROCESSING_COMPLETED,S02,U000014,3,PROCESSING,,36413
EV000248,628183,UNIT_ARRIVED,S03,U000014,2,,,
EV000249,628183,PROCESSING_STARTED,S02,U000015,2,IDLE,PROCESSING,46084
EV000250,641838,PROCESSING_COMPLETED,S09,U000004,0,PROCESSING,,45930
EV000251,641838,UNIT_ARRIVED,S10,U000004,1,,,
EV000252,644428,PROCESSING_COMPLETED,S10,U000003,1,PROCESSING,,54372
EV000253,644428,UNIT_ARRIVED,S11,U000003,1,,,
EV000254,644428,PROCESSING_STARTED,S10,U000004,0,IDLE,PROCESSING,42230
EV000255,653618,PROCESSING_COMPLETED,S05,U000008,1,PROCESSING,,65561
EV000256,653618,UNIT_ARRIVED,S06,U000008,1,,,
EV000257,653618,PROCESSING_STARTED,S05,U000009,0,IDLE,PROCESSING,54232
EV000258,656177,PROCESSING_COMPLETED,S12,U000001,0,PROCESSING,,66014
EV000259,656177,UNIT_ARRIVED,S13,U000001,1,,,
EV000260,656177,PROCESSING_STARTED,S13,U000001,0,IDLE,PROCESSING,36560
EV000261,658887,PROCESSING_COMPLETED,S11,U000002,1,PROCESSING,,68724
EV000262,658887,UNIT_ARRIVED,S12,U000002,1,,,
EV000263,658887,PROCESSING_STARTED,S12,U000002,0,STARVED,PROCESSING,63268
EV000264,658887,PROCESSING_STARTED,S11,U000003,0,IDLE,PROCESSING,56869
EV000265,662081,PROCESSING_COMPLETED,S08,U000005,0,PROCESSING,,40819
EV000266,662081,UNIT_ARRIVED,S09,U000005,1,,,
EV000267,662081,PROCESSING_STARTED,S09,U000005,0,STARVED,PROCESSING,35639
EV000268,662394,PROCESSING_COMPLETED,S04,U000010,1,PROCESSING,,48600
EV000269,662394,UNIT_ARRIVED,S05,U000010,1,,,
EV000270,662394,PROCESSING_STARTED,S04,U000011,0,IDLE,PROCESSING,55959
EV000271,663370,PROCESSING_COMPLETED,S03,U000012,2,PROCESSING,,47882
EV000272,663370,UNIT_ARRIVED,S04,U000012,1,,,
EV000273,663370,PROCESSING_STARTED,S03,U000013,1,IDLE,PROCESSING,53843
EV000274,665849,PROCESSING_COMPLETED,S01,U000018,0,PROCESSING,,42366
EV000275,665849,UNIT_ARRIVED,S02,U000018,3,,,
EV000276,665849,PROCESSING_STARTED,S01,U000019,0,IDLE,PROCESSING,42101
EV000277,674267,PROCESSING_COMPLETED,S02,U000015,3,PROCESSING,,46084
EV000278,674267,UNIT_ARRIVED,S03,U000015,2,,,
EV000279,674267,PROCESSING_STARTED,S02,U000016,2,IDLE,PROCESSING,39763
EV000280,675277,PROCESSING_COMPLETED,S07,U000006,0,PROCESSING,,54015
EV000281,675277,UNIT_ARRIVED,S08,U000006,1,,,
EV000282,675277,PROCESSING_STARTED,S08,U000006,0,STARVED,PROCESSING,42236
EV000283,677008,PROCESSING_COMPLETED,S06,U000007,1,PROCESSING,,75072
EV000284,677008,UNIT_ARRIVED,S07,U000007,1,,,
EV000285,677008,PROCESSING_STARTED,S07,U000007,0,STARVED,PROCESSING,67922
EV000286,677008,PROCESSING_STARTED,S06,U000008,0,IDLE,PROCESSING,55075
EV000287,686658,PROCESSING_COMPLETED,S10,U000004,0,PROCESSING,,42230
EV000288,686658,UNIT_ARRIVED,S11,U000004,1,,,
EV000289,692737,PROCESSING_COMPLETED,S13,U000001,0,PROCESSING,,36560
EV000290,692737,UNIT_ARRIVED,S14,U000001,1,,,
EV000291,692737,PROCESSING_STARTED,S14,U000001,0,IDLE,PROCESSING,56165
EV000292,697720,PROCESSING_COMPLETED,S09,U000005,0,PROCESSING,,35639
EV000293,697720,UNIT_ARRIVED,S10,U000005,1,,,
EV000294,697720,PROCESSING_STARTED,S10,U000005,0,STARVED,PROCESSING,44702
EV000295,707850,PROCESSING_COMPLETED,S05,U000009,1,PROCESSING,,54232
EV000296,707850,UNIT_ARRIVED,S06,U000009,1,,,
EV000297,707850,PROCESSING_STARTED,S05,U000010,0,IDLE,PROCESSING,60822
EV000298,707950,PROCESSING_COMPLETED,S01,U000019,0,PROCESSING,,42101
EV000299,707950,UNIT_ARRIVED,S02,U000019,3,,,
EV000300,707950,PROCESSING_STARTED,S01,U000020,0,IDLE,PROCESSING,36525
EV000301,714030,PROCESSING_COMPLETED,S02,U000016,3,PROCESSING,,39763
EV000302,714030,UNIT_ARRIVED,S03,U000016,3,,,
EV000303,714030,PROCESSING_STARTED,S02,U000017,2,IDLE,PROCESSING,44766
EV000304,715756,PROCESSING_COMPLETED,S11,U000003,1,PROCESSING,,56869
EV000305,715756,UNIT_ARRIVED,S12,U000003,1,,,
EV000306,715756,PROCESSING_STARTED,S11,U000004,0,IDLE,PROCESSING,51295
EV000307,717213,PROCESSING_COMPLETED,S03,U000013,3,PROCESSING,,53843
EV000308,717213,UNIT_ARRIVED,S04,U000013,2,,,
EV000309,717213,PROCESSING_STARTED,S03,U000014,2,IDLE,PROCESSING,51086
EV000310,717513,PROCESSING_COMPLETED,S08,U000006,0,PROCESSING,,42236
EV000311,717513,UNIT_ARRIVED,S09,U000006,1,,,
EV000312,717513,PROCESSING_STARTED,S09,U000006,0,STARVED,PROCESSING,50716
EV000313,718353,PROCESSING_COMPLETED,S04,U000011,2,PROCESSING,,55959
EV000314,718353,UNIT_ARRIVED,S05,U000011,1,,,
EV000315,718353,PROCESSING_STARTED,S04,U000012,1,IDLE,PROCESSING,51414
EV000316,722155,PROCESSING_COMPLETED,S12,U000002,1,PROCESSING,,63268
EV000317,722155,UNIT_ARRIVED,S13,U000002,1,,,
EV000318,722155,PROCESSING_STARTED,S13,U000002,0,STARVED,PROCESSING,28882
EV000319,722155,PROCESSING_STARTED,S12,U000003,0,IDLE,PROCESSING,56046
EV000320,732083,PROCESSING_COMPLETED,S06,U000008,1,PROCESSING,,55075
EV000321,732083,UNIT_ARRIVED,S07,U000008,1,,,
EV000322,732083,PROCESSING_STARTED,S06,U000009,0,IDLE,PROCESSING,67639
EV000323,742422,PROCESSING_COMPLETED,S10,U000005,0,PROCESSING,,44702
EV000324,742422,UNIT_ARRIVED,S11,U000005,1,,,
EV000325,744475,PROCESSING_COMPLETED,S01,U000020,0,PROCESSING,,36525
EV000326,744475,UNIT_ARRIVED,S02,U000020,3,,,
EV000327,744475,PROCESSING_STARTED,S01,U000021,0,IDLE,PROCESSING,34489
EV000328,744930,PROCESSING_COMPLETED,S07,U000007,1,PROCESSING,,67922
EV000329,744930,UNIT_ARRIVED,S08,U000007,1,,,
EV000330,744930,PROCESSING_STARTED,S08,U000007,0,STARVED,PROCESSING,39476
EV000331,744930,PROCESSING_STARTED,S07,U000008,0,IDLE,PROCESSING,53250
EV000332,748902,PROCESSING_COMPLETED,S14,U000001,0,PROCESSING,,56165
EV000333,748902,UNIT_ARRIVED,S15,U000001,1,,,
EV000334,748902,PROCESSING_STARTED,S15,U000001,0,IDLE,PROCESSING,44489
EV000335,751037,PROCESSING_COMPLETED,S13,U000002,0,PROCESSING,,28882
EV000336,751037,UNIT_ARRIVED,S14,U000002,1,,,
EV000337,751037,PROCESSING_STARTED,S14,U000002,0,STARVED,PROCESSING,65745
EV000338,758796,PROCESSING_COMPLETED,S02,U000017,3,PROCESSING,,44766
EV000339,758796,UNIT_ARRIVED,S03,U000017,3,,,
EV000340,758796,PROCESSING_STARTED,S02,U000018,2,IDLE,PROCESSING,47538
EV000341,767051,PROCESSING_COMPLETED,S11,U000004,1,PROCESSING,,51295
EV000342,767051,UNIT_ARRIVED,S12,U000004,1,,,
EV000343,767051,PROCESSING_STARTED,S11,U000005,0,IDLE,PROCESSING,50435
EV000344,768229,PROCESSING_COMPLETED,S09,U000006,0,PROCESSING,,50716
EV000345,768229,UNIT_ARRIVED,S10,U000006,1,,,
EV000346,768229,PROCESSING_STARTED,S10,U000006,0,STARVED,PROCESSING,48013
EV000347,768299,PROCESSING_COMPLETED,S03,U000014,3,PROCESSING,,51086
EV000348,768299,UNIT_ARRIVED,S04,U000014,2,,,
EV000349,768299,PROCESSING_STARTED,S03,U000015,2,IDLE,PROCESSING,53620
EV000350,768672,PROCESSING_COMPLETED,S05,U000010,1,PROCESSING,,60822
EV000351,768672,UNIT_ARRIVED,S06,U000010,1,,,
