unit_id,created_at_ms,vehicle_model,supplier_batch
U000061,2472623,MODEL_A,BATCH_01
U000062,2514611,MODEL_A,BATCH_01
U000063,2561540,MODEL_A,BATCH_02
U000064,2606195,MODEL_A,BATCH_01
U000065,2649908,MODEL_B,BATCH_01
U000066,2710164,MODEL_A,BATCH_01
U000067,2762734,MODEL_A,BATCH_01
U000068,2812140,MODEL_A,BATCH_01
U000069,2862167,MODEL_A,BATCH_01
U000070,2909384,MODEL_B,BATCH_02
U000071,2963434,MODEL_A,BATCH_01
U000072,3014868,MODEL_A,BATCH_01
U000073,3069015,MODEL_A,BATCH_01
U000074,3118352,MODEL_A,BATCH_01
U000075,3175861,MODEL_B,BATCH_01
U000076,3240756,MODEL_A,BATCH_01
U000077,3292298,MODEL_A,BATCH_02
U000078,3350445,MODEL_A,BATCH_01
U000079,3408364,MODEL_A,BATCH_01
U000080,3465718,MODEL_B,BATCH_01
U000081,3522028,MODEL_A,BATCH_01
U000082,3588021,MODEL_A,BATCH_01
U000083,3653165,MODEL_A,BATCH_01
U000084,3713218,MODEL_A,BATCH_02
U000085,3765013,MODEL_B,BATCH_01
U000086,3827054,MODEL_A,BATCH_01
U000087,3887082,MODEL_A,BATCH_01
U000088,3951775,MODEL_A,BATCH_01
U000089,4008643,MODEL_A,BATCH_01
U000090,4065909,MODEL_B,BATCH_01
U000091,4127193,MODEL_A,BATCH_02
U000092,4190222,MODEL_A,BATCH_01
U000093,4253702,MODEL_A,BATCH_01
U000094,4319942,MODEL_A,BATCH_01
U000095,4386368,MODEL_B,BATCH_01
U000096,4446776,MODEL_A,BATCH_01
U000097,4507656,MODEL_A,BATCH_01
U000098,4573774,MODEL_A,BATCH_02
U000099,4638836,MODEL_A,BATCH_01
U000100,4694467,MODEL_B,BATCH_01
U000101,4754434,MODEL_A,BATCH_01
U000102,4814530,MODEL_A,BATCH_01
U000103,4875157,MODEL_A,BATCH_01
U000104,4928454,MODEL_A,BATCH_01
U000105,4987070,MODEL_B,BATCH_02
U000106,5044497,MODEL_A,BATCH_01
U000107,5107988,MODEL_A,BATCH_01
U000108,5172737,MODEL_A,BATCH_01
U000109,5230663,MODEL_A,BATCH_01
U000110,5290054,MODEL_B,BATCH_01
U000111,5350278,MODEL_A,BATCH_01
U000112,5406559,MODEL_A,BATCH_02
U000113,5466599,MODEL_A,BATCH_01
U000114,5526439,MODEL_A,BATCH_01
U000115,5584667,MODEL_B,BATCH_01
U000116,5641965,MODEL_A,BATCH_01
U000117,5705172,MODEL_A,BATCH_01
U000118,5758974,MODEL_A,BATCH_01
U000119,5820147,MODEL_A,BATCH_02
U000120,5883983,MODEL_B,BATCH_01
U000121,5955114,MODEL_A,BATCH_01
U000122,6008032,MODEL_A,BATCH_01
U000123,6070462,MODEL_A,BATCH_01
U000124,6135317,MODEL_A,BATCH_01
U000125,6189897,MODEL_B,BATCH_01
U000126,6254259,MODEL_A,BATCH_02
U000127,6309878,MODEL_A,BATCH_01
U000128,6368963,MODEL_A,BATCH_01
U000129,6428568,MODEL_A,BATCH_01
U000130,6487890,MODEL_B,BATCH_01
U000131,6547708,MODEL_A,BATCH_01
U000132,6608650,MODEL_A,BATCH_01
U000133,6670805,MODEL_A,BATCH_02
U000134,6732096,MODEL_A,BATCH_01
U000135,6799385,MODEL_B,BATCH_01
U000136,6866697,MODEL_A,BATCH_01
U000137,6930384,MODEL_A,BATCH_01
U000138,6992658,MODEL_A,BATCH_01
U000139,7054500,MODEL_A,BATCH_01
U000140,7109105,MODEL_B,BATCH_02
U000141,7174607,MODEL_A,BATCH_01
U000142,7228558,MODEL_A,BATCH_01
U000143,7274507,MODEL_A,BATCH_01
U000144,7321479,MODEL_A,BATCH_01
U000145,7388842,MODEL_B,BATCH_01
U000146,7450843,MODEL_A,BATCH_01
U000147,7498646,MODEL_A,BATCH_02
U000148,7553815,MODEL_A,BATCH_01
U000149,7614885,MODEL_A,BATCH_01
U000150,7678513,MODEL_B,BATCH_01
U000151,7739698,MODEL_A,BATCH_01
U000152,7798799,MODEL_A,BATCH_01
U000153,7868465,MODEL_A,BATCH_01
U000154,7927670,MODEL_A,BATCH_02
U000155,7986727,MODEL_B,BATCH_01
U000156,8049048,MODEL_A,BATCH_01
U000157,8103796,MODEL_A,BATCH_01
U000158,8155351,MODEL_A,BATCH_01
U000159,8214737,MODEL_A,BATCH_01
U000160,8279419,MODEL_B,BATCH_01
U000161,8339609,MODEL_A,BATCH_02
U000162,8397322,MODEL_A,BATCH_01
U000163,8459529,MODEL_A,BATCH_01
U000164,8523539,MODEL_A,BATCH_01
U000165,8587214,MODEL_B,BATCH_01
U000166,8651089,MODEL_A,BATCH_01
U000167,8707886,MODEL_A,BATCH_01
U000168,8762622,MODEL_A,BATCH_02
U000169,8824188,MODEL_A,BATCH_01
U000170,8891768,MODEL_B,BATCH_01
U000171,8951745,MODEL_A,BATCH_01
U000172,9013262,MODEL_A,BATCH_01
U000173,9082379,MODEL_A,BATCH_01
U000174,9146014,MODEL_A,BATCH_01
U000175,9218305,MODEL_B,BATCH_02
U000176,9273451,MODEL_A,BATCH_01
U000177,9336656,MODEL_A,BATCH_01
U000178,9400646,MODEL_A,BATCH_01
U000179,9462206,MODEL_A,BATCH_01
U000180,9517074,MODEL_B,BATCH_01
U000181,9567048,MODEL_A,BATCH_01
U000182,9627628,MODEL_A,BATCH_02
U000183,9687872,MODEL_A,BATCH_01
U000184,9744309,MODEL_A,BATCH_01
U000185,9801698,MODEL_B,BATCH_01
U000186,9867886,MODEL_A,BATCH_01
U000187,9930518,MODEL_A,BATCH_01
U000188,10000869,MODEL_A,BATCH_01
U000189,10057266,MODEL_A,BATCH_02
U000190,10122525,MODEL_B,BATCH_01
U000191,10188013,MODEL_A,BATCH_01
U000192,10243327,MODEL_A,BATCH_01
U000193,10307107,MODEL_A,BATCH_01
U000194,10364317,MODEL_A,BATCH_01
U000195,10432730,MODEL_B,BATCH_01
U000196,10501062,MODEL_A,BATCH_02
U000197,10558691,MODEL_A,BATCH_01
U000198,10620518,MODEL_A,BATCH_01
U000199,10679873,MODEL_A,BATCH_01
U000200,10746014,MODEL_B,BATCH_01
U000201,10817533,MODEL_A,BATCH_01
U000202,10879097,MODEL_A,BATCH_01
U000203,10940937,MODEL_A,BATCH_02
U000204,11009932,MODEL_A,BATCH_01
U000205,11062599,MODEL_B,BATCH_01
U000206,11116127,MODEL_A,BATCH_01
U000207,11173373,MODEL_A,BATCH_01
U000208,11235859,MODEL_A,BATCH_01
U000209,11290279,MODEL_A,BATCH_01
U000210,11358303,MODEL_B,BATCH_02
U000211,11420509,MODEL_A,BATCH_01
U000212,11480746,MODEL_A,BATCH_01
U000213,11540755,MODEL_A,BATCH_01
U000214,11594973,MODEL_A,BATCH_01
U000215,11655300,MODEL_B,BATCH_01
U000216,11718603,MODEL_A,BATCH_01
U000217,11775036,MODEL_A,BATCH_02
U000218,11830658,MODEL_A,BATCH_01
U000219,11892351,MODEL_A,BATCH_01
U000220,11960163,MODEL_B,BATCH_01
U000221,12017913,MODEL_A,BATCH_01
U000222,12076011,MODEL_A,BATCH_01
U000223,12133113,MODEL_A,BATCH_01
U000224,12196606,MODEL_A,BATCH_02
U000225,12260143,MODEL_B,BATCH_01
U000226,12314199,MODEL_A,BATCH_01
U000227,12368283,MODEL_A,BATCH_01
U000228,12426639,MODEL_A,BATCH_01
U000229,12486969,MODEL_A,BATCH_01
U000230,12556785,MODEL_B,BATCH_01
U000231,12620713,MODEL_A,BATCH_02
U000232,12677058,MODEL_A,BATCH_01
U000233,12723747,MODEL_A,BATCH_01
U000234,12782601,MODEL_A,BATCH_01
U000235,12851101,MODEL_B,BATCH_01
U000236,12905116,MODEL_A,BATCH_01
U000237,12973445,MODEL_A,BATCH_01
U000238,13044339,MODEL_A,BATCH_02
U000239,13095197,MODEL_A,BATCH_01
U000240,13155047,MODEL_B,BATCH_01
U000241,13221988,MODEL_A,BATCH_01
U000242,13281993,MODEL_A,BATCH_01
U000243,13338023,MODEL_A,BATCH_01
U000244,13394454,MODEL_A,BATCH_01
U000245,13453578,MODEL_B,BATCH_02
U000246,13511271,MODEL_A,BATCH_01
U000247,13566562,MODEL_A,BATCH_01
U000248,13630440,MODEL_A,BATCH_01
U000249,13695032,MODEL_A,BATCH_01
U000250,13750225,MODEL_B,BATCH_01
U000251,13815132,MODEL_A,BATCH_01
U000252,13870352,MODEL_A,BATCH_02
U000253,13920713,MODEL_A,BATCH_01
U000254,13973425,MODEL_A,BATCH_01
U000255,14043729,MODEL_B,BATCH_01
U000256,14105111,MODEL_A,BATCH_01
U000257,14160529,MODEL_A,BATCH_01
U000258,14226322,MODEL_A,BATCH_01
U000259,14284552,MODEL_A,BATCH_02
U000260,14343510,MODEL_B,BATCH_01
U000261,14407134,MODEL_A,BATCH_01
U000262,14460979,MODEL_A,BATCH_01
U000263,14516480,MODEL_A,BATCH_01
U000264,14580895,MODEL_A,BATCH_01
U000265,14631491,MODEL_B,BATCH_01
U000266,14692809,MODEL_A,BATCH_02
U000267,14753771,MODEL_A,BATCH_01
U000268,14825473,MODEL_A,BATCH_01
U000269,14893605,MODEL_A,BATCH_01
U000270,14960032,MODEL_B,BATCH_01
U000271,15019110,MODEL_A,BATCH_01
U000272,15072901,MODEL_A,BATCH_01
U000273,15126676,MODEL_A,BATCH_02
U000274,15181574,MODEL_A,BATCH_01
U000275,15238115,MODEL_B,BATCH_01
U000276,15294080,MODEL_A,BATCH_01
U000277,15360497,MODEL_A,BATCH_01
U000278,15429835,MODEL_A,BATCH_01
U000279,15489276,MODEL_A,BATCH_01
U000280,15548656,MODEL_B,BATCH_02
U000281,15605238,MODEL_A,BATCH_01
U000282,15668238,MODEL_A,BATCH_01
U000283,15721734,MODEL_A,BATCH_01
U000284,15782053,MODEL_A,BATCH_01
U000285,15843986,MODEL_B,BATCH_01
U000286,15907479,MODEL_A,BATCH_01
U000287,15968771,MODEL_A,BATCH_02
U000288,16032381,MODEL_A,BATCH_01
U000289,16092056,MODEL_A,BATCH_01
U000290,16149227,MODEL_B,BATCH_01
U000291,16214154,MODEL_A,BATCH_01
U000292,16273839,MODEL_A,BATCH_01
U000293,16333233,MODEL_A,BATCH_01
U000294,16394071,MODEL_A,BATCH_02
U000295,16450357,MODEL_B,BATCH_01
U000296,16508963,MODEL_A,BATCH_01
U000297,16564397,MODEL_A,BATCH_01
U000298,16621716,MODEL_A,BATCH_01
U000299,16687513,MODEL_A,BATCH_01
U000300,16749754,MODEL_B,BATCH_01
U000301,16802673,MODEL_A,BATCH_02
U000302,16859921,MODEL_A,BATCH_01
U000303,16917354,MODEL_A,BATCH_01
U000304,16977321,MODEL_A,BATCH_01
U000305,17039467,MODEL_B,BATCH_01
U000306,17097587,MODEL_A,BATCH_01
U000307,17174840,MODEL_A,BATCH_01
U000308,17236495,MODEL_A,BATCH_02
U000309,17300544,MODEL_A,BATCH_01
U000310,17358553,MODEL_B,BATCH_01
U000311,17423341,MODEL_A,BATCH_01
U000312,17489021,MODEL_A,BATCH_01
U000313,17543016,MODEL_A,BATCH_01
U000314,17612152,MODEL_A,BATCH_01
U000315,17685931,MODEL_B,BATCH_02
U000316,17744056,MODEL_A,BATCH_01
U000317,17798844,MODEL_A,BATCH_01
U000318,17859516,MODEL_A,BATCH_01
U000319,17924291,MODEL_A,BATCH_01
U000320,17987799,MODEL_B,BATCH_01
U000321,18056487,MODEL_A,BATCH_01
U000322,18115578,MODEL_A,BATCH_02
U000323,18173795,MODEL_A,BATCH_01
U000324,18236657,MODEL_A,BATCH_01
U000325,18302941,MODEL_B,BATCH_01
U000326,18358397,MODEL_A,BATCH_01
U000327,18415180,MODEL_A,BATCH_01
U000328,18478690,MODEL_A,BATCH_01
U000329,18529724,MODEL_A,BATCH_02
U000330,18581239,MODEL_B,BATCH_01
U000331,18645838,MODEL_A,BATCH_01
U000332,18698589,MODEL_A,BATCH_01
U000333,18770567,MODEL_A,BATCH_01
U000334,18834979,MODEL_A,BATCH_01
U000335,18900670,MODEL_B,BATCH_01
U000336,18956752,MODEL_A,BATCH_02
U000337,19017396,MODEL_A,BATCH_01
U000338,19080927,MODEL_A,BATCH_01
U000339,19142498,MODEL_A,BATCH_01
U000340,19195204,MODEL_B,BATCH_01
U000341,19252264,MODEL_A,BATCH_01
U000342,19311179,MODEL_A,BATCH_01
U000343,19372632,MODEL_A,BATCH_02
U000344,19434701,MODEL_A,BATCH_01
U000345,19499717,MODEL_B,BATCH_01
U000346,19565119,MODEL_A,BATCH_01
U000347,19632893,MODEL_A,BATCH_01
U000348,19697824,MODEL_A,BATCH_01
U000349,19762254,MODEL_A,BATCH_01
U000350,19827176,MODEL_B,BATCH_02
U000351,19882589,MODEL_A,BATCH_01
U000352,19935081,MODEL_A,BATCH_01
U000353,19992627,MODEL_A,BATCH_01
U000354,20048634,MODEL_A,BATCH_01
U000355,20106891,MODEL_B,BATCH_01
U000356,20164722,MODEL_A,BATCH_01
U000357,20221279,MODEL_A,BATCH_02
U000358,20274561,MODEL_A,BATCH_01
U000359,20335742,MODEL_A,BATCH_01
U000360,20395188,MODEL_B,BATCH_01
U000361,20457644,MODEL_A,BATCH_01
U000362,20518221,MODEL_A,BATCH_01
U000363,20577219,MODEL_A,BATCH_01
U000364,20637307,MODEL_A,BATCH_02
U000365,20691452,MODEL_B,BATCH_01
U000366,20744164,MODEL_A,BATCH_01
U000367,20797510,MODEL_A,BATCH_01
U000368,20861104,MODEL_A,BATCH_01
U000369,20919546,MODEL_A,BATCH_01
U000370,20971563,MODEL_B,BATCH_01
U000371,21037207,MODEL_A,BATCH_02
U000372,21109292,MODEL_A,BATCH_01
U000373,21165176,MODEL_A,BATCH_01
U000374,21220483,MODEL_A,BATCH_01
U000375,21281674,MODEL_B,BATCH_01
U000376,21335596,MODEL_A,BATCH_01
U000377,21413792,MODEL_A,BATCH_01
U000378,21489452,MODEL_A,BATCH_02
U000379,21571507,MODEL_A,BATCH_01
U000380,21625536,MODEL_B,BATCH_01
U000381,21688123,MODEL_A,BATCH_01
U000382,21758135,MODEL_A,BATCH_01
U000383,21826119,MODEL_A,BATCH_01
U000384,21887868,MODEL_A,BATCH_01
U000385,21958633,MODEL_B,BATCH_02
U000386,22025194,MODEL_A,BATCH_01
U000387,22081990,MODEL_A,BATCH_01
U000388,22141845,MODEL_A,BATCH_01
U000389,22202195,MODEL_A,BATCH_01
U000390,22273816,MODEL_B,BATCH_01
U000391,22339698,MODEL_A,BATCH_01
U000392,22398361,MODEL_A,BATCH_02
U000393,22454258,MODEL_A,BATCH_01
U000394,22516329,MODEL_A,BATCH_01
U000395,22570899,MODEL_B,BATCH_01
U000396,22625630,MODEL_A,BATCH_01
U000397,22682729,MODEL_A,BATCH_01
U000398,22738480,MODEL_A,BATCH_01
U000399,22798126,MODEL_A,BATCH_02
U000400,22856173,MODEL_B,BATCH_01
U000401,22920144,MODEL_A,BATCH_01
U000402,22974643,MODEL_A,BATCH_01
U000403,23032917,MODEL_A,BATCH_01
U000404,23086901,MODEL_A,BATCH_01
U000405,23144036,MODEL_B,BATCH_01
U000406,23201753,MODEL_A,BATCH_02
U000407,23255323,MODEL_A,BATCH_01
U000408,23312752,MODEL_A,BATCH_01
U000409,23366847,MODEL_A,BATCH_01
U000410,23441042,MODEL_B,BATCH_01
U000411,23503611,MODEL_A,BATCH_01
U000412,23562224,MODEL_A,BATCH_01
U000413,23624168,MODEL_A,BATCH_02
U000414,23684675,MODEL_A,BATCH_01
U000415,23746596,MODEL_B,BATCH_01
U000416,23806903,MODEL_A,BATCH_01
U000417,23864339,MODEL_A,BATCH_01
U000418,23925945,MODEL_A,BATCH_01
U000419,23987997,MODEL_A,BATCH_01
U000420,24044215,MODEL_B,BATCH_02
U000421,24107420,MODEL_A,BATCH_01
U000422,24171545,MODEL_A,BATCH_01
U000423,24231619,MODEL_A,BATCH_01
U000424,24287238,MODEL_A,BATCH_01
U000425,24356717,MODEL_B,BATCH_01
U000426,24420807,MODEL_A,BATCH_01
U000427,24483384,MODEL_A,BATCH_02
U000428,24544248,MODEL_A,BATCH_01
U000429,24607500,MODEL_A,BATCH_01
U000430,24668043,MODEL_B,BATCH_01
U000431,24722454,MODEL_A,BATCH_01
U000432,24776558,MODEL_A,BATCH_01
U000433,24839245,MODEL_A,BATCH_01
U000434,24891417,MODEL_A,BATCH_02
U000435,24952949,MODEL_B,BATCH_01
U000436,25026835,MODEL_A,BATCH_01
U000437,25085039,MODEL_A,BATCH_01
U000438,25136911,MODEL_A,BATCH_01
U000439,25191368,MODEL_A,BATCH_01
U000440,25251426,MODEL_B,BATCH_01
U000441,25307673,MODEL_A,BATCH_02
U000442,25369926,MODEL_A,BATCH_01
U000443,25429193,MODEL_A,BATCH_01
U000444,25490340,MODEL_A,BATCH_01
U000445,25549071,MODEL_B,BATCH_01
U000446,25623765,MODEL_A,BATCH_01
U000447,25690997,MODEL_A,BATCH_01
U000448,25753442,MODEL_A,BATCH_02
U000449,25814110,MODEL_A,BATCH_01
U000450,25872649,MODEL_B,BATCH_01
U000451,25931526,MODEL_A,BATCH_01
U000452,25985969,MODEL_A,BATCH_01
U000453,26042789,MODEL_A,BATCH_01
U000454,26104124,MODEL_A,BATCH_01
U000455,26173412,MODEL_B,BATCH_02
U000456,26230748,MODEL_A,BATCH_01
U000457,26304053,MODEL_A,BATCH_01
U000458,26366521,MODEL_A,BATCH_01
U000459,26420658,MODEL_A,BATCH_01
U000460,26474575,MODEL_B,BATCH_01
U000461,26530588,MODEL_A,BATCH_01
U000462,26591213,MODEL_A,BATCH_02
U000463,26651129,MODEL_A,BATCH_01
U000464,26705886,MODEL_A,BATCH_01
U000465,26764244,MODEL_B,BATCH_01
U000466,26828743,MODEL_A,BATCH_01
U000467,26897446,MODEL_A,BATCH_01
U000468,26962463,MODEL_A,BATCH_01
U000469,27022948,MODEL_A,BATCH_02
U000470,27086904,MODEL_B,BATCH_01
U000471,27152158,MODEL_A,BATCH_01
U000472,27209561,MODEL_A,BATCH_01
U000473,27276106,MODEL_A,BATCH_01
U000474,27340644,MODEL_A,BATCH_01
U000475,27402943,MODEL_B,BATCH_01
U000476,27467997,MODEL_A,BATCH_02
U000477,27519872,MODEL_A,BATCH_01
U000478,27572931,MODEL_A,BATCH_01
U000479,27637067,MODEL_A,BATCH_01
U000480,27703700,MODEL_B,BATCH_01
U000481,27784127,MODEL_A,BATCH_01
U000482,27842411,MODEL_A,BATCH_01
U000483,27904707,MODEL_A,BATCH_02
U000484,27972860,MODEL_A,BATCH_01
U000485,28036363,MODEL_B,BATCH_01
U000486,28095889,MODEL_A,BATCH_01
U000487,28154604,MODEL_A,BATCH_01
U000488,28214647,MODEL_A,BATCH_01
U000489,28285509,MODEL_A,BATCH_01
U000490,28343094,MODEL_B,BATCH_02
U000491,28406533,MODEL_A,BATCH_01
U000492,28466737,MODEL_A,BATCH_01
U000493,28525507,MODEL_A,BATCH_01
U000494,28590924,MODEL_A,BATCH_01
U000495,28650802,MODEL_B,BATCH_01
U000496,28714700,MODEL_A,BATCH_01
U000497,28774578,MODEL_A,BATCH_02
