unit_id,created_at_ms,vehicle_model,supplier_batch
U000047,1786552,MODEL_A,BATCH_01
U000048,1831110,MODEL_A,BATCH_01
U000049,1880501,MODEL_A,BATCH_02
U000050,1928044,MODEL_B,BATCH_01
U000051,1974366,MODEL_A,BATCH_01
U000052,2021978,MODEL_A,BATCH_01
U000053,2069140,MODEL_A,BATCH_01
U000054,2121888,MODEL_A,BATCH_01
U000055,2169656,MODEL_B,BATCH_01
U000056,2213195,MODEL_A,BATCH_02
U000057,2267055,MODEL_A,BATCH_01
U000058,2319929,MODEL_A,BATCH_01
U000059,2367195,MODEL_A,BATCH_01
U000060,2428927,MODEL_B,BATCH_01
U000061,2477311,MODEL_A,BATCH_01
U000062,2531185,MODEL_A,BATCH_01
U000063,2582674,MODEL_A,BATCH_02
U000064,2637228,MODEL_A,BATCH_01
U000065,2685506,MODEL_B,BATCH_01
U000066,2742559,MODEL_A,BATCH_01
U000067,2805921,MODEL_A,BATCH_01
U000068,2860442,MODEL_A,BATCH_01
U000069,2916565,MODEL_A,BATCH_01
U000070,2974792,MODEL_B,BATCH_02
U000071,3023334,MODEL_A,BATCH_01
U000072,3078567,MODEL_A,BATCH_01
U000073,3145949,MODEL_A,BATCH_01
U000074,3200289,MODEL_A,BATCH_01
U000075,3248163,MODEL_B,BATCH_01
U000076,3303289,MODEL_A,BATCH_01
U000077,3356396,MODEL_A,BATCH_02
U000078,3406716,MODEL_A,BATCH_01
U000079,3459817,MODEL_A,BATCH_01
U000080,3521584,MODEL_B,BATCH_01
U000081,3583980,MODEL_A,BATCH_01
U000082,3639280,MODEL_A,BATCH_01
U000083,3683403,MODEL_A,BATCH_01
U000084,3737155,MODEL_A,BATCH_02
U000085,3781912,MODEL_B,BATCH_01
U000086,3830598,MODEL_A,BATCH_01
U000087,3891547,MODEL_A,BATCH_01
U000088,3955345,MODEL_A,BATCH_01
U000089,4012800,MODEL_A,BATCH_01
U000090,4064503,MODEL_B,BATCH_01
U000091,4132522,MODEL_A,BATCH_02
U000092,4187696,MODEL_A,BATCH_01
U000093,4248489,MODEL_A,BATCH_01
U000094,4308209,MODEL_A,BATCH_01
U000095,4355648,MODEL_B,BATCH_01
U000096,4419844,MODEL_A,BATCH_01
U000097,4482444,MODEL_A,BATCH_01
U000098,4537923,MODEL_A,BATCH_02
U000099,4604959,MODEL_A,BATCH_01
U000100,4663452,MODEL_B,BATCH_01
U000101,4730253,MODEL_A,BATCH_01
U000102,4793371,MODEL_A,BATCH_01
U000103,4855668,MODEL_A,BATCH_01
U000104,4921338,MODEL_A,BATCH_01
U000105,4978660,MODEL_B,BATCH_02
U000106,5036089,MODEL_A,BATCH_01
U000107,5089406,MODEL_A,BATCH_01
U000108,5143365,MODEL_A,BATCH_01
U000109,5202214,MODEL_A,BATCH_01
U000110,5260192,MODEL_B,BATCH_01
U000111,5319054,MODEL_A,BATCH_01
U000112,5367338,MODEL_A,BATCH_02
U000113,5433562,MODEL_A,BATCH_01
U000114,5495019,MODEL_A,BATCH_01
U000115,5550469,MODEL_B,BATCH_01
U000116,5617472,MODEL_A,BATCH_01
U000117,5681703,MODEL_A,BATCH_01
U000118,5738724,MODEL_A,BATCH_01
U000119,5791096,MODEL_A,BATCH_02
U000120,5857323,MODEL_B,BATCH_01
U000121,5928549,MODEL_A,BATCH_01
U000122,5992954,MODEL_A,BATCH_01
U000123,6045906,MODEL_A,BATCH_01
U000124,6101446,MODEL_A,BATCH_01
U000125,6161712,MODEL_B,BATCH_01
U000126,6224894,MODEL_A,BATCH_02
U000127,6284879,MODEL_A,BATCH_01
U000128,6345544,MODEL_A,BATCH_01
U000129,6394513,MODEL_A,BATCH_01
U000130,6447267,MODEL_B,BATCH_01
U000131,6503271,MODEL_A,BATCH_01
U000132,6565736,MODEL_A,BATCH_01
U000133,6624214,MODEL_A,BATCH_02
U000134,6683964,MODEL_A,BATCH_01
U000135,6746707,MODEL_B,BATCH_01
U000136,6803572,MODEL_A,BATCH_01
U000137,6870445,MODEL_A,BATCH_01
U000138,6942840,MODEL_A,BATCH_01
U000139,7008706,MODEL_A,BATCH_01
U000140,7065510,MODEL_B,BATCH_02
U000141,7119503,MODEL_A,BATCH_01
U000142,7169713,MODEL_A,BATCH_01
U000143,7235621,MODEL_A,BATCH_01
U000144,7293795,MODEL_A,BATCH_01
U000145,7365846,MODEL_B,BATCH_01
U000146,7421389,MODEL_A,BATCH_01
U000147,7488216,MODEL_A,BATCH_02
U000148,7541258,MODEL_A,BATCH_01
U000149,7597694,MODEL_A,BATCH_01
U000150,7670024,MODEL_B,BATCH_01
U000151,7731544,MODEL_A,BATCH_01
U000152,7797043,MODEL_A,BATCH_01
U000153,7857689,MODEL_A,BATCH_01
U000154,7926118,MODEL_A,BATCH_02
U000155,7998506,MODEL_B,BATCH_01
U000156,8058185,MODEL_A,BATCH_01
U000157,8127161,MODEL_A,BATCH_01
U000158,8182156,MODEL_A,BATCH_01
U000159,8246148,MODEL_A,BATCH_01
U000160,8301367,MODEL_B,BATCH_01
U000161,8368908,MODEL_A,BATCH_02
U000162,8425490,MODEL_A,BATCH_01
U000163,8485327,MODEL_A,BATCH_01
U000164,8549260,MODEL_A,BATCH_01
U000165,8606862,MODEL_B,BATCH_01
U000166,8672384,MODEL_A,BATCH_01
U000167,8729691,MODEL_A,BATCH_01
U000168,8789706,MODEL_A,BATCH_02
U000169,8843491,MODEL_A,BATCH_01
U000170,8895575,MODEL_B,BATCH_01
U000171,8964191,MODEL_A,BATCH_01
U000172,9023633,MODEL_A,BATCH_01
U000173,9088650,MODEL_A,BATCH_01
U000174,9141909,MODEL_A,BATCH_01
U000175,9214472,MODEL_B,BATCH_02
U000176,9268482,MODEL_A,BATCH_01
U000177,9319644,MODEL_A,BATCH_01
U000178,9378441,MODEL_A,BATCH_01
U000179,9437358,MODEL_A,BATCH_01
U000180,9507088,MODEL_B,BATCH_01
U000181,9569283,MODEL_A,BATCH_01
U000182,9642355,MODEL_A,BATCH_02
U000183,9709277,MODEL_A,BATCH_01
U000184,9774788,MODEL_A,BATCH_01
U000185,9835549,MODEL_B,BATCH_01
U000186,9898254,MODEL_A,BATCH_01
U000187,9962016,MODEL_A,BATCH_01
U000188,10025621,MODEL_A,BATCH_01
U000189,10084683,MODEL_A,BATCH_02
U000190,10145871,MODEL_B,BATCH_01
U000191,10196477,MODEL_A,BATCH_01
U000192,10263153,MODEL_A,BATCH_01
U000193,10321343,MODEL_A,BATCH_01
U000194,10381667,MODEL_A,BATCH_01
U000195,10441408,MODEL_B,BATCH_01
U000196,10506791,MODEL_A,BATCH_02
U000197,10560650,MODEL_A,BATCH_01
U000198,10616870,MODEL_A,BATCH_01
U000199,10676709,MODEL_A,BATCH_01
U000200,10744925,MODEL_B,BATCH_01
U000201,10796927,MODEL_A,BATCH_01
U000202,10853487,MODEL_A,BATCH_01
U000203,10910692,MODEL_A,BATCH_02
U000204,10968709,MODEL_A,BATCH_01
U000205,11034373,MODEL_B,BATCH_01
U000206,11088624,MODEL_A,BATCH_01
U000207,11154245,MODEL_A,BATCH_01
U000208,11215489,MODEL_A,BATCH_01
U000209,11279856,MODEL_A,BATCH_01
U000210,11335984,MODEL_B,BATCH_02
U000211,11392511,MODEL_A,BATCH_01
U000212,11456194,MODEL_A,BATCH_01
U000213,11527053,MODEL_A,BATCH_01
U000214,11585244,MODEL_A,BATCH_01
U000215,11647108,MODEL_B,BATCH_01
U000216,11715011,MODEL_A,BATCH_01
U000217,11778716,MODEL_A,BATCH_02
U000218,11839837,MODEL_A,BATCH_01
U000219,11890561,MODEL_A,BATCH_01
U000220,11954277,MODEL_B,BATCH_01
U000221,12013205,MODEL_A,BATCH_01
U000222,12074182,MODEL_A,BATCH_01
U000223,12134466,MODEL_A,BATCH_01
U000224,12198023,MODEL_A,BATCH_02
U000225,12260059,MODEL_B,BATCH_01
U000226,12323706,MODEL_A,BATCH_01
U000227,12389900,MODEL_A,BATCH_01
U000228,12458189,MODEL_A,BATCH_01
U000229,12511637,MODEL_A,BATCH_01
U000230,12572125,MODEL_B,BATCH_01
U000231,12626009,MODEL_A,BATCH_02
U000232,12687925,MODEL_A,BATCH_01
U000233,12738570,MODEL_A,BATCH_01
U000234,12798738,MODEL_A,BATCH_01
U000235,12852945,MODEL_B,BATCH_01
U000236,12915331,MODEL_A,BATCH_01
U000237,12980821,MODEL_A,BATCH_01
U000238,13048151,MODEL_A,BATCH_02
U000239,13113202,MODEL_A,BATCH_01
U000240,13166571,MODEL_B,BATCH_01
U000241,13237508,MODEL_A,BATCH_01
U000242,13297650,MODEL_A,BATCH_01
U000243,13363181,MODEL_A,BATCH_01
U000244,13429163,MODEL_A,BATCH_01
U000245,13482711,MODEL_B,BATCH_02
U000246,13542574,MODEL_A,BATCH_01
U000247,13604788,MODEL_A,BATCH_01
U000248,13665177,MODEL_A,BATCH_01
U000249,13714794,MODEL_A,BATCH_01
U000250,13772171,MODEL_B,BATCH_01
U000251,13841237,MODEL_A,BATCH_01
U000252,13913078,MODEL_A,BATCH_02
U000253,13968307,MODEL_A,BATCH_01
U000254,14030793,MODEL_A,BATCH_01
U000255,14086443,MODEL_B,BATCH_01
U000256,14142202,MODEL_A,BATCH_01
U000257,14195405,MODEL_A,BATCH_01
U000258,14250052,MODEL_A,BATCH_01
U000259,14304280,MODEL_A,BATCH_02
U000260,14362549,MODEL_B,BATCH_01
U000261,14417170,MODEL_A,BATCH_01
U000262,14477285,MODEL_A,BATCH_01
U000263,14529089,MODEL_A,BATCH_01
U000264,14592909,MODEL_A,BATCH_01
U000265,14651838,MODEL_B,BATCH_01
U000266,14723627,MODEL_A,BATCH_02
U000267,14790104,MODEL_A,BATCH_01
U000268,14852015,MODEL_A,BATCH_01
U000269,14913594,MODEL_A,BATCH_01
U000270,14982779,MODEL_B,BATCH_01
U000271,15041505,MODEL_A,BATCH_01
U000272,15102278,MODEL_A,BATCH_01
U000273,15161328,MODEL_A,BATCH_02
U000274,15223952,MODEL_A,BATCH_01
U000275,15276706,MODEL_B,BATCH_01
U000276,15332233,MODEL_A,BATCH_01
U000277,15387937,MODEL_A,BATCH_01
U000278,15446650,MODEL_A,BATCH_01
U000279,15505456,MODEL_A,BATCH_01
U000280,15562383,MODEL_B,BATCH_02
U000281,15618339,MODEL_A,BATCH_01
U000282,15683825,MODEL_A,BATCH_01
U000283,15751701,MODEL_A,BATCH_01
U000284,15807683,MODEL_A,BATCH_01
U000285,15872630,MODEL_B,BATCH_01
U000286,15944702,MODEL_A,BATCH_01
U000287,16003955,MODEL_A,BATCH_02
U000288,16064548,MODEL_A,BATCH_01
U000289,16121968,MODEL_A,BATCH_01
U000290,16179169,MODEL_B,BATCH_01
U000291,16242648,MODEL_A,BATCH_01
U000292,16307011,MODEL_A,BATCH_01
U000293,16361948,MODEL_A,BATCH_01
U000294,16417489,MODEL_A,BATCH_02
U000295,16474768,MODEL_B,BATCH_01
U000296,16534682,MODEL_A,BATCH_01
U000297,16596108,MODEL_A,BATCH_01
U000298,16641998,MODEL_A,BATCH_01
U000299,16703570,MODEL_A,BATCH_01
U000300,16763363,MODEL_B,BATCH_01
U000301,16824824,MODEL_A,BATCH_02
U000302,16894969,MODEL_A,BATCH_01
U000303,16951805,MODEL_A,BATCH_01
U000304,17019257,MODEL_A,BATCH_01
U000305,17087668,MODEL_B,BATCH_01
U000306,17150343,MODEL_A,BATCH_01
U000307,17210615,MODEL_A,BATCH_01
U000308,17269395,MODEL_A,BATCH_02
U000309,17331539,MODEL_A,BATCH_01
U000310,17391058,MODEL_B,BATCH_01
U000311,17449112,MODEL_A,BATCH_01
U000312,17509817,MODEL_A,BATCH_01
U000313,17562605,MODEL_A,BATCH_01
U000314,17617671,MODEL_A,BATCH_01
U000315,17679782,MODEL_B,BATCH_02
U000316,17733763,MODEL_A,BATCH_01
U000317,17794158,MODEL_A,BATCH_01
U000318,17854108,MODEL_A,BATCH_01
U000319,17926880,MODEL_A,BATCH_01
U000320,17989054,MODEL_B,BATCH_01
U000321,18056612,MODEL_A,BATCH_01
U000322,18119534,MODEL_A,BATCH_02
U000323,18178708,MODEL_A,BATCH_01
U000324,18237349,MODEL_A,BATCH_01
U000325,18301468,MODEL_B,BATCH_01
U000326,18362271,MODEL_A,BATCH_01
U000327,18425434,MODEL_A,BATCH_01
U000328,18486735,MODEL_A,BATCH_01
U000329,18541715,MODEL_A,BATCH_02
U000330,18604849,MODEL_B,BATCH_01
U000331,18673432,MODEL_A,BATCH_01
U000332,18738175,MODEL_A,BATCH_01
U000333,18801090,MODEL_A,BATCH_01
U000334,18857213,MODEL_A,BATCH_01
U000335,18923344,MODEL_B,BATCH_01
U000336,18981981,MODEL_A,BATCH_02
U000337,19041388,MODEL_A,BATCH_01
U000338,19100337,MODEL_A,BATCH_01
U000339,19161343,MODEL_A,BATCH_01
U000340,19224343,MODEL_B,BATCH_01
U000341,19277986,MODEL_A,BATCH_01
U000342,19336169,MODEL_A,BATCH_01
U000343,19392253,MODEL_A,BATCH_02
U000344,19451959,MODEL_A,BATCH_01
U000345,19513144,MODEL_B,BATCH_01
U000346,19564777,MODEL_A,BATCH_01
U000347,19632558,MODEL_A,BATCH_01
U000348,19694404,MODEL_A,BATCH_01
U000349,19759477,MODEL_A,BATCH_01
U000350,19820108,MODEL_B,BATCH_02
U000351,19884327,MODEL_A,BATCH_01
U000352,19957148,MODEL_A,BATCH_01
U000353,20027385,MODEL_A,BATCH_01
U000354,20096622,MODEL_A,BATCH_01
U000355,20178207,MODEL_B,BATCH_01
U000356,20239176,MODEL_A,BATCH_01
U000357,20296006,MODEL_A,BATCH_02
U000358,20368216,MODEL_A,BATCH_01
U000359,20430044,MODEL_A,BATCH_01
U000360,20496006,MODEL_B,BATCH_01
U000361,20562311,MODEL_A,BATCH_01
U000362,20621266,MODEL_A,BATCH_01
U000363,20675101,MODEL_A,BATCH_01
U000364,20733847,MODEL_A,BATCH_02
U000365,20782010,MODEL_B,BATCH_01
U000366,20851359,MODEL_A,BATCH_01
U000367,20911418,MODEL_A,BATCH_01
U000368,20964083,MODEL_A,BATCH_01
U000369,21024743,MODEL_A,BATCH_01
U000370,21082748,MODEL_B,BATCH_01
U000371,21141825,MODEL_A,BATCH_02
U000372,21200258,MODEL_A,BATCH_01
U000373,21247524,MODEL_A,BATCH_01
U000374,21308631,MODEL_A,BATCH_01
U000375,21359627,MODEL_B,BATCH_01
U000376,21418959,MODEL_A,BATCH_01
U000377,21477319,MODEL_A,BATCH_01
U000378,21538222,MODEL_A,BATCH_02
U000379,21590709,MODEL_A,BATCH_01
U000380,21645660,MODEL_B,BATCH_01
U000381,21701023,MODEL_A,BATCH_01
U000382,21759899,MODEL_A,BATCH_01
U000383,21834245,MODEL_A,BATCH_01
U000384,21896398,MODEL_A,BATCH_01
U000385,21956232,MODEL_B,BATCH_02
U000386,22010147,MODEL_A,BATCH_01
U000387,22067531,MODEL_A,BATCH_01
U000388,22115954,MODEL_A,BATCH_01
U000389,22183570,MODEL_A,BATCH_01
U000390,22245766,MODEL_B,BATCH_01
U000391,22298662,MODEL_A,BATCH_01
U000392,22355761,MODEL_A,BATCH_02
U000393,22415265,MODEL_A,BATCH_01
U000394,22471262,MODEL_A,BATCH_01
U000395,22536369,MODEL_B,BATCH_01
U000396,22591483,MODEL_A,BATCH_01
U000397,22644014,MODEL_A,BATCH_01
U000398,22710742,MODEL_A,BATCH_01
U000399,22770492,MODEL_A,BATCH_02
U000400,22839224,MODEL_B,BATCH_01
U000401,22909337,MODEL_A,BATCH_01
U000402,22982883,MODEL_A,BATCH_01
U000403,23049583,MODEL_A,BATCH_01
U000404,23107189,MODEL_A,BATCH_01
U000405,23166936,MODEL_B,BATCH_01
U000406,23217415,MODEL_A,BATCH_02
U000407,23278593,MODEL_A,BATCH_01
U000408,23339153,MODEL_A,BATCH_01
U000409,23394848,MODEL_A,BATCH_01
U000410,23455372,MODEL_B,BATCH_01
U000411,23511440,MODEL_A,BATCH_01
U000412,23578613,MODEL_A,BATCH_01
U000413,23640698,MODEL_A,BATCH_02
U000414,23705943,MODEL_A,BATCH_01
U000415,23767085,MODEL_B,BATCH_01
U000416,23830684,MODEL_A,BATCH_01
U000417,23887714,MODEL_A,BATCH_01
U000418,23952375,MODEL_A,BATCH_01
U000419,24012328,MODEL_A,BATCH_01
U000420,24079221,MODEL_B,BATCH_02
U000421,24141914,MODEL_A,BATCH_01
U000422,24215670,MODEL_A,BATCH_01
U000423,24275955,MODEL_A,BATCH_01
U000424,24335442,MODEL_A,BATCH_01
U000425,24398897,MODEL_B,BATCH_01
U000426,24453523,MODEL_A,BATCH_01
U000427,24507595,MODEL_A,BATCH_02
U000428,24568273,MODEL_A,BATCH_01
U000429,24628704,MODEL_A,BATCH_01
U000430,24691304,MODEL_B,BATCH_01
U000431,24750831,MODEL_A,BATCH_01
U000432,24814004,MODEL_A,BATCH_01
U000433,24876500,MODEL_A,BATCH_01
U000434,24926867,MODEL_A,BATCH_02
U000435,24988254,MODEL_B,BATCH_01
U000436,25052602,MODEL_A,BATCH_01
U000437,25108494,MODEL_A,BATCH_01
U000438,25166014,MODEL_A,BATCH_01
U000439,25226144,MODEL_A,BATCH_01
U000440,25288452,MODEL_B,BATCH_01
U000441,25349576,MODEL_A,BATCH_02
U000442,25412932,MODEL_A,BATCH_01
U000443,25466652,MODEL_A,BATCH_01
U000444,25532990,MODEL_A,BATCH_01
U000445,25603626,MODEL_B,BATCH_01
U000446,25671240,MODEL_A,BATCH_01
U000447,25731177,MODEL_A,BATCH_01
U000448,25785866,MODEL_A,BATCH_02
U000449,25843257,MODEL_A,BATCH_01
U000450,25912818,MODEL_B,BATCH_01
U000451,25973446,MODEL_A,BATCH_01
U000452,26042378,MODEL_A,BATCH_01
U000453,26104911,MODEL_A,BATCH_01
U000454,26158330,MODEL_A,BATCH_01
U000455,26214030,MODEL_B,BATCH_02
U000456,26271206,MODEL_A,BATCH_01
U000457,26335797,MODEL_A,BATCH_01
U000458,26393913,MODEL_A,BATCH_01
U000459,26449418,MODEL_A,BATCH_01
U000460,26500819,MODEL_B,BATCH_01
U000461,26565401,MODEL_A,BATCH_01
U000462,26622523,MODEL_A,BATCH_02
U000463,26673828,MODEL_A,BATCH_01
U000464,26741336,MODEL_A,BATCH_01
U000465,26798938,MODEL_B,BATCH_01
U000466,26870247,MODEL_A,BATCH_01
U000467,26932903,MODEL_A,BATCH_01
U000468,26991499,MODEL_A,BATCH_01
U000469,27048118,MODEL_A,BATCH_02
U000470,27108833,MODEL_B,BATCH_01
U000471,27172725,MODEL_A,BATCH_01
U000472,27238414,MODEL_A,BATCH_01
U000473,27298235,MODEL_A,BATCH_01
U000474,27359863,MODEL_A,BATCH_01
U000475,27416985,MODEL_B,BATCH_01
U000476,27469711,MODEL_A,BATCH_02
U000477,27520768,MODEL_A,BATCH_01
U000478,27580174,MODEL_A,BATCH_01
U000479,27642311,MODEL_A,BATCH_01
U000480,27702675,MODEL_B,BATCH_01
U000481,27764034,MODEL_A,BATCH_01
U000482,27827534,MODEL_A,BATCH_01
U000483,27885402,MODEL_A,BATCH_02
U000484,27938640,MODEL_A,BATCH_01
U000485,28000988,MODEL_B,BATCH_01
U000486,28061339,MODEL_A,BATCH_01
U000487,28120416,MODEL_A,BATCH_01
U000488,28182445,MODEL_A,BATCH_01
U000489,28246877,MODEL_A,BATCH_01
U000490,28306229,MODEL_B,BATCH_02
U000491,28357961,MODEL_A,BATCH_01
U000492,28419786,MODEL_A,BATCH_01
U000493,28479338,MODEL_A,BATCH_01
U000494,28535545,MODEL_A,BATCH_01
U000495,28591954,MODEL_B,BATCH_01
U000496,28650065,MODEL_A,BATCH_01
U000497,28712447,MODEL_A,BATCH_02
U000498,28769843,MODEL_A,BATCH_01
