event_id,timestamp_ms,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms
EV000050,239136,PROCESSING_STARTED,S05,U000002,0,STARVED,PROCESSING,54454
EV000051,242166,PROCESSING_COMPLETED,S03,U000003,1,PROCESSING,,48937
EV000052,242166,UNIT_ARRIVED,S04,U000003,1,,,
EV000053,242166,PROCESSING_STARTED,S04,U000003,0,STARVED,PROCESSING,58643
EV000054,242166,PROCESSING_STARTED,S03,U000004,0,IDLE,PROCESSING,40654
EV000055,251074,PROCESSING_COMPLETED,S02,U000005,1,PROCESSING,,34812
EV000056,251074,UNIT_ARRIVED,S03,U000005,1,,,
EV000057,251074,PROCESSING_STARTED,S02,U000006,0,IDLE,PROCESSING,42963
EV000058,268173,PROCESSING_COMPLETED,S01,U000007,0,PROCESSING,,31621
EV000059,268173,UNIT_ARRIVED,S02,U000007,1,,,
EV000060,268173,PROCESSING_STARTED,S01,U000008,0,IDLE,PROCESSING,44323
EV000061,282820,PROCESSING_COMPLETED,S03,U000004,1,PROCESSING,,40654
EV000062,282820,UNIT_ARRIVED,S04,U000004,1,,,
EV000063,282820,PROCESSING_STARTED,S03,U000005,0,IDLE,PROCESSING,46297
EV000064,293590,PROCESSING_COMPLETED,S05,U000002,0,PROCESSING,,54454
EV000065,293590,UNIT_ARRIVED,S06,U000002,1,,,
EV000066,294037,PROCESSING_COMPLETED,S02,U000006,1,PROCESSING,,42963
EV000067,294037,UNIT_ARRIVED,S03,U000006,1,,,
EV000068,294037,PROCESSING_STARTED,S02,U000007,0,IDLE,PROCESSING,46744
EV000069,296946,PROCESSING_COMPLETED,S06,U000001,1,PROCESSING,,68993
EV000070,296946,UNIT_ARRIVED,S07,U000001,1,,,
EV000071,296946,PROCESSING_STARTED,S07,U000001,0,IDLE,PROCESSING,56332
EV000072,296946,PROCESSING_STARTED,S06,U000002,0,IDLE,PROCESSING,65781
EV000073,300809,PROCESSING_COMPLETED,S04,U000003,1,PROCESSING,,58643
EV000074,300809,UNIT_ARRIVED,S05,U000003,1,,,
EV000075,300809,PROCESSING_STARTED,S05,U000003,0,STARVED,PROCESSING,53913
EV000076,300809,PROCESSING_STARTED,S04,U000004,0,IDLE,PROCESSING,46176
EV000077,312496,PROCESSING_COMPLETED,S01,U000008,0,PROCESSING,,44323
EV000078,312496,UNIT_ARRIVED,S02,U000008,1,,,
EV000079,312496,PROCESSING_STARTED,S01,U000009,0,IDLE,PROCESSING,38900
EV000080,329117,PROCESSING_COMPLETED,S03,U000005,1,PROCESSING,,46297
EV000081,329117,UNIT_ARRIVED,S04,U000005,1,,,
EV000082,329117,PROCESSING_STARTED,S03,U000006,0,IDLE,PROCESSING,46855
EV000083,340781,PROCESSING_COMPLETED,S02,U000007,1,PROCESSING,,46744
EV000084,340781,UNIT_ARRIVED,S03,U000007,1,,,
EV000085,340781,PROCESSING_STARTED,S02,U000008,0,IDLE,PROCESSING,44234
EV000086,346985,PROCESSING_COMPLETED,S04,U000004,1,PROCESSING,,46176
EV000087,346985,UNIT_ARRIVED,S05,U000004,1,,,
EV000088,346985,PROCESSING_STARTED,S04,U000005,0,IDLE,PROCESSING,57467
EV000089,351396,PROCESSING_COMPLETED,S01,U000009,0,PROCESSING,,38900
EV000090,351396,UNIT_ARRIVED,S02,U000009,1,,,
EV000091,351396,PROCESSING_STARTED,S01,U000010,0,IDLE,PROCESSING,38605
EV000092,353278,PROCESSING_COMPLETED,S07,U000001,0,PROCESSING,,56332
EV000093,353278,UNIT_ARRIVED,S08,U000001,1,,,
EV000094,353278,PROCESSING_STARTED,S08,U000001,0,IDLE,PROCESSING,37066
EV000095,354722,PROCESSING_COMPLETED,S05,U000003,1,PROCESSING,,53913
EV000096,354722,UNIT_ARRIVED,S06,U000003,1,,,
EV000097,354722,PROCESSING_STARTED,S05,U000004,0,IDLE,PROCESSING,60536
EV000098,362727,PROCESSING_COMPLETED,S06,U000002,1,PROCESSING,,65781
EV000099,362727,UNIT_ARRIVED,S07,U000002,1,,,
EV000100,362727,PROCESSING_STARTED,S07,U000002,0,STARVED,PROCESSING,72060
EV000101,362727,PROCESSING_STARTED,S06,U000003,0,IDLE,PROCESSING,69769
EV000102,375972,PROCESSING_COMPLETED,S03,U000006,1,PROCESSING,,46855
EV000103,375972,UNIT_ARRIVED,S04,U000006,1,,,
EV000104,375972,PROCESSING_STARTED,S03,U000007,0,IDLE,PROCESSING,53738
EV000105,385015,PROCESSING_COMPLETED,S02,U000008,1,PROCESSING,,44234
EV000106,385015,UNIT_ARRIVED,S03,U000008,1,,,
EV000107,385015,PROCESSING_STARTED,S02,U000009,0,IDLE,PROCESSING,38252
EV000108,390001,PROCESSING_COMPLETED,S01,U000010,0,PROCESSING,,38605
EV000109,390001,UNIT_ARRIVED,S02,U000010,1,,,
EV000110,390001,PROCESSING_STARTED,S01,U000011,0,IDLE,PROCESSING,35218
EV000111,390344,PROCESSING_COMPLETED,S08,U000001,0,PROCESSING,,37066
EV000112,390344,UNIT_ARRIVED,S09,U000001,1,,,
EV000113,390344,PROCESSING_STARTED,S09,U000001,0,IDLE,PROCESSING,46807
EV000114,404452,PROCESSING_COMPLETED,S04,U000005,1,PROCESSING,,57467
EV000115,404452,UNIT_ARRIVED,S05,U000005,1,,,
EV000116,404452,PROCESSING_STARTED,S04,U000006,0,IDLE,PROCESSING,47477
EV000117,415258,PROCESSING_COMPLETED,S05,U000004,1,PROCESSING,,60536
EV000118,415258,UNIT_ARRIVED,S06,U000004,1,,,
EV000119,415258,PROCESSING_STARTED,S05,U000005,0,IDLE,PROCESSING,59874
EV000120,423267,PROCESSING_COMPLETED,S02,U000009,1,PROCESSING,,38252
EV000121,423267,UNIT_ARRIVED,S03,U000009,2,,,
EV000122,423267,PROCESSING_STARTED,S02,U000010,0,IDLE,PROCESSING,36168
EV000123,425219,PROCESSING_COMPLETED,S01,U000011,0,PROCESSING,,35218
EV000124,425219,UNIT_ARRIVED,S02,U000011,1,,,
EV000125,425219,PROCESSING_STARTED,S01,U000012,0,IDLE,PROCESSING,45050
EV000126,429710,PROCESSING_COMPLETED,S03,U000007,2,PROCESSING,,53738
EV000127,429710,UNIT_ARRIVED,S04,U000007,1,,,
EV000128,429710,PROCESSING_STARTED,S03,U000008,1,IDLE,PROCESSING,57128
EV000129,432496,PROCESSING_COMPLETED,S06,U000003,1,PROCESSING,,69769
EV000130,432496,UNIT_ARRIVED,S07,U000003,1,,,
EV000131,432496,PROCESSING_STARTED,S06,U000004,0,IDLE,PROCESSING,68366
EV000132,434787,PROCESSING_COMPLETED,S07,U000002,1,PROCESSING,,72060
EV000133,434787,UNIT_ARRIVED,S08,U000002,1,,,
EV000134,434787,PROCESSING_STARTED,S08,U000002,0,STARVED,PROCESSING,47573
EV000135,434787,PROCESSING_STARTED,S07,U000003,0,IDLE,PROCESSING,56234
EV000136,437151,PROCESSING_COMPLETED,S09,U000001,0,PROCESSING,,46807
EV000137,437151,UNIT_ARRIVED,S10,U000001,1,,,
EV000138,437151,PROCESSING_STARTED,S10,U000001,0,IDLE,PROCESSING,49229
EV000139,451929,PROCESSING_COMPLETED,S04,U000006,1,PROCESSING,,47477
EV000140,451929,UNIT_ARRIVED,S05,U000006,1,,,
EV000141,451929,PROCESSING_STARTED,S04,U000007,0,IDLE,PROCESSING,46598
EV000142,459435,PROCESSING_COMPLETED,S02,U000010,1,PROCESSING,,36168
EV000143,459435,UNIT_ARRIVED,S03,U000010,2,,,
EV000144,459435,PROCESSING_STARTED,S02,U000011,0,IDLE,PROCESSING,40002
EV000145,470269,PROCESSING_COMPLETED,S01,U000012,0,PROCESSING,,45050
EV000146,470269,UNIT_ARRIVED,S02,U000012,1,,,
EV000147,470269,PROCESSING_STARTED,S01,U000013,0,IDLE,PROCESSING,39954
EV000148,475132,PROCESSING_COMPLETED,S05,U000005,1,PROCESSING,,59874
EV000149,475132,UNIT_ARRIVED,S06,U000005,1,,,
EV000150,475132,PROCESSING_STARTED,S05,U000006,0,IDLE,PROCESSING,54731
EV000151,482360,PROCESSING_COMPLETED,S08,U000002,0,PROCESSING,,47573
EV000152,482360,UNIT_ARRIVED,S09,U000002,1,,,
EV000153,482360,PROCESSING_STARTED,S09,U000002,0,STARVED,PROCESSING,50521
EV000154,486380,PROCESSING_COMPLETED,S10,U000001,0,PROCESSING,,49229
EV000155,486380,UNIT_ARRIVED,S11,U000001,1,,,
EV000156,486380,PROCESSING_STARTED,S11,U000001,0,IDLE,PROCESSING,45800
EV000157,486838,PROCESSING_COMPLETED,S03,U000008,2,PROCESSING,,57128
EV000158,486838,UNIT_ARRIVED,S04,U000008,1,,,
EV000159,486838,PROCESSING_STARTED,S03,U000009,1,IDLE,PROCESSING,47037
EV000160,491021,PROCESSING_COMPLETED,S07,U000003,0,PROCESSING,,56234
EV000161,491021,UNIT_ARRIVED,S08,U000003,1,,,
EV000162,491021,PROCESSING_STARTED,S08,U000003,0,STARVED,PROCESSING,40235
EV000163,498527,PROCESSING_COMPLETED,S04,U000007,1,PROCESSING,,46598
EV000164,498527,UNIT_ARRIVED,S05,U000007,1,,,
EV000165,498527,PROCESSING_STARTED,S04,U000008,0,IDLE,PROCESSING,53416
EV000166,499437,PROCESSING_COMPLETED,S02,U000011,1,PROCESSING,,40002
EV000167,499437,UNIT_ARRIVED,S03,U000011,2,,,
EV000168,499437,PROCESSING_STARTED,S02,U000012,0,IDLE,PROCESSING,40250
EV000169,500862,PROCESSING_COMPLETED,S06,U000004,1,PROCESSING,,68366
EV000170,500862,UNIT_ARRIVED,S07,U000004,1,,,
EV000171,500862,PROCESSING_STARTED,S07,U000004,0,STARVED,PROCESSING,46541
EV000172,500862,PROCESSING_STARTED,S06,U000005,0,IDLE,PROCESSING,60203
EV000173,510223,PROCESSING_COMPLETED,S01,U000013,0,PROCESSING,,39954
EV000174,510223,UNIT_ARRIVED,S02,U000013,1,,,
EV000175,510223,PROCESSING_STARTED,S01,U000014,0,IDLE,PROCESSING,41435
EV000176,529863,PROCESSING_COMPLETED,S05,U000006,1,PROCESSING,,54731
EV000177,529863,UNIT_ARRIVED,S06,U000006,1,,,
EV000178,529863,PROCESSING_STARTED,S05,U000007,0,IDLE,PROCESSING,59424
EV000179,531256,PROCESSING_COMPLETED,S08,U000003,0,PROCESSING,,40235
EV000180,531256,UNIT_ARRIVED,S09,U000003,1,,,
EV000181,532180,PROCESSING_COMPLETED,S11,U000001,0,PROCESSING,,45800
EV000182,532180,UNIT_ARRIVED,S12,U000001,1,,,
EV000183,532180,PROCESSING_STARTED,S12,U000001,0,IDLE,PROCESSING,60277
EV000184,532881,PROCESSING_COMPLETED,S09,U000002,1,PROCESSING,,50521
EV000185,532881,UNIT_ARRIVED,S10,U000002,1,,,
EV000186,532881,PROCESSING_STARTED,S10,U000002,0,STARVED,PROCESSING,47380
EV000187,532881,PROCESSING_STARTED,S09,U000003,0,IDLE,PROCESSING,43168
EV000188,533875,PROCESSING_COMPLETED,S03,U000009,2,PROCESSING,,47037
EV000189,533875,UNIT_ARRIVED,S04,U000009,1,,,
EV000190,533875,PROCESSING_STARTED,S03,U000010,1,IDLE,PROCESSING,42486
EV000191,539687,PROCESSING_COMPLETED,S02,U000012,1,PROCESSING,,40250
EV000192,539687,UNIT_ARRIVED,S03,U000012,2,,,
EV000193,539687,PROCESSING_STARTED,S02,U000013,0,IDLE,PROCESSING,38626
EV000194,547403,PROCESSING_COMPLETED,S07,U000004,0,PROCESSING,,46541
EV000195,547403,UNIT_ARRIVED,S08,U000004,1,,,
EV000196,547403,PROCESSING_STARTED,S08,U000004,0,STARVED,PROCESSING,41555
EV000197,551658,PROCESSING_COMPLETED,S01,U000014,0,PROCESSING,,41435
EV000198,551658,UNIT_ARRIVED,S02,U000014,1,,,
EV000199,551658,PROCESSING_STARTED,S01,U000015,0,IDLE,PROCESSING,43063
EV000200,551943,PROCESSING_COMPLETED,S04,U000008,1,PROCESSING,,53416
EV000201,551943,UNIT_ARRIVED,S05,U000008,1,,,
EV000202,551943,PROCESSING_STARTED,S04,U000009,0,IDLE,PROCESSING,45459
EV000203,561065,PROCESSING_COMPLETED,S06,U000005,1,PROCESSING,,60203
EV000204,561065,UNIT_ARRIVED,S07,U000005,1,,,
EV000205,561065,PROCESSING_STARTED,S07,U000005,0,STARVED,PROCESSING,50716
EV000206,561065,PROCESSING_STARTED,S06,U000006,0,IDLE,PROCESSING,65487
EV000207,576049,PROCESSING_COMPLETED,S09,U000003,0,PROCESSING,,43168
EV000208,576049,UNIT_ARRIVED,S10,U000003,1,,,
EV000209,576361,PROCESSING_COMPLETED,S03,U000010,2,PROCESSING,,42486
EV000210,576361,UNIT_ARRIVED,S04,U000010,1,,,
EV000211,576361,PROCESSING_STARTED,S03,U000011,1,IDLE,PROCESSING,48913
EV000212,578313,PROCESSING_COMPLETED,S02,U000013,1,PROCESSING,,38626
EV000213,578313,UNIT_ARRIVED,S03,U000013,2,,,
EV000214,578313,PROCESSING_STARTED,S02,U000014,0,IDLE,PROCESSING,44359
EV000215,580261,PROCESSING_COMPLETED,S10,U000002,1,PROCESSING,,47380
EV000216,580261,UNIT_ARRIVED,S11,U000002,1,,,
EV000217,580261,PROCESSING_STARTED,S11,U000002,0,STARVED,PROCESSING,55300
EV000218,580261,PROCESSING_STARTED,S10,U000003,0,IDLE,PROCESSING,63611
EV000219,588958,PROCESSING_COMPLETED,S08,U000004,0,PROCESSING,,41555
EV000220,588958,UNIT_ARRIVED,S09,U000004,1,,,
EV000221,588958,PROCESSING_STARTED,S09,U000004,0,STARVED,PROCESSING,53369
EV000222,589287,PROCESSING_COMPLETED,S05,U000007,1,PROCESSING,,59424
EV000223,589287,UNIT_ARRIVED,S06,U000007,1,,,
EV000224,589287,PROCESSING_STARTED,S05,U000008,0,IDLE,PROCESSING,59727
EV000225,592457,PROCESSING_COMPLETED,S12,U000001,0,PROCESSING,,60277
EV000226,592457,UNIT_ARRIVED,S13,U000001,1,,,
EV000227,592457,PROCESSING_STARTED,S13,U000001,0,IDLE,PROCESSING,40331
EV000228,594721,PROCESSING_COMPLETED,S01,U000015,0,PROCESSING,,43063
EV000229,594721,UNIT_ARRIVED,S02,U000015,1,,,
EV000230,594721,PROCESSING_STARTED,S01,U000016,0,IDLE,PROCESSING,35451
EV000231,597402,PROCESSING_COMPLETED,S04,U000009,1,PROCESSING,,45459
EV000232,597402,UNIT_ARRIVED,S05,U000009,1,,,
EV000233,597402,PROCESSING_STARTED,S04,U000010,0,IDLE,PROCESSING,42403
EV000234,611781,PROCESSING_COMPLETED,S07,U000005,0,PROCESSING,,50716
EV000235,611781,UNIT_ARRIVED,S08,U000005,1,,,
EV000236,611781,PROCESSING_STARTED,S08,U000005,0,STARVED,PROCESSING,37965
EV000237,622672,PROCESSING_COMPLETED,S02,U000014,1,PROCESSING,,44359
EV000238,622672,UNIT_ARRIVED,S03,U000014,3,,,
EV000239,622672,PROCESSING_STARTED,S02,U000015,0,IDLE,PROCESSING,47649
EV000240,625274,PROCESSING_COMPLETED,S03,U000011,3,PROCESSING,,48913
EV000241,625274,UNIT_ARRIVED,S04,U000011,1,,,
EV000242,625274,PROCESSING_STARTED,S03,U000012,2,IDLE,PROCESSING,44676
EV000243,626552,PROCESSING_COMPLETED,S06,U000006,1,PROCESSING,,65487
EV000244,626552,UNIT_ARRIVED,S07,U000006,1,,,
EV000245,626552,PROCESSING_STARTED,S07,U000006,0,STARVED,PROCESSING,52727
EV000246,626552,PROCESSING_STARTED,S06,U000007,0,IDLE,PROCESSING,62052
EV000247,630172,PROCESSING_COMPLETED,S01,U000016,0,PROCESSING,,35451
EV000248,630172,UNIT_ARRIVED,S02,U000016,1,,,
EV000249,630172,PROCESSING_STARTED,S01,U000017,0,IDLE,PROCESSING,38385
EV000250,632788,PROCESSING_COMPLETED,S13,U000001,0,PROCESSING,,40331
EV000251,632788,UNIT_ARRIVED,S14,U000001,1,,,
EV000252,632788,PROCESSING_STARTED,S14,U000001,0,IDLE,PROCESSING,53803
EV000253,635561,PROCESSING_COMPLETED,S11,U000002,0,PROCESSING,,55300
EV000254,635561,UNIT_ARRIVED,S12,U000002,1,,,
EV000255,635561,PROCESSING_STARTED,S12,U000002,0,STARVED,PROCESSING,62384
EV000256,639805,PROCESSING_COMPLETED,S04,U000010,1,PROCESSING,,42403
EV000257,639805,UNIT_ARRIVED,S05,U000010,2,,,
EV000258,639805,PROCESSING_STARTED,S04,U000011,0,IDLE,PROCESSING,50665
EV000259,642327,PROCESSING_COMPLETED,S09,U000004,0,PROCESSING,,53369
EV000260,642327,UNIT_ARRIVED,S10,U000004,1,,,
EV000261,643872,PROCESSING_COMPLETED,S10,U000003,1,PROCESSING,,63611
EV000262,643872,UNIT_ARRIVED,S11,U000003,1,,,
EV000263,643872,PROCESSING_STARTED,S11,U000003,0,STARVED,PROCESSING,67313
EV000264,643872,PROCESSING_STARTED,S10,U000004,0,IDLE,PROCESSING,51649
EV000265,649014,PROCESSING_COMPLETED,S05,U000008,2,PROCESSING,,59727
EV000266,649014,UNIT_ARRIVED,S06,U000008,1,,,
EV000267,649014,PROCESSING_STARTED,S05,U000009,1,IDLE,PROCESSING,53235
EV000268,649746,PROCESSING_COMPLETED,S08,U000005,0,PROCESSING,,37965
EV000269,649746,UNIT_ARRIVED,S09,U000005,1,,,
EV000270,649746,PROCESSING_STARTED,S09,U000005,0,STARVED,PROCESSING,48700
EV000271,668557,PROCESSING_COMPLETED,S01,U000017,0,PROCESSING,,38385
EV000272,668557,UNIT_ARRIVED,S02,U000017,2,,,
EV000273,668557,PROCESSING_STARTED,S01,U000018,0,IDLE,PROCESSING,33711
EV000274,669950,PROCESSING_COMPLETED,S03,U000012,2,PROCESSING,,44676
EV000275,669950,UNIT_ARRIVED,S04,U000012,1,,,
EV000276,669950,PROCESSING_STARTED,S03,U000013,1,IDLE,PROCESSING,46712
EV000277,670321,PROCESSING_COMPLETED,S02,U000015,2,PROCESSING,,47649
EV000278,670321,UNIT_ARRIVED,S03,U000015,2,,,
EV000279,670321,PROCESSING_STARTED,S02,U000016,1,IDLE,PROCESSING,41128
EV000280,679279,PROCESSING_COMPLETED,S07,U000006,0,PROCESSING,,52727
EV000281,679279,UNIT_ARRIVED,S08,U000006,1,,,
EV000282,679279,PROCESSING_STARTED,S08,U000006,0,STARVED,PROCESSING,32749
EV000283,686591,PROCESSING_COMPLETED,S14,U000001,0,PROCESSING,,53803
EV000284,686591,UNIT_ARRIVED,S15,U000001,1,,,
EV000285,686591,PROCESSING_STARTED,S15,U000001,0,IDLE,PROCESSING,43691
EV000286,688604,PROCESSING_COMPLETED,S06,U000007,1,PROCESSING,,62052
EV000287,688604,UNIT_ARRIVED,S07,U000007,1,,,
EV000288,688604,PROCESSING_STARTED,S07,U000007,0,STARVED,PROCESSING,35904
EV000289,688604,PROCESSING_STARTED,S06,U000008,0,IDLE,PROCESSING,61164
EV000290,690470,PROCESSING_COMPLETED,S04,U000011,1,PROCESSING,,50665
EV000291,690470,UNIT_ARRIVED,S05,U000011,2,,,
EV000292,690470,PROCESSING_STARTED,S04,U000012,0,IDLE,PROCESSING,55809
EV000293,695521,PROCESSING_COMPLETED,S10,U000004,0,PROCESSING,,51649
EV000294,695521,UNIT_ARRIVED,S11,U000004,1,,,
EV000295,697945,PROCESSING_COMPLETED,S12,U000002,0,PROCESSING,,62384
EV000296,697945,UNIT_ARRIVED,S13,U000002,1,,,
EV000297,697945,PROCESSING_STARTED,S13,U000002,0,STARVED,PROCESSING,39447
EV000298,698446,PROCESSING_COMPLETED,S09,U000005,0,PROCESSING,,48700
EV000299,698446,UNIT_ARRIVED,S10,U000005,1,,,
EV000300,698446,PROCESSING_STARTED,S10,U000005,0,STARVED,PROCESSING,46571
EV000301,702249,PROCESSING_COMPLETED,S05,U000009,2,PROCESSING,,53235
EV000302,702249,UNIT_ARRIVED,S06,U000009,1,,,
EV000303,702249,PROCESSING_STARTED,S05,U000010,1,IDLE,PROCESSING,58830
EV000304,702268,PROCESSING_COMPLETED,S01,U000018,0,PROCESSING,,33711
EV000305,702268,UNIT_ARRIVED,S02,U000018,2,,,
EV000306,702268,PROCESSING_STARTED,S01,U000019,0,IDLE,PROCESSING,32502
EV000307,711185,PROCESSING_COMPLETED,S11,U000003,1,PROCESSING,,67313
EV000308,711185,UNIT_ARRIVED,S12,U000003,1,,,
EV000309,711185,PROCESSING_STARTED,S12,U000003,0,STARVED,PROCESSING,64064
EV000310,711185,PROCESSING_STARTED,S11,U000004,0,IDLE,PROCESSING,62048
EV000311,711449,PROCESSING_COMPLETED,S02,U000016,2,PROCESSING,,41128
EV000312,711449,UNIT_ARRIVED,S03,U000016,3,,,
EV000313,711449,PROCESSING_STARTED,S02,U000017,1,IDLE,PROCESSING,41290
EV000314,712028,PROCESSING_COMPLETED,S08,U000006,0,PROCESSING,,32749
EV000315,712028,UNIT_ARRIVED,S09,U000006,1,,,
EV000316,712028,PROCESSING_STARTED,S09,U000006,0,STARVED,PROCESSING,46578
EV000317,716662,PROCESSING_COMPLETED,S03,U000013,3,PROCESSING,,46712
EV000318,716662,UNIT_ARRIVED,S04,U000013,1,,,
EV000319,716662,PROCESSING_STARTED,S03,U000014,2,IDLE,PROCESSING,54358
EV000320,724508,PROCESSING_COMPLETED,S07,U000007,0,PROCESSING,,35904
EV000321,724508,UNIT_ARRIVED,S08,U000007,1,,,
EV000322,724508,PROCESSING_STARTED,S08,U000007,0,STARVED,PROCESSING,44147
EV000323,730282,PROCESSING_COMPLETED,S15,U000001,0,PROCESSING,,43691
EV000324,730282,UNIT_ARRIVED,S16,U000001,1,,,
EV000325,730282,PROCESSING_STARTED,S16,U000001,0,IDLE,PROCESSING,52249
EV000326,734770,PROCESSING_COMPLETED,S01,U000019,0,PROCESSING,,32502
EV000327,734770,UNIT_ARRIVED,S02,U000019,2,,,
EV000328,734770,PROCESSING_STARTED,S01,U000020,0,IDLE,PROCESSING,34585
EV000329,737392,PROCESSING_COMPLETED,S13,U000002,0,PROCESSING,,39447
EV000330,737392,UNIT_ARRIVED,S14,U000002,1,,,
EV000331,737392,PROCESSING_STARTED,S14,U000002,0,STARVED,PROCESSING,71530
EV000332,745017,PROCESSING_COMPLETED,S10,U000005,0,PROCESSING,,46571
EV000333,745017,UNIT_ARRIVED,S11,U000005,1,,,
EV000334,746279,PROCESSING_COMPLETED,S04,U000012,1,PROCESSING,,55809
EV000335,746279,UNIT_ARRIVED,S05,U000012,2,,,
EV000336,746279,PROCESSING_STARTED,S04,U000013,0,IDLE,PROCESSING,43435
EV000337,749768,PROCESSING_COMPLETED,S06,U000008,1,PROCESSING,,61164
EV000338,749768,UNIT_ARRIVED,S07,U000008,1,,,
EV000339,749768,PROCESSING_STARTED,S07,U000008,0,STARVED,PROCESSING,73726
EV000340,749768,PROCESSING_STARTED,S06,U000009,0,IDLE,PROCESSING,55001
EV000341,752739,PROCESSING_COMPLETED,S02,U000017,2,PROCESSING,,41290
EV000342,752739,UNIT_ARRIVED,S03,U000017,3,,,
EV000343,752739,PROCESSING_STARTED,S02,U000018,1,IDLE,PROCESSING,38593
EV000344,758606,PROCESSING_COMPLETED,S09,U000006,0,PROCESSING,,46578
EV000345,758606,UNIT_ARRIVED,S10,U000006,1,,,
EV000346,758606,PROCESSING_STARTED,S10,U000006,0,STARVED,PROCESSING,48750
EV000347,761079,PROCESSING_COMPLETED,S05,U000010,2,PROCESSING,,58830
EV000348,761079,UNIT_ARRIVED,S06,U000010,1,,,
EV000349,761079,PROCESSING_STARTED,S05,U000011,1,IDLE,PROCESSING,50968
EV000350,768655,PROCESSING_COMPLETED,S08,U000007,0,PROCESSING,,44147
EV000351,768655,UNIT_ARRIVED,S09,U000007,1,,,
