unit_id,created_at_ms,vehicle_model,supplier_batch
U000100,4771211,MODEL_B,BATCH_01
U000101,4828588,MODEL_A,BATCH_01
U000102,4897250,MODEL_A,BATCH_01
U000103,4969642,MODEL_A,BATCH_01
U000104,5036011,MODEL_A,BATCH_01
U000105,5096628,MODEL_B,BATCH_02
U000106,5151327,MODEL_A,BATCH_01
U000107,5216362,MODEL_A,BATCH_01
U000108,5294839,MODEL_A,BATCH_01
U000109,5361107,MODEL_A,BATCH_01
U000110,5415404,MODEL_B,BATCH_01
U000111,5478982,MODEL_A,BATCH_01
U000112,5539422,MODEL_A,BATCH_02
U000113,5610270,MODEL_A,BATCH_01
U000114,5676991,MODEL_A,BATCH_01
U000115,5727480,MODEL_B,BATCH_01
U000116,5783573,MODEL_A,BATCH_01
U000117,5840517,MODEL_A,BATCH_01
U000118,5901793,MODEL_A,BATCH_01
U000119,5956832,MODEL_A,BATCH_02
U000120,6009521,MODEL_B,BATCH_01
U000121,6068799,MODEL_A,BATCH_01
U000122,6127121,MODEL_A,BATCH_01
U000123,6180569,MODEL_A,BATCH_01
U000124,6243376,MODEL_A,BATCH_01
U000125,6300907,MODEL_B,BATCH_01
U000126,6358651,MODEL_A,BATCH_02
U000127,6423826,MODEL_A,BATCH_01
U000128,6492838,MODEL_A,BATCH_01
U000129,6554995,MODEL_A,BATCH_01
U000130,6610363,MODEL_B,BATCH_01
U000131,6688794,MODEL_A,BATCH_01
U000132,6765635,MODEL_A,BATCH_01
U000133,6836510,MODEL_A,BATCH_02
U000134,6906879,MODEL_A,BATCH_01
U000135,6969734,MODEL_B,BATCH_01
U000136,7034119,MODEL_A,BATCH_01
U000137,7098803,MODEL_A,BATCH_01
U000138,7161337,MODEL_A,BATCH_01
U000139,7233254,MODEL_A,BATCH_01
U000140,7302250,MODEL_B,BATCH_02
U000141,7365021,MODEL_A,BATCH_01
U000142,7427562,MODEL_A,BATCH_01
U000143,7495259,MODEL_A,BATCH_01
U000144,7557324,MODEL_A,BATCH_01
U000145,7615180,MODEL_B,BATCH_01
U000146,7677777,MODEL_A,BATCH_01
U000147,7729852,MODEL_A,BATCH_02
U000148,7781327,MODEL_A,BATCH_01
U000149,7838612,MODEL_A,BATCH_01
U000150,7902606,MODEL_B,BATCH_01
U000151,7956638,MODEL_A,BATCH_01
U000152,8029563,MODEL_A,BATCH_01
U000153,8090216,MODEL_A,BATCH_01
U000154,8143637,MODEL_A,BATCH_02
U000155,8217016,MODEL_B,BATCH_01
U000156,8278987,MODEL_A,BATCH_01
U000157,8343780,MODEL_A,BATCH_01
U000158,8403317,MODEL_A,BATCH_01
U000159,8478840,MODEL_A,BATCH_01
U000160,8539399,MODEL_B,BATCH_01
U000161,8598964,MODEL_A,BATCH_02
U000162,8664403,MODEL_A,BATCH_01
U000163,8721231,MODEL_A,BATCH_01
U000164,8777843,MODEL_A,BATCH_01
U000165,8833447,MODEL_B,BATCH_01
U000166,8896125,MODEL_A,BATCH_01
U000167,8949718,MODEL_A,BATCH_01
U000168,9007633,MODEL_A,BATCH_02
U000169,9057942,MODEL_A,BATCH_01
U000170,9110673,MODEL_B,BATCH_01
U000171,9174530,MODEL_A,BATCH_01
U000172,9240934,MODEL_A,BATCH_01
U000173,9299708,MODEL_A,BATCH_01
U000174,9360239,MODEL_A,BATCH_01
U000175,9418906,MODEL_B,BATCH_02
U000176,9477910,MODEL_A,BATCH_01
U000177,9537793,MODEL_A,BATCH_01
U000178,9608433,MODEL_A,BATCH_01
U000179,9665041,MODEL_A,BATCH_01
U000180,9731555,MODEL_B,BATCH_01
U000181,9793596,MODEL_A,BATCH_01
U000182,9853111,MODEL_A,BATCH_02
U000183,9925052,MODEL_A,BATCH_01
U000184,9989688,MODEL_A,BATCH_01
U000185,10056762,MODEL_B,BATCH_01
U000186,10124142,MODEL_A,BATCH_01
U000187,10192858,MODEL_A,BATCH_01
U000188,10249411,MODEL_A,BATCH_01
U000189,10299302,MODEL_A,BATCH_02
U000190,10355666,MODEL_B,BATCH_01
U000191,10410745,MODEL_A,BATCH_01
U000192,10464300,MODEL_A,BATCH_01
U000193,10523717,MODEL_A,BATCH_01
U000194,10580976,MODEL_A,BATCH_01
U000195,10649516,MODEL_B,BATCH_01
U000196,10708253,MODEL_A,BATCH_02
U000197,10766145,MODEL_A,BATCH_01
U000198,10832653,MODEL_A,BATCH_01
U000199,10901576,MODEL_A,BATCH_01
U000200,10977062,MODEL_B,BATCH_01
U000201,11036974,MODEL_A,BATCH_01
U000202,11098161,MODEL_A,BATCH_01
U000203,11154084,MODEL_A,BATCH_02
U000204,11219055,MODEL_A,BATCH_01
U000205,11272038,MODEL_B,BATCH_01
U000206,11332665,MODEL_A,BATCH_01
U000207,11389715,MODEL_A,BATCH_01
U000208,11450480,MODEL_A,BATCH_01
U000209,11524258,MODEL_A,BATCH_01
U000210,11596980,MODEL_B,BATCH_02
U000211,11657205,MODEL_A,BATCH_01
U000212,11734528,MODEL_A,BATCH_01
U000213,11792733,MODEL_A,BATCH_01
U000214,11849628,MODEL_A,BATCH_01
U000215,11909085,MODEL_B,BATCH_01
U000216,11968588,MODEL_A,BATCH_01
U000217,12034836,MODEL_A,BATCH_02
U000218,12105320,MODEL_A,BATCH_01
U000219,12164172,MODEL_A,BATCH_01
U000220,12231462,MODEL_B,BATCH_01
U000221,12301508,MODEL_A,BATCH_01
U000222,12356213,MODEL_A,BATCH_01
U000223,12415542,MODEL_A,BATCH_01
U000224,12482279,MODEL_A,BATCH_02
U000225,12539465,MODEL_B,BATCH_01
U000226,12597958,MODEL_A,BATCH_01
U000227,12664499,MODEL_A,BATCH_01
U000228,12725406,MODEL_A,BATCH_01
U000229,12776913,MODEL_A,BATCH_01
U000230,12837287,MODEL_B,BATCH_01
U000231,12902085,MODEL_A,BATCH_02
U000232,12956241,MODEL_A,BATCH_01
U000233,13020299,MODEL_A,BATCH_01
U000234,13077158,MODEL_A,BATCH_01
U000235,13134000,MODEL_B,BATCH_01
U000236,13197026,MODEL_A,BATCH_01
U000237,13260044,MODEL_A,BATCH_01
U000238,13317024,MODEL_A,BATCH_02
U000239,13379127,MODEL_A,BATCH_01
U000240,13449753,MODEL_B,BATCH_01
U000241,13506142,MODEL_A,BATCH_01
U000242,13567580,MODEL_A,BATCH_01
U000243,13633587,MODEL_A,BATCH_01
U000244,13690800,MODEL_A,BATCH_01
U000245,13759965,MODEL_B,BATCH_02
U000246,13814853,MODEL_A,BATCH_01
U000247,13870610,MODEL_A,BATCH_01
U000248,13931106,MODEL_A,BATCH_01
U000249,13989625,MODEL_A,BATCH_01
U000250,14053700,MODEL_B,BATCH_01
U000251,14116336,MODEL_A,BATCH_01
U000252,14174932,MODEL_A,BATCH_02
U000253,14238535,MODEL_A,BATCH_01
U000254,14290630,MODEL_A,BATCH_01
U000255,14344589,MODEL_B,BATCH_01
U000256,14402317,MODEL_A,BATCH_01
U000257,14458633,MODEL_A,BATCH_01
U000258,14525956,MODEL_A,BATCH_01
U000259,14588759,MODEL_A,BATCH_02
U000260,14655347,MODEL_B,BATCH_01
U000261,14719952,MODEL_A,BATCH_01
U000262,14785766,MODEL_A,BATCH_01
U000263,14851726,MODEL_A,BATCH_01
U000264,14900555,MODEL_A,BATCH_01
U000265,14962853,MODEL_B,BATCH_01
U000266,15030900,MODEL_A,BATCH_02
U000267,15105362,MODEL_A,BATCH_01
U000268,15160427,MODEL_A,BATCH_01
U000269,15225833,MODEL_A,BATCH_01
U000270,15285000,MODEL_B,BATCH_01
U000271,15347596,MODEL_A,BATCH_01
U000272,15409809,MODEL_A,BATCH_01
U000273,15474846,MODEL_A,BATCH_02
U000274,15533125,MODEL_A,BATCH_01
U000275,15591023,MODEL_B,BATCH_01
U000276,15655337,MODEL_A,BATCH_01
U000277,15730122,MODEL_A,BATCH_01
U000278,15783736,MODEL_A,BATCH_01
U000279,15849945,MODEL_A,BATCH_01
U000280,15918074,MODEL_B,BATCH_02
U000281,15977453,MODEL_A,BATCH_01
U000282,16047083,MODEL_A,BATCH_01
U000283,16099302,MODEL_A,BATCH_01
U000284,16153591,MODEL_A,BATCH_01
U000285,16223170,MODEL_B,BATCH_01
U000286,16284699,MODEL_A,BATCH_01
U000287,16339189,MODEL_A,BATCH_02
U000288,16403568,MODEL_A,BATCH_01
U000289,16464051,MODEL_A,BATCH_01
U000290,16517367,MODEL_B,BATCH_01
U000291,16582098,MODEL_A,BATCH_01
U000292,16646457,MODEL_A,BATCH_01
U000293,16715718,MODEL_A,BATCH_01
U000294,16769641,MODEL_A,BATCH_02
U000295,16828791,MODEL_B,BATCH_01
U000296,16902427,MODEL_A,BATCH_01
U000297,16971317,MODEL_A,BATCH_01
U000298,17043073,MODEL_A,BATCH_01
U000299,17103044,MODEL_A,BATCH_01
U000300,17162780,MODEL_B,BATCH_01
U000301,17226089,MODEL_A,BATCH_02
U000302,17290768,MODEL_A,BATCH_01
U000303,17361128,MODEL_A,BATCH_01
U000304,17422439,MODEL_A,BATCH_01
U000305,17486580,MODEL_B,BATCH_01
U000306,17547424,MODEL_A,BATCH_01
U000307,17607191,MODEL_A,BATCH_01
U000308,17665937,MODEL_A,BATCH_02
U000309,17730271,MODEL_A,BATCH_01
U000310,17794661,MODEL_B,BATCH_01
U000311,17851239,MODEL_A,BATCH_01
U000312,17918563,MODEL_A,BATCH_01
U000313,17978698,MODEL_A,BATCH_01
U000314,18040697,MODEL_A,BATCH_01
U000315,18095698,MODEL_B,BATCH_02
U000316,18149502,MODEL_A,BATCH_01
U000317,18218238,MODEL_A,BATCH_01
U000318,18280011,MODEL_A,BATCH_01
U000319,18352218,MODEL_A,BATCH_01
U000320,18422595,MODEL_B,BATCH_01
U000321,18480347,MODEL_A,BATCH_01
U000322,18533452,MODEL_A,BATCH_02
U000323,18597300,MODEL_A,BATCH_01
U000324,18652197,MODEL_A,BATCH_01
U000325,18706851,MODEL_B,BATCH_01
U000326,18768156,MODEL_A,BATCH_01
U000327,18830340,MODEL_A,BATCH_01
U000328,18885922,MODEL_A,BATCH_01
U000329,18943745,MODEL_A,BATCH_02
U000330,18996397,MODEL_B,BATCH_01
U000331,19058085,MODEL_A,BATCH_01
U000332,19115928,MODEL_A,BATCH_01
U000333,19165365,MODEL_A,BATCH_01
U000334,19220769,MODEL_A,BATCH_01
U000335,19283603,MODEL_B,BATCH_01
U000336,19343378,MODEL_A,BATCH_02
U000337,19404212,MODEL_A,BATCH_01
U000338,19461026,MODEL_A,BATCH_01
U000339,19522534,MODEL_A,BATCH_01
U000340,19581039,MODEL_B,BATCH_01
U000341,19642741,MODEL_A,BATCH_01
U000342,19708256,MODEL_A,BATCH_01
U000343,19776924,MODEL_A,BATCH_02
U000344,19827166,MODEL_A,BATCH_01
U000345,19885039,MODEL_B,BATCH_01
U000346,19943598,MODEL_A,BATCH_01
U000347,20002907,MODEL_A,BATCH_01
U000348,20064470,MODEL_A,BATCH_01
U000349,20135650,MODEL_A,BATCH_01
U000350,20202508,MODEL_B,BATCH_02
U000351,20262269,MODEL_A,BATCH_01
U000352,20325409,MODEL_A,BATCH_01
U000353,20383940,MODEL_A,BATCH_01
U000354,20454829,MODEL_A,BATCH_01
U000355,20518417,MODEL_B,BATCH_01
U000356,20576076,MODEL_A,BATCH_01
U000357,20631959,MODEL_A,BATCH_02
U000358,20685530,MODEL_A,BATCH_01
U000359,20748658,MODEL_A,BATCH_01
U000360,20809984,MODEL_B,BATCH_01
U000361,20865202,MODEL_A,BATCH_01
U000362,20923786,MODEL_A,BATCH_01
U000363,20983547,MODEL_A,BATCH_01
U000364,21043082,MODEL_A,BATCH_02
U000365,21108110,MODEL_B,BATCH_01
U000366,21177299,MODEL_A,BATCH_01
U000367,21231047,MODEL_A,BATCH_01
U000368,21290670,MODEL_A,BATCH_01
U000369,21353732,MODEL_A,BATCH_01
U000370,21409868,MODEL_B,BATCH_01
U000371,21465715,MODEL_A,BATCH_02
U000372,21520850,MODEL_A,BATCH_01
U000373,21583838,MODEL_A,BATCH_01
U000374,21641462,MODEL_A,BATCH_01
U000375,21714911,MODEL_B,BATCH_01
U000376,21775216,MODEL_A,BATCH_01
U000377,21841387,MODEL_A,BATCH_01
U000378,21900318,MODEL_A,BATCH_02
U000379,21969318,MODEL_A,BATCH_01
U000380,22031850,MODEL_B,BATCH_01
U000381,22089785,MODEL_A,BATCH_01
U000382,22146079,MODEL_A,BATCH_01
U000383,22205291,MODEL_A,BATCH_01
U000384,22258471,MODEL_A,BATCH_01
U000385,22326223,MODEL_B,BATCH_02
U000386,22386688,MODEL_A,BATCH_01
U000387,22446534,MODEL_A,BATCH_01
U000388,22504945,MODEL_A,BATCH_01
U000389,22559464,MODEL_A,BATCH_01
U000390,22615140,MODEL_B,BATCH_01
U000391,22674977,MODEL_A,BATCH_01
U000392,22729118,MODEL_A,BATCH_02
U000393,22799772,MODEL_A,BATCH_01
U000394,22856386,MODEL_A,BATCH_01
U000395,22924405,MODEL_B,BATCH_01
U000396,22982866,MODEL_A,BATCH_01
U000397,23052636,MODEL_A,BATCH_01
U000398,23105817,MODEL_A,BATCH_01
U000399,23170440,MODEL_A,BATCH_02
U000400,23222986,MODEL_B,BATCH_01
U000401,23283963,MODEL_A,BATCH_01
U000402,23351831,MODEL_A,BATCH_01
U000403,23403241,MODEL_A,BATCH_01
U000404,23454574,MODEL_A,BATCH_01
U000405,23510151,MODEL_B,BATCH_01
U000406,23565007,MODEL_A,BATCH_02
U000407,23622867,MODEL_A,BATCH_01
U000408,23678974,MODEL_A,BATCH_01
U000409,23738008,MODEL_A,BATCH_01
U000410,23798432,MODEL_B,BATCH_01
U000411,23862605,MODEL_A,BATCH_01
U000412,23925922,MODEL_A,BATCH_01
U000413,23986462,MODEL_A,BATCH_02
U000414,24048397,MODEL_A,BATCH_01
U000415,24111309,MODEL_B,BATCH_01
U000416,24173516,MODEL_A,BATCH_01
U000417,24245300,MODEL_A,BATCH_01
U000418,24317526,MODEL_A,BATCH_01
U000419,24377513,MODEL_A,BATCH_01
U000420,24433862,MODEL_B,BATCH_02
U000421,24490323,MODEL_A,BATCH_01
U000422,24548584,MODEL_A,BATCH_01
U000423,24616067,MODEL_A,BATCH_01
U000424,24673552,MODEL_A,BATCH_01
U000425,24728625,MODEL_B,BATCH_01
U000426,24784925,MODEL_A,BATCH_01
U000427,24843610,MODEL_A,BATCH_02
U000428,24910008,MODEL_A,BATCH_01
U000429,24983655,MODEL_A,BATCH_01
U000430,25056214,MODEL_B,BATCH_01
U000431,25120469,MODEL_A,BATCH_01
U000432,25190607,MODEL_A,BATCH_01
U000433,25244256,MODEL_A,BATCH_01
U000434,25306763,MODEL_A,BATCH_02
U000435,25368604,MODEL_B,BATCH_01
U000436,25434023,MODEL_A,BATCH_01
U000437,25508710,MODEL_A,BATCH_01
U000438,25573620,MODEL_A,BATCH_01
U000439,25638400,MODEL_A,BATCH_01
U000440,25704265,MODEL_B,BATCH_01
U000441,25759810,MODEL_A,BATCH_02
U000442,25812853,MODEL_A,BATCH_01
U000443,25877869,MODEL_A,BATCH_01
U000444,25940239,MODEL_A,BATCH_01
U000445,26004592,MODEL_B,BATCH_01
U000446,26074140,MODEL_A,BATCH_01
U000447,26143636,MODEL_A,BATCH_01
U000448,26200150,MODEL_A,BATCH_02
U000449,26259421,MODEL_A,BATCH_01
U000450,26327503,MODEL_B,BATCH_01
U000451,26380171,MODEL_A,BATCH_01
U000452,26448858,MODEL_A,BATCH_01
U000453,26504014,MODEL_A,BATCH_01
U000454,26554032,MODEL_A,BATCH_01
U000455,26608981,MODEL_B,BATCH_02
U000456,26663257,MODEL_A,BATCH_01
U000457,26726309,MODEL_A,BATCH_01
U000458,26792276,MODEL_A,BATCH_01
U000459,26859553,MODEL_A,BATCH_01
U000460,26925150,MODEL_B,BATCH_01
U000461,26977853,MODEL_A,BATCH_01
U000462,27044083,MODEL_A,BATCH_02
U000463,27102211,MODEL_A,BATCH_01
U000464,27161757,MODEL_A,BATCH_01
U000465,27230781,MODEL_B,BATCH_01
U000466,27289379,MODEL_A,BATCH_01
U000467,27353542,MODEL_A,BATCH_01
U000468,27407086,MODEL_A,BATCH_01
U000469,27461076,MODEL_A,BATCH_02
U000470,27516634,MODEL_B,BATCH_01
U000471,27587593,MODEL_A,BATCH_01
U000472,27643089,MODEL_A,BATCH_01
U000473,27703553,MODEL_A,BATCH_01
U000474,27764545,MODEL_A,BATCH_01
U000475,27821646,MODEL_B,BATCH_01
U000476,27885779,MODEL_A,BATCH_02
U000477,27937745,MODEL_A,BATCH_01
U000478,27997233,MODEL_A,BATCH_01
U000479,28053933,MODEL_A,BATCH_01
U000480,28108945,MODEL_B,BATCH_01
U000481,28177211,MODEL_A,BATCH_01
U000482,28236337,MODEL_A,BATCH_01
U000483,28292609,MODEL_A,BATCH_02
U000484,28353907,MODEL_A,BATCH_01
U000485,28413898,MODEL_B,BATCH_01
U000486,28470803,MODEL_A,BATCH_01
U000487,28532415,MODEL_A,BATCH_01
U000488,28603963,MODEL_A,BATCH_01
U000489,28662931,MODEL_A,BATCH_01
U000490,28718530,MODEL_B,BATCH_02
U000491,28775735,MODEL_A,BATCH_01
