timestamp_ms,station_id,unit_id,check_type,result
6396629,S21,U000085,VISUAL_ALIGNMENT,PASS
6404609,S14,U000093,VISUAL_ALIGNMENT,PASS
6412076,S28,U000078,VISUAL_ALIGNMENT,PASS
6424777,S35,U000073,VISUAL_ALIGNMENT,PASS
6425822,S07,U000101,VISUAL_ALIGNMENT,PASS
6452659,S21,U000086,VISUAL_ALIGNMENT,PASS
6457320,S14,U000094,VISUAL_ALIGNMENT,PASS
6474396,S28,U000079,VISUAL_ALIGNMENT,PASS
6475453,S07,U000102,VISUAL_ALIGNMENT,PASS
6484188,S35,U000074,VISUAL_ALIGNMENT,PASS
6502462,S21,U000087,VISUAL_ALIGNMENT,PASS
6508419,S14,U000095,VISUAL_ALIGNMENT,PASS
6533911,S28,U000080,VISUAL_ALIGNMENT,PASS
6540440,S07,U000103,VISUAL_ALIGNMENT,PASS
6552856,S14,U000096,VISUAL_ALIGNMENT,PASS
6559473,S35,U000075,VISUAL_ALIGNMENT,PASS
6561872,S21,U000088,VISUAL_ALIGNMENT,PASS
6588672,S28,U000081,VISUAL_ALIGNMENT,PASS
6598303,S07,U000104,VISUAL_ALIGNMENT,PASS
6608258,S14,U000097,VISUAL_ALIGNMENT,PASS
6618049,S35,U000076,VISUAL_ALIGNMENT,PASS
6628272,S21,U000089,VISUAL_ALIGNMENT,PASS
6657156,S07,U000105,VISUAL_ALIGNMENT,PASS
6658040,S14,U000098,VISUAL_ALIGNMENT,PASS
6673889,S28,U000082,VISUAL_ALIGNMENT,PASS
6697827,S21,U000090,VISUAL_ALIGNMENT,FAIL
6721891,S28,U000083,VISUAL_ALIGNMENT,PASS
6732505,S14,U000099,VISUAL_ALIGNMENT,PASS
6744215,S07,U000106,VISUAL_ALIGNMENT,PASS
6746886,S35,U000077,VISUAL_ALIGNMENT,PASS
6752148,S21,U000091,VISUAL_ALIGNMENT,PASS
6757718,S28,U000084,VISUAL_ALIGNMENT,FAIL
6794914,S35,U000078,VISUAL_ALIGNMENT,PASS
6808213,S14,U000100,VISUAL_ALIGNMENT,PASS
6809914,S21,U000092,VISUAL_ALIGNMENT,PASS
6824704,S28,U000085,VISUAL_ALIGNMENT,PASS
6826070,S07,U000107,VISUAL_ALIGNMENT,PASS
6864157,S14,U000101,VISUAL_ALIGNMENT,PASS
6866480,S21,U000093,VISUAL_ALIGNMENT,PASS
6867574,S35,U000079,VISUAL_ALIGNMENT,PASS
